pixel_index,row,col,class
1309,3,109,8
4531,11,131,6
5322,13,122,6
5839,14,239,8
8440,21,40,0
12254,30,254,3
14285,35,285,3
14860,37,60,3
16107,40,107,7
17040,42,240,8
17440,43,240,8
18460,46,60,3
19710,49,110,8
20366,50,366,3
22620,56,220,6
22818,57,18,3
23905,59,305,3
25441,63,241,8
27596,68,396,3
28574,71,174,6
29305,73,105,7
31504,78,304,3
32399,80,399,3
32654,81,254,0
33832,84,232,8
35099,87,299,0
35323,88,123,6
36660,91,260,0
37272,93,72,3
37303,93,103,7
39159,97,359,0
40642,101,242,8
42453,106,53,3
42690,106,290,0
43281,108,81,3
43836,109,236,8
44209,110,209,6
45064,112,264,0
45703,114,103,7
49305,123,105,8
50292,125,292,0
50477,126,77,3
51578,128,378,0
51782,129,182,6
51839,129,239,8
52764,131,364,0
53076,132,276,0
54762,136,362,0
55188,137,388,0
56611,141,211,6
56820,142,20,2
57209,143,9,2
57601,144,1,2
58460,146,60,2
58991,147,191,6
59215,148,15,2
59246,148,46,2
59684,149,84,2
60423,151,23,2
61256,153,56,2
61619,154,19,2
62024,155,24,2
62025,155,25,2
62031,155,31,2
62075,155,75,2
62100,155,100,7
62481,156,81,2
62742,156,342,0
62833,157,33,2
63233,158,33,2
63613,159,13,2
63624,159,24,2
64451,161,51,2
64464,161,64,2
64467,161,67,2
64469,161,69,2
64905,162,105,8
65261,163,61,2
65348,163,148,6
65600,164,0,2
65616,164,16,2
65634,164,34,2
65673,164,73,2
65942,164,342,3
66009,165,9,2
66417,166,17,2
66439,166,39,2
66835,167,35,2
66861,167,61,2
67214,168,14,2
68040,170,40,2
68873,172,73,2
68905,172,105,8
69101,172,301,3
69649,174,49,2
69866,174,266,4
70059,175,59,2
70475,176,75,2
70899,177,99,7
71492,178,292,4
71925,179,325,3
72063,180,63,2
73045,182,245,7
73065,182,265,4
73096,182,296,4
73303,183,103,8
73486,183,286,4
73618,184,18,1
74703,186,303,4
74713,186,313,4
74896,187,96,7
74914,187,114,6
75091,187,291,4
75417,188,217,7
75669,189,69,1
75874,189,274,4
75878,189,278,4
75892,189,292,4
76203,190,203,6
76320,190,320,4
76880,192,80,1
77211,193,11,1
77227,193,27,1
77313,193,113,6
77484,193,284,4
77873,194,273,4
78047,195,47,1
78668,196,268,4
78679,196,279,4
78703,196,303,4
79089,197,289,4
79243,198,43,1
79281,198,81,1
79374,198,174,6
79507,198,307,4
79678,199,78,1
80107,200,107,6
80590,201,190,6
80717,201,317,4
80892,202,92,7
80983,202,183,6
81562,203,362,4
81624,204,24,1
81655,204,55,1
81692,204,92,7
81964,204,364,4
82036,205,36,1
82305,205,305,4
82706,206,306,4
83024,207,224,7
83110,207,310,4
83137,207,337,4
83150,207,350,4
83219,208,19,1
83590,208,390,4
83692,209,92,7
83958,209,358,4
83998,209,398,4
84233,210,233,7
84742,211,342,4
84805,212,5,1
85274,213,74,1
85412,213,212,6
85534,213,334,4
85557,213,357,4
85960,214,360,4
86044,215,44,1
86090,215,90,7
86574,216,174,6
86734,216,334,4
87294,218,94,7
87638,219,38,1
89300,223,100,8
89812,224,212,6
90055,225,55,1
90071,225,71,1
90401,226,1,1
90433,226,33,1
90820,227,20,1
90852,227,52,1
91146,227,346,3
91576,228,376,4
91592,228,392,4
91628,229,28,1
91639,229,39,1
92007,230,7,1
92022,230,22,1
92259,230,259,3
92440,231,40,1
92480,231,80,1
94014,235,14,1
94636,236,236,8
94789,236,389,4
95124,237,324,3
95193,237,393,4
95226,238,26,1
95597,238,397,4
95666,239,66,1
95834,239,234,8
96809,242,9,1
98790,246,390,3
98878,247,78,1
98907,247,107,8
99707,249,107,8
102375,255,375,3
102427,256,27,1
102668,256,268,3
103046,257,246,7
103435,258,235,8
104304,260,304,3
105446,263,246,7
106462,266,62,1
106488,266,88,1
107521,268,321,3
108410,271,10,1
109258,273,58,1
109909,274,309,3
110448,276,48,1
112278,280,278,3
112504,281,104,7
113367,283,167,6
115039,287,239,8
116763,291,363,3
118020,295,20,0
121304,303,104,7
122680,306,280,5
122754,306,354,3
122909,307,109,8
123723,309,123,6
123854,309,254,5
125483,313,283,5
125878,314,278,5
125908,314,308,5
126307,315,307,5
128100,320,100,7
128469,321,69,0
129083,322,283,5
130664,326,264,5
130678,326,278,5
132112,330,112,6
132253,330,253,5
132645,331,245,7
133047,332,247,7
133441,333,241,8
133903,334,303,5
134835,337,35,0
135255,338,55,0
135483,338,283,5
