pixel_index,row,col,class
24151,12,1291,10
26030,13,1265,9
33174,17,789,0
35582,18,1292,10
51592,27,157,8
67482,35,807,3
93005,48,1565,6
112595,59,200,4
114510,60,210,4
116389,61,184,4
122235,64,315,3
123040,64,1120,5
127045,66,1315,10
132183,69,738,11
147390,77,705,1
183136,96,256,7
184426,96,1546,9
188237,98,1547,9
193013,101,608,13
198734,104,614,13
201042,105,1017,3
202529,106,599,13
203626,106,1696,7
212052,111,597,13
221576,116,596,13
230138,120,1538,12
274130,143,1715,7
283778,148,1838,7
286536,150,786,0
310775,163,260,2
318399,167,264,2
328679,172,1019,0
329833,173,268,2
330824,173,1259,11
334295,175,920,3
338339,177,1154,4
347009,182,299,14
350799,184,279,2
356520,187,285,2
356585,187,350,1
360277,189,232,1
366061,192,301,14
370822,194,1252,11
373029,195,1554,0
374932,196,1552,0
376540,197,1255,11
380049,199,954,5
381964,200,964,5
383436,201,531,8
388905,204,285,14
388910,204,290,14
389584,204,964,5
390806,205,281,14
392998,206,568,8
393402,206,972,5
421048,221,43,8
424083,222,1173,12
445221,233,1356,10
462160,242,1150,12
462185,242,1175,12
475299,249,954,3
477407,250,1157,12
499100,261,1895,8
551818,289,1273,11
559100,293,935,6
572820,300,1320,1
573867,301,462,6
575619,302,309,6
578645,303,1430,10
584796,306,1866,9
590495,309,1850,9
600318,315,243,6
607014,318,1224,1
610632,320,1032,7
641054,336,974,4
