pixel_index,row,col,class
16940,8,1700,10
17913,9,768,0
18492,9,1347,8
20869,10,1819,1
20979,11,24,6
27460,14,790,0
30363,15,1788,3
48406,25,781,1
52728,27,1293,10
55578,29,333,6
55801,29,556,1
57481,30,331,6
58721,30,1571,6
59211,31,156,8
59916,31,861,7
75626,39,1331,7
76238,40,38,6
78629,41,524,11
79367,41,1262,9
80129,42,119,6
85093,44,1273,9
88383,46,753,11
90289,47,754,11
94152,49,807,3
94647,49,1302,10
95219,49,1874,6
97847,51,692,8
101786,53,821,3
102081,53,1116,5
103046,54,176,4
104954,55,179,4
104957,55,182,4
106863,56,183,4
112241,58,1751,7
114510,60,210,4
115396,60,1096,3
117718,61,1513,9
121137,63,1122,5
127840,67,205,4
131650,69,205,4
135219,70,1869,6
135454,71,199,4
139267,73,202,4
139301,73,236,7
172164,90,714,8
173887,91,532,11
175785,92,525,11
175791,92,531,11
179597,94,527,11
180084,94,1014,3
180085,94,1015,3
180614,94,1544,9
182421,95,1446,7
184194,96,1314,10
187896,98,1206,12
189143,99,548,3
193012,101,607,13
193610,101,1205,12
194918,102,608,13
195327,102,1017,3
196822,103,607,13
196825,103,610,13
198729,104,609,13
198733,104,613,13
198736,104,616,13
200841,105,816,1
204653,107,818,1
206339,108,599,13
207433,108,1693,7
208252,109,607,13
210198,110,648,1
212077,111,622,13
213958,112,598,13
213971,112,611,13
215866,113,601,13
215867,113,602,13
217784,114,614,13
221575,116,595,13
223489,117,604,13
223504,117,619,13
224965,118,175,0
224972,118,182,0
225395,118,605,13
225876,118,1086,7
226360,118,1570,9
228233,119,1538,12
229209,120,609,13
233061,122,651,0
233701,122,1291,9
238680,125,555,8
238773,125,648,0
240147,126,117,11
248168,130,518,7
249582,131,27,3
253393,133,28,3
270958,142,448,3
270960,142,450,3
273463,143,1048,4
276497,145,272,14
278403,146,273,14
281087,147,1052,4
282727,148,787,0
283777,148,1837,7
284122,149,277,14
286007,150,257,14
288788,151,1133,7
291722,153,257,14
291724,153,259,14
291737,153,272,2
301256,158,266,2
301925,158,935,7
304834,160,34,6
312360,163,1845,7
312690,164,270,2
316491,166,261,2
318181,167,46,1
318403,167,268,2
320306,168,266,2
322209,169,264,2
322227,169,282,2
326012,171,257,14
326777,171,1022,0
326781,171,1026,5
327919,172,259,14
327942,172,282,2
328368,172,708,11
328689,172,1029,5
330602,173,1037,0
331739,174,269,2
333658,175,283,2
333667,175,292,14
335025,175,1650,9
335329,176,49,8
335543,176,263,14
337462,177,277,2
337681,177,496,7
340739,178,1649,9
340744,178,1654,9
345081,181,276,2
347743,182,1033,0
348365,182,1655,9
348913,183,298,14
352084,184,1564,0
354547,186,217,0
354598,186,268,14
354608,186,278,2
356525,187,290,2
358366,188,226,1
360320,189,275,2
360325,189,280,2
361615,189,1570,1
363509,190,1559,0
364136,191,281,2
364154,191,299,14
364155,191,300,14
365024,191,1169,7
366037,192,277,2
367947,193,282,2
367964,193,299,14
369844,194,274,14
371099,194,1529,10
371189,194,1619,3
374333,196,953,5
374351,196,971,5
376835,197,1550,0
376847,197,1562,1
377225,198,35,8
377389,198,199,0
378092,198,902,3
378142,198,952,5
378165,198,975,5
380051,199,956,5
380619,199,1524,10
381209,200,209,0
381536,200,536,8
381966,200,966,5
383107,201,202,0
383109,201,204,0
383861,201,956,5
383899,201,994,3
385104,202,294,14
385535,202,725,11
385777,202,967,5
386957,203,242,1
387008,203,293,14
387686,203,971,5
387688,203,973,5
387965,203,1250,11
388869,204,249,1
388908,204,288,14
388916,204,296,14
391499,205,974,5
393405,206,975,5
397463,208,1223,12
397464,208,1224,12
399115,209,970,5
399116,209,971,5
401021,210,971,5
401022,210,972,5
409902,215,327,1
409909,215,334,1
418696,219,1501,10
423258,222,348,1
427915,224,1195,8
429796,225,1171,12
434879,228,539,4
437308,229,1063,8
440594,231,539,4
445043,233,1178,12
446939,234,1169,12
446947,234,1177,12
447230,234,1460,1
447593,234,1823,7
460461,241,1356,10
462759,242,1749,9
464089,243,1174,12
464109,243,1194,8
466289,244,1469,0
467875,245,1150,12
472141,247,1606,7
473799,248,1359,10
477415,250,1165,12
477612,250,1362,10
478021,250,1771,9
479313,251,1158,12
481224,252,1164,12
481225,252,1165,12
481230,252,1170,12
481317,252,1257,11
481419,252,1359,10
483044,253,1079,3
483129,253,1164,12
483735,253,1770,9
485844,255,69,0
486945,255,1170,12
487249,255,1474,10
488757,256,1077,3
489447,256,1767,9
497602,261,397,11
506191,265,1366,10
513451,269,1006,1
517044,271,789,4
527231,276,1451,10
528369,277,684,11
530279,278,689,11
532754,279,1259,12
534850,280,1450,10
536564,281,1259,12
540295,283,1180,8
542850,284,1830,9
544197,285,1272,11
546199,286,1369,10
548014,287,1279,11
548298,287,1563,7
549925,288,1285,11
549927,288,1287,11
550465,288,1825,9
553269,290,819,8
553270,290,820,8
555286,291,931,6
558619,293,454,6
559487,293,1322,1
566700,297,915,6
566702,297,917,6
567620,297,1835,9
568160,298,470,6
570511,299,916,6
571972,300,472,6
572634,300,1134,11
576529,302,1219,8
580197,304,1077,7
580345,304,1225,8
582258,305,1233,8
584253,306,1323,1
591287,310,737,6
591294,310,744,6
591738,310,1188,1
592299,310,1749,6
597642,313,1377,10
599180,314,1010,4
601110,315,1035,7
605567,317,1682,8
605774,317,1889,9
607883,319,188,8
611698,321,193,8
619100,324,1880,9
619771,325,646,7
620113,325,988,4
620506,325,1381,10
622016,326,986,4
622085,326,1055,3
623987,327,1052,3
624349,327,1414,10
624814,327,1879,9
628157,329,1412,10
633445,332,985,4
634732,333,367,3
638662,335,487,6
646773,339,978,4
654401,343,986,4
