pixel_index,row,col,class
43545,70,565,7
44774,72,566,7
53156,86,352,11
56223,91,349,11
56226,91,352,11
58680,95,350,11
66292,107,594,7
79783,129,577,7
80380,130,560,7
81373,132,325,11
81982,133,320,11
82214,133,552,7
84315,137,197,12
84932,138,200,12
85132,138,400,10
85550,139,204,12
85664,139,318,11
85741,139,395,10
85767,139,421,11
85770,139,424,11
86782,141,208,12
87397,142,209,12
88196,143,394,10
88197,143,395,10
89418,145,388,10
90650,147,392,10
91876,149,390,10
93215,151,501,4
93217,151,503,4
93834,152,506,4
94445,153,503,4
94547,153,605,7
95062,154,506,4
95665,155,495,4
95666,155,496,4
96281,156,497,4
107888,175,438,4
109115,177,437,4
109134,177,456,3
109746,178,454,3
114036,185,446,3
114647,186,443,3
115267,187,449,3
115879,188,447,3
133824,217,586,5
135672,220,592,5
138556,225,406,1
142115,231,281,11
147753,240,393,1
148366,241,392,1
148982,242,394,1
150406,244,590,5
150820,245,390,1
152245,247,587,5
152248,247,590,5
152251,247,593,5
153465,249,579,5
153468,249,582,5
154581,251,467,2
154694,251,580,5
155180,252,452,2
155308,252,580,5
155808,253,466,2
158264,257,466,2
172232,280,312,10
174683,284,307,10
175300,285,310,10
184635,300,435,2
184636,300,436,2
191409,311,455,7
193248,314,452,7
195710,318,458,7
201103,327,325,9
201818,328,426,2
201954,328,562,1
204170,332,322,9
204175,332,327,9
204410,332,562,1
208473,339,327,9
210317,342,329,9
210433,342,445,2
212981,346,537,6
214815,349,529,6
214817,349,531,6
215433,350,533,6
215440,350,540,6
215462,350,562,1
216047,351,533,6
216070,351,556,1
216661,352,533,6
217271,353,529,6
217801,354,445,2
217887,354,531,6
217911,354,555,1
218414,355,444,2
218504,355,534,6
220187,358,375,8
222643,362,375,8
226942,369,376,8
231334,376,470,8
240872,392,184,12
241482,393,180,12
246807,401,593,0
246818,401,604,0
247418,402,590,0
248043,403,601,0
248050,403,608,0
251662,409,536,3
252280,410,540,3
254119,413,537,3
257259,418,607,0
257805,419,539,3
259103,421,609,0
260773,424,437,8
262616,427,438,8
262787,427,609,0
264454,430,434,8
264463,430,443,8
265072,431,438,8
267084,434,608,0
267438,435,348,9
269275,438,343,9
269981,439,435,8
273223,444,607,0
280821,457,223,12
281440,458,228,12
286971,467,233,12
295195,480,475,9
295196,480,476,9
298256,485,466,9
