pixel_index,row,col,class
17,0,17,2
71,0,71,14
260,1,115,10
361,2,71,14
376,2,86,14
614,4,34,11
692,4,112,10
807,5,82,14
819,5,94,14
1171,8,11,2
1241,8,81,14
1389,9,84,14
1398,9,93,14
1539,10,89,14
1621,11,26,4
1931,13,46,15
2128,14,98,10
2193,15,18,2
2224,15,49,15
2445,16,125,13
2496,17,31,14
2511,17,46,15
2512,17,47,15
2661,18,51,15
2672,18,62,11
2914,20,14,1
2949,20,49,15
3094,21,49,15
3106,21,61,11
3380,23,45,15
3398,23,63,11
3485,24,5,1
3532,24,52,11
3639,25,14,1
3674,25,49,15
3818,26,48,15
4505,31,10,2
4643,32,3,3
4835,33,50,1
4937,34,7,3
5096,35,21,2
5191,35,116,13
5199,35,124,7
5348,36,128,7
5380,37,15,3
5665,39,10,3
5835,40,35,1
5841,40,41,1
5851,40,51,1
5881,40,81,9
5922,40,122,7
5928,40,128,7
6072,41,127,7
6098,42,8,3
6295,43,60,1
6323,43,88,9
6345,43,110,9
6396,44,16,3
6402,44,22,3
6684,46,14,3
6972,48,12,3
7068,48,108,9
7112,49,7,3
7182,49,77,9
7184,49,79,9
7232,49,127,7
7277,50,27,5
7340,50,90,9
7372,50,122,7
7522,51,127,7
7552,52,12,11
7839,54,9,11
7964,54,134,7
7988,55,13,11
7989,55,14,11
8109,55,134,7
8157,56,37,10
8274,57,9,11
8345,57,80,9
8440,58,30,5
8499,58,89,9
8853,61,8,2
8998,62,8,2
9012,62,22,8
9139,63,4,2
9162,63,27,5
9303,64,23,8
9447,65,22,8
9473,65,48,10
9522,65,97,0
9592,66,22,8
9593,66,23,8
9667,66,97,0
9738,67,23,8
9882,68,22,8
9883,68,23,8
9960,68,100,0
10019,69,14,2
10027,69,22,8
10105,69,100,0
10172,70,22,8
10246,70,96,0
10248,70,98,0
10388,71,93,9
10391,71,96,0
10394,71,99,0
10550,72,110,6
10587,73,2,4
10602,73,17,4
10675,73,90,1
10685,73,100,0
10693,73,108,6
10694,73,109,6
10831,74,101,0
10839,74,109,6
10841,74,111,6
10985,75,110,6
11036,76,16,4
11129,76,109,6
11131,76,111,6
11202,77,37,10
11276,77,111,6
11419,78,109,6
11472,79,17,4
11715,80,115,4
11814,81,69,10
11897,82,7,4
11906,82,16,4
12049,83,14,4
12186,84,6,4
12544,86,74,1
13826,95,51,10
13848,95,73,5
13853,95,78,5
14254,98,44,10
14856,102,66,5
15016,103,81,5
15292,105,67,5
15701,108,41,10
15717,108,57,5
16329,112,89,5
17059,117,94,13
17139,118,29,12
17148,118,38,12
17283,119,28,12
17297,119,42,12
17424,120,24,12
17578,121,33,12
17580,121,35,12
17866,123,31,12
17875,123,40,12
17945,123,110,13
17947,123,112,13
18020,124,40,12
18098,124,118,13
18102,124,122,13
18534,127,119,13
18586,128,26,2
19245,132,105,13
19397,133,112,13
