pixel_index,row,col,class
30280,118,72,13
30794,120,74,13
35603,139,19,13
35859,140,19,13
44629,174,85,13
44886,175,86,13
45935,179,111,13
46451,181,115,13
46706,182,114,13
47224,184,120,13
74206,289,222,11
74461,290,221,11
75233,293,225,11
75471,294,207,11
76498,298,210,11
76499,298,211,11
80119,312,247,11
80375,313,247,11
80378,313,250,11
81900,319,236,11
95222,371,246,12
95972,374,228,12
96755,377,243,12
96760,377,248,12
96999,378,231,12
97017,378,249,12
97763,381,227,12
98021,382,229,12
98277,383,229,12
100079,390,239,12
115439,450,239,10
115504,451,48,10
116978,456,242,10
117232,457,240,10
118776,463,248,10
119025,464,241,10
119282,465,242,10
119674,467,122,9
119934,468,126,9
121840,475,240,10
122096,476,240,10
122608,478,240,10
125663,490,223,9
125990,492,38,8
126173,492,221,9
127455,497,223,9
127707,498,219,9
127964,499,220,9
128738,502,226,9
129244,504,220,9
129505,505,225,9
131985,515,145,8
133793,522,161,8
134226,524,82,6
134738,526,82,6
134989,527,77,6
135077,527,165,8
135502,529,78,6
135590,529,166,8
136869,534,165,8
137126,535,166,8
142134,555,54,6
142393,556,57,6
142641,557,49,6
142797,557,205,8
142899,558,51,6
143409,560,49,6
143412,560,52,6
143558,560,198,8
145337,567,185,8
156473,611,57,0
156474,611,58,0
156725,612,53,0
157752,616,56,0
158091,617,139,1
163704,639,120,1
163959,640,119,1
164051,640,211,1
164215,641,119,1
164565,642,213,1
164981,644,117,1
165493,646,117,1
165847,647,215,1
166359,649,215,1
184475,720,155,0
184476,720,156,0
187536,732,144,4
188057,734,153,4
194028,757,236,7
195009,761,193,4
195553,763,225,7
195815,764,231,7
197657,772,25,0
198344,774,200,4
198677,776,21,0
199447,779,23,0
200433,782,241,5
201194,785,234,5
201449,786,233,5
201700,787,228,5
201959,788,231,5
211375,825,175,4
212843,831,107,4
214124,836,108,4
215922,843,114,4
219483,857,91,0
222934,870,214,2
223703,873,215,2
225975,882,183,2
226114,883,66,3
226681,885,121,4
227724,889,140,4
230307,899,163,7
230566,900,166,7
231080,902,168,7
231848,905,168,7
232892,909,188,7
237935,929,111,3
238404,931,68,7
238447,931,111,3
239210,934,106,3
239429,935,69,7
239557,935,197,5
240212,938,84,5
245175,957,183,3
251326,981,190,3
251580,982,188,3
252865,987,193,3
252867,987,195,3
253380,989,196,3
258122,1008,74,2
260175,1016,79,2
266122,1039,138,2
272869,1065,229,2
273373,1067,221,2
274402,1071,226,2
274918,1073,230,2
277168,1082,176,5
277681,1084,177,5
279992,1093,184,5
