pixel_index,row,col,class
13131,6,1701,10
15036,7,1701,10
16007,8,767,0
17913,9,768,0
19819,10,769,0
20398,10,1348,8
20600,10,1550,6
20854,10,1804,1
21029,11,74,3
21032,11,77,3
22242,11,1287,10
22936,12,76,3
23638,12,778,0
23643,12,783,0
23646,12,786,0
23648,12,788,0
25544,13,779,0
27451,14,781,0
29170,15,595,8
30359,15,1784,3
32095,16,1615,6
33649,17,1264,9
34080,17,1695,10
35069,18,779,0
35079,18,789,0
35558,18,1268,9
36045,18,1755,8
36249,19,54,3
36961,19,766,1
38159,20,59,3
39393,20,1293,10
41382,21,1377,8
41386,21,1381,8
41760,21,1755,8
41791,21,1786,3
43179,22,1269,9
45346,23,1531,6
46276,24,556,1
46339,24,619,8
47252,24,1532,6
48247,25,622,8
49158,25,1533,6
50086,26,556,1
52218,27,783,1
53965,28,625,8
54125,28,785,1
55212,28,1872,8
55800,29,555,1
56106,29,861,7
56816,29,1571,6
57706,30,556,1
60626,31,1571,6
61878,32,918,8
63729,33,864,7
68695,36,115,3
71814,37,1329,7
72922,38,532,11
74824,39,529,11
77531,40,1331,7
78143,41,38,6
79208,41,1103,7
85093,44,1273,9
85118,44,1298,10
85446,44,1626,3
85870,45,145,8
86651,45,926,3
87774,46,144,8
88563,46,933,3
90287,47,752,11
90289,47,754,11
91101,47,1566,6
92714,48,1274,9
93314,48,1874,6
94647,49,1302,10
94910,49,1565,6
95428,50,178,4
95430,50,180,4
96058,50,808,3
97097,50,1847,3
97331,51,176,4
97335,51,180,4
97848,51,693,8
98272,51,1117,5
98457,51,1302,10
99881,52,821,3
100175,52,1115,5
100177,52,1117,5
102268,53,1303,10
103986,54,1116,5
104956,55,181,4
106856,56,176,4
107773,56,1093,3
108430,56,1750,7
109675,57,1090,3
110674,58,184,4
110702,58,212,4
112239,58,1749,7
112243,58,1753,7
112590,59,195,4
113697,59,1302,10
114494,60,194,4
114512,60,212,4
114545,60,245,7
116403,61,198,4
117327,61,1122,5
118295,62,185,4
118305,62,195,4
119231,62,1121,5
120211,63,196,4
121329,63,1314,10
121514,63,1499,9
122114,64,194,4
122115,64,195,4
122163,64,243,7
122640,64,720,8
123040,64,1120,5
123043,64,1123,5
127009,66,1279,9
127042,66,1312,10
128391,67,756,11
129732,68,192,4
129736,68,196,4
129740,68,200,4
130819,68,1279,9
131647,69,202,4
131649,69,204,4
131983,69,538,11
133546,70,196,4
134408,70,1058,3
134666,70,1316,10
135466,71,211,4
136313,71,1058,3
138170,72,1010,3
141167,74,197,4
141980,74,1010,3
142240,74,1270,9
143078,75,203,4
144988,76,208,4
148794,78,204,4
151192,79,697,1
153100,80,700,1
153101,80,701,1
155558,81,1253,11
157526,82,1316,10
158052,82,1842,6
160736,84,716,8
161330,84,1310,10
161340,84,1320,10
163208,85,1283,9
163244,85,1319,10
164572,86,742,11
164789,86,959,3
166476,87,741,11
170070,89,525,11
171976,90,526,11
171978,90,528,11
172657,90,1207,12
173612,91,257,7
173880,91,525,11
174322,91,967,3
175519,92,259,7
175786,92,526,11
175794,92,534,11
176274,92,1014,3
176468,92,1208,12
176531,92,1271,9
178373,93,1208,12
178437,93,1272,9
178478,93,1313,10
180276,94,1206,12
180282,94,1212,12
182187,95,1212,12
182519,95,1544,9
182821,95,1846,8
183317,96,437,8
183412,96,532,11
183897,96,1017,3
183898,96,1018,3
184093,96,1213,12
184194,96,1314,10
184356,96,1476,7
185803,97,1018,3
185997,97,1212,12
187708,98,1018,3
189199,99,604,13
189799,99,1204,12
