pixel_index,row,col,class
18449,46,49,3
24638,61,238,8
33599,83,399,3
38310,95,310,0
40544,101,144,6
60008,150,8,2
61285,153,85,2
63630,159,30,2
67648,169,48,2
68858,172,58,2
74657,186,257,4
75108,187,308,4
75471,188,271,4
77597,193,397,3
79295,198,95,8
79669,199,69,1
79691,199,91,7
82311,205,311,4
83431,208,231,7
84840,212,40,1
86435,216,35,1
88236,220,236,8
89975,224,375,4
97437,243,237,8
102647,256,247,7
104879,262,79,1
110038,275,38,1
111307,278,107,7
116375,290,375,3
124412,311,12,0
130720,326,320,5
132188,330,188,6
132507,331,107,8
141684,354,84,0
155907,389,307,5
161084,402,284,5
161726,404,126,6
163803,409,203,6
174022,435,22,0
176018,440,18,0
179199,447,399,3
183467,458,267,5
190910,477,110,6
196667,491,267,5
206251,515,251,7
