pixel_index,row,col,class
77,0,77,14
367,2,77,14
457,3,22,2
512,3,77,14
532,3,97,10
1170,8,10,2
1385,9,80,14
1685,11,90,14
1800,12,60,11
2078,14,48,15
2372,16,52,15
2528,17,63,11
3088,21,43,15
3092,21,47,15
3382,23,47,15
3535,24,55,11
4660,32,20,2
4759,32,119,13
4877,33,92,9
5233,36,13,3
5352,36,132,7
5609,38,99,13
5667,39,12,3
5806,40,6,3
6053,41,108,9
6084,41,139,7
6799,46,129,7
6822,47,7,3
7023,48,63,1
7044,48,84,9
7114,49,9,3
7165,49,60,1
7560,52,20,11
7641,52,101,1
7818,53,133,7
7939,54,109,9
8139,56,19,11
8258,56,138,7
8357,57,92,9
8868,61,23,8
9447,65,22,8
9448,65,23,8
9598,66,28,5
9668,66,98,0
9738,67,23,8
9882,68,22,8
10102,69,97,0
10246,70,96,0
10251,70,101,0
10395,71,100,0
10551,72,111,6
10695,73,110,6
10840,74,110,6
10884,75,9,4
10986,75,111,6
11130,76,110,6
11166,77,1,4
11184,77,19,4
11248,77,83,1
11255,77,90,1
11654,80,54,10
12195,84,15,4
12341,85,16,4
13834,95,59,10
13856,95,81,5
14139,97,74,5
14425,99,70,5
15003,103,68,5
15846,109,41,10
16440,113,55,10
17141,118,31,12
17284,119,29,12
17569,121,24,12
17633,121,88,13
17871,123,36,12
17938,123,103,13
18012,124,32,12
18738,129,33,2
18742,129,37,2
19817,136,97,13
