pixel_index,row,col,class
30279,118,71,13
30280,118,72,13
30535,119,71,13
30537,119,73,13
30791,120,71,13
43586,170,66,13
43842,171,66,13
44629,174,85,13
45165,176,109,13
45166,176,110,13
45422,177,110,13
45678,178,110,13
46190,180,110,13
46426,181,90,13
46449,181,113,13
46707,182,115,13
47224,184,120,13
47481,185,121,13
49782,194,118,13
73691,287,219,11
74700,291,204,11
74958,292,206,11
75213,293,205,11
75216,293,208,11
76242,297,210,11
76256,297,224,11
76499,298,211,11
76753,299,209,11
77023,300,223,11
77024,300,224,11
80119,312,247,11
80124,312,252,11
82412,321,236,11
82670,322,238,11
86007,335,247,11
86010,335,250,11
86266,336,250,11
86267,336,251,11
86521,337,249,11
95204,371,228,12
95714,373,226,12
95721,373,233,12
95731,373,243,12
95980,374,236,12
96230,375,230,12
96246,375,246,12
96479,376,223,12
96481,376,225,12
96742,377,230,12
96994,378,226,12
97258,379,234,12
97508,380,228,12
97512,380,232,12
98025,382,233,12
98277,383,229,12
100336,391,240,12
101353,395,233,12
101358,395,238,12
101610,396,234,12
114671,447,239,10
114929,448,241,10
115438,450,238,10
115759,452,47,10
115954,452,242,10
115956,452,244,10
116209,453,241,10
116468,454,244,10
118003,460,243,10
118259,461,243,10
118330,462,58,10
118518,462,246,10
118770,463,242,10
119097,465,57,10
119286,465,246,10
119608,467,56,10
119675,467,123,9
119793,467,241,10
120047,468,239,10
120449,470,129,9
120698,471,122,9
120704,471,128,9
121332,473,244,10
122351,477,239,10
123688,483,40,8
124638,486,222,9
124710,487,38,8
125477,490,37,8
125662,490,222,9
125665,490,225,9
125918,491,222,9
126688,494,224,9
126940,495,220,9
127202,496,226,9
127267,497,35,8
127709,498,221,9
128483,501,227,9
128730,502,218,9
128738,502,226,9
128992,503,224,9
129245,504,221,9
129502,505,222,9
129506,505,226,9
129762,506,226,9
133007,519,143,8
133260,520,140,8
133281,520,161,8
134482,525,82,6
135245,528,77,6
135253,528,85,6
135254,528,86,6
135510,529,86,6
135759,530,79,6
135837,530,157,8
136101,531,165,8
136103,531,167,8
136871,534,167,8
137299,536,83,6
142386,556,50,6
142392,556,56,6
142393,556,57,6
142539,556,203,8
142541,556,205,8
142643,557,51,6
142790,557,198,8
142905,558,57,6
143047,558,199,8
143052,558,204,8
143301,559,197,8
143417,560,57,6
143419,560,59,6
143805,561,189,8
143807,561,191,8
143810,561,194,8
143921,562,49,6
157574,615,134,1
157575,615,135,1
157829,616,133,1
157833,616,137,1
158089,617,137,1
159130,621,154,13
162937,636,121,1
163195,637,123,1
163450,638,122,1
163705,639,121,1
163796,639,212,1
163959,640,119,1
164564,642,212,1
164821,643,213,1
164982,644,118,1
165298,645,178,6
165493,646,117,1
165554,646,178,6
166322,649,178,6
166359,649,215,1
166360,649,216,1
166618,650,218,1
166872,651,216,1
167088,652,176,6
167130,652,218,1
167855,655,175,6
171636,670,116,0
176470,689,86,4
177244,692,92,4
184221,719,157,0
184471,720,151,0
185238,723,150,0
185240,723,152,0
185241,723,153,0
185752,725,152,0
185753,725,153,0
187535,732,143,4
187537,732,145,4
192606,752,94,0
193372,755,92,0
194028,757,236,7
194494,759,190,4
194752,760,192,4
195300,762,228,7
195553,763,225,7
195781,764,197,4
198422,775,22,0
198676,776,20,0
199188,778,20,0
199701,780,21,0
199702,780,22,0
199959,781,23,0
200433,782,241,5
200943,784,239,5
201188,785,228,5
201190,785,230,5
201197,785,237,5
201203,785,243,5
201445,786,229,5
201456,786,240,5
201700,787,228,5
208561,814,177,4
210357,821,181,4
210605,822,173,4
211899,827,187,4
214124,836,108,4
215665,842,113,4
217455,849,111,4
217714,850,114,4
218715,854,91,0
219487,857,95,0
222168,867,216,2
222423,868,215,2
223444,872,212,2
223959,874,215,2
224212,875,212,2
225352,880,72,3
225608,881,72,3
225858,882,66,3
225862,882,70,3
226114,883,66,3
226426,884,122,4
226486,884,182,2
226704,885,144,4
227215,887,143,4
227718,889,134,4
228235,891,139,4
230307,899,163,7
230566,900,166,7
230567,900,167,7
230822,901,166,7
231074,902,162,7
231075,902,163,7
231332,903,164,7
231335,903,167,7
231336,903,168,7
231589,904,165,7
232893,909,189,7
234428,915,188,7
235590,920,70,5
235848,921,72,5
238151,930,71,7
238190,930,110,3
238191,930,111,3
238399,931,63,7
238445,931,109,3
238446,931,110,3
238659,932,67,7
238660,932,68,7
239293,934,189,5
239434,935,74,7
239469,935,109,3
239975,937,103,3
239976,937,104,3
239979,937,107,3
244919,956,183,3
251578,982,186,3
251840,983,192,3
251843,983,195,3
252351,985,191,3
253124,988,196,3
253632,990,192,3
258120,1008,72,2
258122,1008,74,2
258639,1010,79,2
265543,1037,71,0
265544,1037,72,0
272612,1064,228,2
273118,1066,222,2
273123,1066,227,2
273382,1067,230,2
273886,1069,222,2
273895,1069,231,2
274149,1070,229,2
274662,1072,230,2
274663,1072,231,2
274917,1073,229,2
275619,1076,163,5
275621,1076,165,5
275682,1076,226,2
275873,1077,161,5
277423,1083,175,5
277936,1085,176,5
278196,1086,180,5
278452,1087,180,5
279477,1091,181,5
