pixel_index,row,col,class
30278,118,70,13
44118,172,86,13
44373,173,85,13
44374,173,86,13
44631,174,87,13
45165,176,109,13
45934,179,110,13
45935,179,111,13
46170,180,90,13
46191,180,111,13
46195,180,115,13
46427,181,91,13
46450,181,114,13
46452,181,116,13
47481,185,121,13
48476,189,92,13
49781,194,117,13
73436,286,220,11
73691,287,219,11
73951,288,223,11
74205,289,221,11
74974,292,222,11
74977,292,225,11
75232,293,224,11
75472,294,208,11
75488,294,224,11
75727,295,207,11
76001,296,225,11
76242,297,210,11
76501,298,213,11
77010,300,210,11
79607,310,247,11
80123,312,251,11
82412,321,236,11
82668,322,236,11
86778,338,250,11
87034,339,250,11
95222,371,246,12
95477,372,245,12
95721,373,233,12
95735,373,247,12
95990,374,246,12
96227,375,227,12
96482,376,226,12
96492,376,236,12
96738,377,226,12
97001,378,233,12
97004,378,236,12
97257,379,233,12
97760,381,224,12
98018,382,226,12
98275,383,227,12
98535,384,231,12
100337,391,241,12
100590,392,238,12
101098,394,234,12
101103,394,239,12
114927,448,239,10
114929,448,241,10
115251,450,51,10
115501,451,45,10
115694,451,238,10
115757,452,45,10
115762,452,50,10
115956,452,244,10
116010,453,42,10
116722,455,242,10
117235,457,243,10
118770,463,242,10
119097,465,57,10
119282,465,242,10
119422,466,126,9
119933,468,125,9
119934,468,126,9
120052,468,244,10
120053,468,245,10
120186,469,122,9
120190,469,126,9
120302,469,238,10
120445,470,125,9
120447,470,127,9
120697,471,121,9
120704,471,128,9
120815,471,239,10
121329,473,241,10
121843,475,243,10
123688,483,40,8
124895,487,223,9
125151,488,223,9
125222,489,38,8
125920,491,224,9
125988,492,36,8
126175,492,223,9
126431,493,223,9
126433,493,225,9
126686,494,222,9
126690,494,226,9
128219,500,219,9
129245,504,221,9
129506,505,226,9
130960,511,144,8
131470,513,142,8
132768,518,160,8
133024,519,160,8
133262,520,142,8
134733,526,77,6
134812,526,156,8
134993,527,81,6
134998,527,86,6
135076,527,164,8
135253,528,85,6
135332,528,164,8
135579,529,155,8
135588,529,164,8
135766,530,86,6
136273,532,81,6
136360,532,168,8
136613,533,165,8
141873,554,49,6
142386,556,50,6
142644,557,52,6
142646,557,54,6
142647,557,55,6
142653,557,61,6
142788,557,196,8
142789,557,197,8
142897,558,49,6
142905,558,57,6
143416,560,56,6
143419,560,59,6
143670,561,54,6
144064,562,192,8
144183,563,55,6
144316,563,188,8
144436,564,52,6
145081,566,185,8
156470,611,54,0
156473,611,57,0
156984,613,56,0
157317,614,133,1
157318,614,134,1
157576,615,136,1
157753,616,57,0
158090,617,138,1
159126,621,150,13
159378,622,146,13
159382,622,150,13
162937,636,121,1
163191,637,119,1
163446,638,118,1
163447,638,119,1
163451,638,123,1
163702,639,118,1
164214,641,118,1
164308,641,212,1
164726,643,118,1
165076,644,212,1
165333,645,213,1
166101,648,213,1
166103,648,215,1
166359,649,215,1
166616,650,216,1
166873,651,217,1
167344,653,176,6
170612,666,116,0
170866,667,114,0
171125,668,117,0
177500,693,92,4
184732,721,156,0
184983,722,151,0
185243,723,155,0
185496,724,152,0
186510,728,142,4
187022,730,142,4
188055,734,151,4
188553,736,137,4
193374,755,94,0
193884,757,92,0
194536,759,232,7
194751,760,191,4
194793,760,233,7
194795,760,235,7
195047,761,231,7
195266,762,194,4
195298,762,226,7
195300,762,228,7
195303,762,231,7
195552,763,224,7
196532,767,180,4
197044,769,180,4
199446,779,22,0
199447,779,23,0
199703,780,23,0
199959,781,23,0
200690,783,242,5
200931,784,227,5
201447,786,231,5
201956,788,228,5
208561,814,177,4
209845,819,181,4
210606,822,174,4
211638,826,182,4
211902,827,190,4
212657,830,177,4
212843,831,107,4
215665,842,113,4
218971,855,91,0
219483,857,91,0
219996,859,92,0
223446,872,214,2
223447,872,215,2
223957,874,213,2
224469,876,213,2
225606,881,70,3
226114,883,66,3
226371,884,67,3
226377,884,73,3
226936,886,120,4
227204,887,132,4
228486,892,134,4
230311,899,167,7
230568,900,168,7
230821,901,165,7
231076,902,164,7
231848,905,168,7
232100,906,164,7
234561,916,65,5
235076,918,68,5
235335,919,71,5
235590,920,70,5
235592,920,72,5
235845,921,69,5
236358,923,70,5
237424,927,112,3
237887,929,63,7
238145,930,65,7
238278,930,198,5
238403,931,67,7
238409,931,73,7
238446,931,110,3
238447,931,111,3
238700,932,108,3
238701,932,109,3
238920,933,72,7
239293,934,189,5
239427,935,67,7
239955,937,83,5
240211,938,83,5
241005,941,109,3
244661,955,181,3
244663,955,183,3
245432,958,184,3
251838,983,190,3
252098,984,194,3
252353,985,193,3
252609,986,193,3
253376,989,192,3
253379,989,195,3
253889,991,193,3
257863,1007,71,2
258120,1008,72,2
258125,1008,77,2
259664,1014,80,2
259921,1015,81,2
260174,1016,78,2
260175,1016,79,2
260686,1018,78,2
260941,1019,77,2
260942,1019,78,2
273122,1066,226,2
273377,1067,225,2
274661,1072,229,2
274916,1073,228,2
274918,1073,230,2
275364,1075,164,5
275682,1076,226,2
276133,1078,165,5
277938,1085,178,5
278195,1086,179,5
279481,1091,185,5
