pixel_index,row,col,class
6569,19,109,0
8990,26,150,3
9329,27,149,3
9346,27,166,3
13396,39,136,3
29255,86,15,1
29994,88,74,1
32445,95,145,0
33000,97,20,1
33330,98,10,1
37882,111,142,3
45043,132,163,0
46070,135,170,0
46935,138,15,1
50793,149,133,4
51857,152,177,0
52154,153,134,8
52813,155,113,4
54755,161,15,7
55475,163,55,7
58199,171,59,7
60302,177,122,4
60992,179,132,4
61671,181,131,4
62072,182,192,0
62713,184,153,4
63723,187,143,4
63773,187,193,0
64062,188,142,4
64073,188,153,8
64074,188,154,8
65414,192,134,4
65759,193,139,4
67457,198,137,4
68468,201,128,8
68783,202,103,1
68873,202,193,0
69853,205,153,4
69909,205,209,3
70528,207,148,4
71545,210,145,4
72915,214,155,8
74520,219,60,7
76294,224,134,8
79042,232,162,8
79091,232,211,0
79592,234,32,0
80451,236,211,0
80723,237,143,4
81311,239,51,7
81746,240,146,8
84815,249,155,4
85772,252,92,7
85836,252,156,4
86171,253,151,4
86177,253,157,4
86510,254,150,4
87052,256,12,3
87070,256,30,3
88498,260,98,7
91005,267,225,0
91188,268,68,7
91548,269,88,7
95031,279,171,5
95732,281,192,5
96314,283,94,7
96398,283,178,5
96655,284,95,7
99334,292,54,3
99599,292,319,3
99834,293,214,5
100556,295,256,3
101508,298,188,5
102205,300,205,5
102554,301,214,5
103180,303,160,6
103217,303,197,5
104720,308,0,2
104881,308,161,6
104904,308,184,5
105262,309,202,5
105758,311,18,2
105900,311,160,6
106037,311,297,3
106080,312,0,2
106281,312,201,5
106439,313,19,2
106905,314,145,6
106913,314,153,6
107219,315,119,6
107264,315,164,8
107564,316,124,6
107606,316,166,8
108248,318,128,6
108415,318,295,3
109059,320,259,0
109591,322,111,6
110375,324,215,5
110627,325,127,6
111003,326,163,5
111309,327,129,6
111340,327,160,5
111977,329,117,6
113343,333,123,6
114028,335,128,6
114375,336,135,8
116142,341,202,5
116744,343,124,8
117469,345,169,5
117808,346,168,5
118124,347,144,6
118806,349,146,6
121211,356,171,5
121565,357,185,5
122254,359,194,5
123104,362,24,2
123236,362,156,6
123438,363,18,2
124593,366,153,6
126621,372,141,6
127296,374,136,6
128237,377,57,2
128564,378,44,2
129008,379,148,8
131989,388,69,2
132326,389,66,2
132668,390,68,2
134672,396,32,8
140159,412,79,2
141848,417,68,2
142188,418,68,2
143143,421,3,2
143209,421,69,2
144988,426,148,0
146425,430,225,8
147102,432,222,8
148622,437,42,8
150149,441,209,8
151098,444,138,7
151102,444,142,7
152174,447,194,8
152177,447,197,8
152313,447,333,0
152326,448,6,2
154027,453,7,2
155268,456,228,0
155956,458,236,3
156636,460,236,3
158270,465,170,0
159816,470,16,2
160294,471,154,7
160608,472,128,7
161515,475,15,2
168514,495,214,1
171566,504,206,1
174880,514,120,7
175110,515,10,1
176632,519,172,3
177311,521,171,3
178644,525,144,1
181309,533,89,7
182131,535,231,1
182725,537,145,3
182999,538,79,7
183261,539,1,0
183459,539,199,1
184330,542,50,7
186866,549,206,1
187158,550,158,3
187432,551,92,7
188197,553,177,1
189262,556,222,1
193322,568,202,1
193710,569,250,1
193928,570,128,0
194196,571,56,3
194685,572,205,1
194944,573,124,0
200466,589,206,1
205943,605,243,1
