pixel_index,row,col,class
30276,118,68,13
30279,118,71,13
30280,118,72,13
30533,119,69,13
30535,119,71,13
30536,119,72,13
30792,120,72,13
30795,120,75,13
35859,140,19,13
43329,169,65,13
43585,170,65,13
43586,170,66,13
44117,172,85,13
44118,172,86,13
44373,173,85,13
44629,174,85,13
45165,176,109,13
45166,176,110,13
45677,178,109,13
45679,178,111,13
45934,179,110,13
45935,179,111,13
46192,180,112,13
46426,181,90,13
46438,181,102,13
46439,181,103,13
46450,181,114,13
46451,181,115,13
46452,181,116,13
46706,182,114,13
46707,182,115,13
47479,185,119,13
47480,185,120,13
47481,185,121,13
48476,189,92,13
49782,194,118,13
73178,285,218,11
73434,286,218,11
73691,287,219,11
73948,288,220,11
73950,288,222,11
74205,289,221,11
74461,290,221,11
74956,292,204,11
74958,292,206,11
75215,293,207,11
75469,294,205,11
75474,294,210,11
75487,294,223,11
75727,295,207,11
75728,295,208,11
75744,295,224,11
76498,298,210,11
76513,298,225,11
76755,299,211,11
76757,299,213,11
76768,299,224,11
77011,300,211,11
77536,302,224,11
79605,310,245,11
79609,310,249,11
79863,311,247,11
79864,311,248,11
79868,311,252,11
80122,312,250,11
80123,312,251,11
80124,312,252,11
81901,319,237,11
82411,321,235,11
82414,321,238,11
82669,322,237,11
85749,334,245,11
86010,335,250,11
86267,336,251,11
86776,338,248,11
87034,339,250,11
95458,372,226,12
95712,373,224,12
95720,373,232,12
95968,374,224,12
95971,374,227,12
95989,374,245,12
96489,376,233,12
96492,376,236,12
96502,376,246,12
96503,376,247,12
96740,377,228,12
97014,378,246,12
97251,379,227,12
97260,379,236,12
97268,379,244,12
97504,380,224,12
97509,380,229,12
97511,380,231,12
97514,380,234,12
98018,382,226,12
98021,382,229,12
98025,382,233,12
98279,383,231,12
98534,384,230,12
98535,384,231,12
99313,387,241,12
99314,387,242,12
100079,390,239,12
100082,390,242,12
100084,390,244,12
100336,391,240,12
100340,391,244,12
100589,392,237,12
100592,392,240,12
100844,393,236,12
101100,394,236,12
101102,394,238,12
101103,394,239,12
101104,394,240,12
101355,395,235,12
114671,447,239,10
114672,447,240,10
114926,448,238,10
115250,450,50,10
115504,451,48,10
115507,451,51,10
115695,451,239,10
115761,452,49,10
116009,453,41,10
116014,453,46,10
116207,453,239,10
116208,453,240,10
116211,453,243,10
116465,454,241,10
116469,454,245,10
116721,455,241,10
116723,455,243,10
116979,456,243,10
117233,457,241,10
117235,457,243,10
117238,457,246,10
118261,461,245,10
118264,461,248,10
118326,462,54,10
118585,463,57,10
118842,464,58,10
119029,464,245,10
119167,465,127,9
119418,466,122,9
119420,466,124,9
119424,466,128,9
119426,466,130,9
119428,466,132,9
119535,466,239,10
119675,467,123,9
119676,467,124,9
119792,467,240,10
119795,467,243,10
119927,468,119,9
120046,468,238,10
120184,469,120,9
120444,470,124,9
120560,470,240,10
120700,471,124,9
120814,471,238,10
120819,471,243,10
120956,472,124,9
121071,472,239,10
121328,473,240,10
121583,474,239,10
121585,474,241,10
121587,474,243,10
122608,478,240,10
123177,481,41,8
124455,486,39,8
124456,486,40,8
124638,486,222,9
125406,489,222,9
125663,490,223,9
125917,491,221,9
126171,492,219,9
126243,493,35,8
126428,493,220,9
126429,493,221,9
126434,493,226,9
126755,495,35,8
126939,495,219,9
126940,495,220,9
126942,495,222,9
126946,495,226,9
127194,496,218,9
127196,496,220,9
127267,497,35,8
127458,497,226,9
127713,498,225,9
127715,498,227,9
127964,499,220,9
127965,499,221,9
127969,499,225,9
127971,499,227,9
128735,502,223,9
128739,502,227,9
128988,503,220,9
128993,503,225,9
129244,504,220,9
129251,504,227,9
130960,511,144,8
131982,515,142,8
131985,515,145,8
132236,516,140,8
132240,516,144,8
132493,517,141,8
132753,518,145,8
132767,518,159,8
133007,519,143,8
133261,520,141,8
133281,520,161,8
133536,521,160,8
134224,524,80,6
134225,524,81,6
134479,525,79,6
134484,525,84,6
134734,526,78,6
134736,526,80,6
134738,526,82,6
134990,527,78,6
134991,527,79,6
134995,527,83,6
135075,527,163,8
135245,528,77,6
135246,528,78,6
135254,528,86,6
135323,528,155,8
135588,529,164,8
135757,530,77,6
135843,530,163,8
135844,530,164,8
136101,531,165,8
136103,531,167,8
136275,532,83,6
136356,532,164,8
136530,533,82,6
136532,533,84,6
136613,533,165,8
141873,554,49,6
142028,554,204,8
142285,555,205,8
142387,556,51,6
142535,556,199,8
142538,556,202,8
142645,557,53,6
142646,557,54,6
142792,557,200,8
142900,558,52,6
142902,558,54,6
142903,558,55,6
142909,558,61,6
143045,558,197,8
143053,558,205,8
143164,559,60,6
143409,560,49,6
143551,560,191,8
143558,560,198,8
143667,561,51,6
143669,561,53,6
143671,561,55,6
143673,561,57,6
143805,561,189,8
144179,563,51,6
144316,563,188,8
144693,565,53,6
145081,566,185,8
145849,569,185,8
155701,608,53,0
155703,608,55,0
155958,609,54,0
157237,614,53,0
157318,614,134,1
157493,615,53,0
157497,615,57,0
157573,615,133,1
157574,615,134,1
157575,615,135,1
157576,615,136,1
157750,616,54,0
157753,616,57,0
157829,616,133,1
157830,616,134,1
157834,616,138,1
158086,617,134,1
158089,617,137,1
159127,621,151,13
159131,621,155,13
159378,622,146,13
159382,622,150,13
162939,636,123,1
163191,637,119,1
163446,638,118,1
163447,638,119,1
163449,638,121,1
163451,638,123,1
163704,639,120,1
163705,639,121,1
163796,639,212,1
163958,640,118,1
164215,641,119,1
164471,642,119,1
164563,642,211,1
164565,642,213,1
164819,643,211,1
164821,643,213,1
164981,644,117,1
165040,644,176,6
165077,644,213,1
165236,645,116,1
165331,645,211,1
165334,645,214,1
165492,646,116,1
165847,647,215,1
166102,648,214,1
166361,649,217,1
166615,650,215,1
166616,650,216,1
166617,650,217,1
166874,651,218,1
167086,652,174,6
167088,652,176,6
167131,652,219,1
167342,653,174,6
167600,654,176,6
