pixel_index,row,col,class
30792,120,72,13
30795,120,75,13
35603,139,19,13
35859,140,19,13
43842,171,66,13
46195,180,115,13
46438,181,102,13
47480,185,120,13
50037,195,117,13
74207,289,223,11
74208,289,224,11
74719,291,223,11
75472,294,208,11
75730,295,210,11
75984,296,208,11
77266,301,210,11
79868,311,252,11
86262,336,246,11
86520,337,248,11
95206,371,230,12
95712,373,224,12
96487,376,231,12
96491,376,235,12
96742,377,230,12
96756,377,244,12
97760,381,224,12
97762,381,226,12
99571,388,243,12
99826,389,242,12
114671,447,239,10
115250,450,50,10
115251,450,51,10
115955,452,243,10
116270,454,46,10
118520,462,248,10
119797,467,245,10
119798,467,246,10
120187,469,123,9
120307,469,243,10
120565,470,245,10
120704,471,128,9
120959,472,127,9
121213,473,125,9
124894,487,222,9
126429,493,221,9
126498,494,34,8
126940,495,220,9
127266,497,34,8
128218,500,218,9
128478,501,222,9
129247,504,223,9
131469,513,141,8
132239,516,143,8
132511,517,159,8
133793,522,161,8
134225,524,81,6
134735,526,79,6
134739,526,83,6
134813,526,157,8
134989,527,77,6
135581,529,157,8
135761,530,81,6
136275,532,83,6
142389,556,53,6
143674,561,58,6
144183,563,55,6
144571,564,187,8
145081,566,185,8
157318,614,134,1
158010,617,58,0
158089,617,137,1
159129,621,153,13
162937,636,121,1
164213,641,117,1
164214,641,118,1
165237,645,117,1
165297,645,177,6
165492,646,116,1
165493,646,117,1
165590,646,214,1
166103,648,215,1
171123,668,115,0
171894,671,118,0
172149,672,117,0
172407,673,119,0
183962,718,154,0
185996,726,140,4
186509,728,141,4
186767,729,143,4
188295,735,135,4
195009,761,193,4
198600,775,200,4
200686,783,238,5
200934,784,230,5
200943,784,239,5
201199,785,239,5
201712,787,240,5
202224,789,240,5
208563,814,179,4
210870,823,182,4
215922,843,114,4
218717,854,93,0
219227,856,91,0
219999,859,95,0
220250,860,90,0
222680,869,216,2
224468,876,212,2
226114,883,66,3
226375,884,71,3
226486,884,182,2
227142,887,70,3
230036,898,148,4
231074,902,162,7
231075,902,163,7
231078,902,166,7
231334,903,166,7
232636,908,188,7
233147,910,187,7
233661,912,189,7
235843,921,67,5
237934,929,110,3
238147,930,67,7
238190,930,110,3
238191,930,111,3
239170,934,66,7
239178,934,74,7
239723,936,107,3
240488,939,104,3
245175,957,183,3
253891,991,195,3
259918,1015,78,2
260174,1016,78,2
260941,1019,77,2
265610,1037,138,2
265868,1038,140,2
273123,1066,227,2
274145,1070,225,2
276132,1078,164,5
277938,1085,178,5
278194,1086,178,5
