pixel_index,row,col,class
75,0,75,14
371,2,81,14
660,4,80,14
736,5,11,2
946,6,76,14
1207,8,47,11
1330,9,25,4
1416,9,111,10
1795,12,55,11
1943,13,58,11
2280,15,105,10
2378,16,58,11
2678,18,68,11
2944,20,44,15
3236,22,46,15
3384,23,49,15
3526,24,46,15
3528,24,48,15
3655,25,30,14
4461,30,111,13
4582,31,87,9
4643,32,3,3
4948,34,18,2
4968,34,38,1
5211,35,136,7
5518,38,8,3
5953,41,8,3
5961,41,16,3
6325,43,90,9
6794,46,124,7
6893,47,78,9
6973,48,13,3
7017,48,57,1
7092,48,132,7
7243,49,138,7
7531,51,136,7
7910,54,80,9
8499,58,89,9
8714,60,14,2
8867,61,22,8
9158,63,23,8
9331,64,51,10
9447,65,22,8
9448,65,23,8
9463,65,38,1
9521,65,96,0
9738,67,23,8
10012,69,7,2
10103,69,98,0
10246,70,96,0
10251,70,101,0
10392,71,97,0
10550,72,110,6
10551,72,111,6
11108,76,88,1
11131,76,111,6
11273,77,108,6
11331,78,21,4
11420,78,110,6
11604,80,4,4
11752,81,7,4
11813,81,68,10
12694,87,79,1
14380,99,25,10
14851,102,61,5
15160,104,80,5
16186,111,91,5
16301,112,61,5
16599,114,69,5
16875,116,55,4
16989,117,24,12
17429,120,29,12
17717,122,27,12
17877,123,42,12
18024,124,44,12
18662,128,102,13
19102,131,107,13
19250,132,110,13
19323,133,38,2
19538,134,108,13
