pixel_index,row,col,class
32095,16,1615,6
33164,17,779,0
38869,20,769,1
46341,24,621,8
69107,36,527,11
78429,41,324,6
103691,54,821,3
114479,60,179,4
122124,64,204,4
127007,66,1277,9
159367,83,1252,11
177694,93,529,11
196818,103,603,13
196830,103,615,13
202538,106,608,13
210149,110,599,13
213252,111,1797,8
217783,114,613,13
221231,116,251,3
225044,118,254,3
228117,119,1422,7
264561,138,1671,7
266409,139,1614,9
268919,141,314,3
281525,147,1490,7
282205,148,265,14
286538,150,788,0
286545,150,795,0
310778,163,263,2
324113,170,263,2
329833,173,268,2
333650,175,275,2
352084,184,1564,0
356515,187,280,2
360314,189,269,14
360347,189,302,14
367966,193,301,14
376838,197,1553,0
377488,198,298,14
378158,198,968,5
384842,202,32,8
385776,202,966,5
387387,203,672,8
388235,203,1520,10
389592,204,972,5
397210,208,970,5
399700,209,1555,1
404830,212,970,5
420600,220,1500,10
423729,222,819,4
433607,227,1172,12
457035,239,1740,9
458353,240,1153,12
462177,242,1167,12
468477,245,1752,9
469842,246,1212,12
475459,249,1114,3
477408,250,1158,12
524559,275,684,11
527584,276,1804,9
530278,278,688,11
532672,279,1177,8
541585,284,565,6
548059,287,1324,1
554695,291,340,6
557581,292,1321,1
567160,297,1375,10
577527,303,312,6
584356,306,1426,10
609767,320,167,1
610635,320,1035,7
616301,323,986,4
620508,325,1383,10
627759,329,1014,4
631779,331,1224,7
