pixel_index,row,col,class
372,2,82,14
382,2,92,14
1499,10,49,11
1529,10,79,14
1679,11,84,14
2232,15,57,11
2523,17,58,11
2627,18,17,1
2661,18,51,15
2792,19,37,11
2802,19,47,15
3091,21,46,15
3529,24,49,15
3672,25,47,15
3826,26,56,11
3946,27,31,14
4546,31,51,1
4547,31,52,1
4647,32,7,3
4800,33,15,2
5045,34,115,13
5191,35,116,13
5640,38,130,7
5816,40,16,3
5913,40,113,10
6344,43,109,9
6389,44,9,3
6516,44,136,7
6548,45,23,3
6795,46,125,7
6979,48,19,3
7236,49,131,7
7424,51,29,5
7921,54,91,9
7954,54,124,7
8589,59,34,5
8706,60,6,2
8782,60,82,9
9075,62,85,9
9303,64,23,8
9448,65,23,8
9668,66,98,0
9737,67,22,8
9866,68,6,2
9957,68,97,0
10027,69,22,8
10173,70,23,8
10392,71,97,0
10394,71,99,0
10538,72,98,0
10695,73,110,6
10838,74,108,6
10877,75,2,4
11130,76,110,6
11247,77,82,1
11276,77,111,6
11420,78,110,6
11746,81,1,4
11755,81,10,4
11942,82,52,10
13276,91,81,1
14707,101,62,5
15154,104,74,5
15404,106,34,10
15422,106,52,10
16412,113,27,10
16593,114,63,5
17020,117,55,4
17201,118,91,13
17229,118,119,13
17278,119,23,12
17429,120,29,12
17651,121,106,13
17732,122,42,12
17868,123,33,12
17998,124,18,12
18173,125,48,4
18447,127,32,2
19323,133,38,2
19909,137,44,9
