pixel_index,row,col,class
3907,9,307,3
41142,102,342,0
53908,134,308,0
54903,137,103,7
62466,156,66,2
63603,159,3,2
63830,159,230,6
65686,164,86,2
67284,168,84,2
70376,175,376,3
70854,177,54,2
71839,179,239,8
72415,181,15,1
72937,182,137,6
75486,188,286,4
78083,195,83,1
78406,196,6,1
81892,204,292,4
81974,204,374,4
88379,220,379,4
93179,232,379,4
103040,257,240,8
105640,264,40,1
105703,264,103,7
112072,280,72,1
112315,280,315,3
117301,293,101,7
127310,318,110,8
129112,322,312,5
137052,342,252,5
146097,365,97,7
147172,367,372,3
153414,383,214,6
160172,400,172,6
160681,401,281,5
161265,403,65,0
161612,404,12,0
175064,437,264,5
177034,442,234,8
180642,451,242,7
186848,467,48,0
202684,506,284,3
213377,533,177,6
215436,538,236,8
219470,548,270,5
