pixel_index,row,col,class
90,0,90,14
290,2,0,2
365,2,75,14
387,2,97,10
800,5,75,14
808,5,83,14
811,5,86,14
819,5,94,14
1105,7,90,14
1245,8,85,14
1323,9,18,2
1343,9,38,11
1347,9,42,11
1406,9,101,10
1407,9,102,10
1635,11,40,11
1682,11,87,14
2198,15,23,2
2222,15,47,15
2236,15,61,11
2371,16,51,15
2387,16,67,11
2516,17,51,15
2523,17,58,11
2658,18,48,15
2659,18,49,15
2760,19,5,1
2803,19,48,15
2947,20,47,15
3229,22,39,11
3238,22,48,15
3379,23,44,15
3384,23,49,15
3545,24,65,11
3941,27,26,14
4466,30,116,13
4534,31,39,1
4754,32,114,13
4816,33,31,1
4881,33,96,13
5036,34,106,13
5225,36,5,3
5370,37,5,3
5466,37,101,13
5519,38,9,3
5593,38,83,9
5660,39,5,3
5665,39,10,3
5666,39,11,3
6099,42,9,3
6254,43,19,3
6255,43,20,3
6288,43,53,1
6340,43,105,1
6455,44,75,9
6537,45,12,3
6610,45,85,9
6633,45,108,9
6649,45,124,7
6650,45,125,7
6656,45,131,7
6700,46,30,5
6779,46,109,9
6803,46,133,7
7131,49,26,5
7235,49,130,7
7241,49,136,7
7292,50,42,10
7386,50,136,7
7426,51,31,5
7619,52,79,9
7676,52,136,7
7913,54,83,9
8127,56,7,11
8141,56,21,11
8148,56,28,5
8364,57,99,1
8538,58,128,7
8569,59,14,2
8599,59,44,10
8679,59,124,7
8709,60,9,2
8868,61,23,8
9012,62,22,8
9074,62,84,9
9148,63,13,2
9158,63,23,8
9164,63,29,5
9302,64,22,8
9303,64,23,8
9383,64,103,1
9514,65,89,9
9579,66,9,2
9729,67,14,2
9737,67,22,8
9744,67,29,5
9814,67,99,0
9882,68,22,8
9883,68,23,8
9956,68,96,0
9958,68,98,0
9959,68,99,0
9960,68,100,0
10027,69,22,8
10028,69,23,8
10190,70,40,1
10537,72,97,0
10538,72,98,0
10539,72,99,0
10548,72,108,6
10550,72,110,6
10551,72,111,6
10588,73,3,4
10597,73,12,4
10605,73,20,4
10659,73,74,1
10683,73,98,0
10695,73,110,6
10831,74,101,0
10838,74,108,6
10839,74,109,6
10990,75,115,4
11131,76,111,6
11173,77,8,4
11273,77,108,6
11418,78,108,6
11420,78,110,6
11469,79,14,4
11473,79,18,4
11689,80,89,1
11753,81,8,4
12072,83,37,10
12201,84,21,4
13839,95,64,10
13971,96,51,10
14287,98,77,5
14410,99,55,10
14976,103,41,10
15446,106,76,5
15753,108,93,5
15872,109,67,5
16992,117,27,12
17005,117,40,12
17299,119,44,12
17422,120,22,12
17434,120,34,12
17440,120,40,12
17722,122,32,12
17869,123,34,12
17874,123,39,12
18025,124,45,12
18240,125,115,13
18325,126,55,4
18448,127,33,2
18514,127,99,13
19035,131,40,2
19110,131,115,13
19401,133,116,13
20095,138,85,13
20478,141,33,9
