pixel_index,row,col,class
513,1,173,3
1186,3,166,3
1488,4,128,3
1533,4,173,3
2211,6,171,3
3563,10,163,3
5938,17,158,3
7583,22,103,0
8329,24,169,3
8665,25,165,3
9626,28,106,0
10270,30,70,0
10688,31,148,3
11697,34,137,3
12700,37,120,0
12717,37,137,3
13376,39,116,0
13990,41,50,0
14061,41,121,0
14074,41,134,3
14771,43,151,3
19846,58,126,0
20204,59,144,3
20882,61,142,3
24279,71,139,0
25941,76,101,1
26958,79,98,1
27310,80,110,1
27336,80,136,0
28730,84,170,3
29587,87,7,1
31622,93,2,1
31766,93,146,0
32436,95,136,3
32707,96,67,1
32713,96,73,1
34351,101,11,1
35050,103,30,1
36109,106,69,1
36198,106,158,0
37829,111,89,3
39596,116,156,0
41550,122,70,3
42540,125,40,1
45580,134,20,1
46751,137,171,0
47441,139,181,3
50022,147,42,7
50509,148,189,3
50787,149,127,4
51388,151,48,7
51725,152,45,7
53489,157,109,4
53740,158,20,7
54074,159,14,7
54182,159,122,4
54183,159,123,4
54454,160,54,7
54512,160,112,4
54522,160,122,4
54758,161,18,7
54793,161,53,7
55561,163,141,4
55563,163,143,4
55900,164,140,4
55903,164,143,4
56237,165,137,4
56476,166,36,7
56913,167,133,4
56961,167,181,0
57161,168,41,7
57857,170,57,7
57928,170,128,4
58267,171,127,4
58500,172,20,7
58607,172,127,4
58610,172,130,4
58622,172,142,8
58861,173,41,7
59619,175,119,4
59625,175,125,4
59958,176,118,4
59964,176,124,4
59969,176,129,4
60236,177,56,7
60652,178,132,4
60992,179,132,4
61263,180,63,7
61333,180,133,4
61566,181,26,7
62712,184,152,4
62987,185,87,1
63382,186,142,4
65074,191,134,4
65748,193,128,4
66436,195,136,4
66439,195,139,4
66690,196,50,7
67029,197,49,7
67445,198,125,4
67727,199,67,7
68131,200,131,8
69519,204,159,4
69794,205,94,1
69854,205,154,4
69910,205,210,3
70588,207,208,3
71079,209,19,0
71553,210,153,4
71888,211,148,4
71890,211,150,4
72219,212,139,4
72561,213,141,4
72798,214,38,7
72914,214,154,8
73302,215,202,0
73497,216,57,7
74255,218,135,4
74486,219,26,0
74676,219,216,3
75955,223,135,8
75958,223,138,8
77225,227,45,7
77674,228,154,4
78009,229,149,4
78017,229,157,4
78944,232,64,7
79033,232,153,4
79439,233,219,3
80040,235,140,4
80056,235,156,4
80385,236,145,4
80722,237,142,4
81076,238,156,4
81757,240,157,4
81778,240,178,4
82455,242,175,4
83468,245,168,4
83470,245,170,4
83807,246,167,4
84143,247,163,4
84154,247,174,8
84535,248,215,0
84825,249,165,4
85157,250,157,4
85801,252,121,1
85843,252,163,4
86168,253,148,4
86524,254,164,8
87189,256,149,4
87198,256,158,8
87735,258,15,3
88076,259,16,3
89459,263,39,3
93047,273,227,0
94413,277,233,0
95053,279,193,5
95939,282,59,0
96795,284,235,0
97477,286,237,0
97642,287,62,0
97763,287,183,5
97792,287,212,5
98170,288,250,3
98681,290,81,7
98799,290,199,5
99377,292,97,7
99477,292,197,5
100164,294,204,5
100399,295,99,7
101000,297,20,3
101190,297,210,5
101476,298,156,6
101500,298,180,5
101861,299,201,5
102011,300,11,2
102245,300,245,0
102532,301,192,5
103569,304,209,5
103713,305,13,2
103960,305,260,3
104541,307,161,6
104573,307,193,5
104897,308,177,5
104906,308,186,5
105063,309,3,2
105243,309,183,5
105539,310,139,6
105542,310,142,6
105741,311,1,2
105762,311,22,2
105883,311,143,6
106098,312,18,2
106220,312,140,6
106237,312,157,6
106268,312,188,5
106273,312,193,5
106564,313,144,6
106629,313,209,5
106882,314,122,6
