pixel_index,row,col,class
15,0,15,2
72,0,72,14
74,0,74,14
78,0,78,14
80,0,80,14
82,0,82,14
88,0,88,14
155,1,10,2
224,1,79,14
225,1,80,14
233,1,88,14
247,1,102,10
256,1,111,10
306,2,16,2
363,2,73,14
367,2,77,14
370,2,80,14
381,2,91,14
382,2,92,14
436,3,1,2
443,3,8,2
444,3,9,2
454,3,19,2
464,3,29,11
511,3,76,14
513,3,78,14
516,3,81,14
520,3,85,14
521,3,86,14
525,3,90,14
590,4,10,2
611,4,31,11
613,4,33,11
662,4,82,14
663,4,83,14
669,4,89,14
692,4,112,10
727,5,2,2
733,5,8,2
809,5,84,14
816,5,91,14
880,6,10,2
881,6,11,2
887,6,17,2
889,6,19,2
902,6,32,9
950,6,80,14
954,6,84,14
957,6,87,14
958,6,88,14
963,6,93,14
974,6,104,10
975,6,105,10
1021,7,6,2
1026,7,11,2
1040,7,25,4
1054,7,39,11
1089,7,74,14
1091,7,76,14
1092,7,77,14
1096,7,81,14
1103,7,88,14
1125,7,110,10
1236,8,76,14
1248,8,88,14
1250,8,90,14
1262,8,102,10
1275,8,115,10
1351,9,46,11
1380,9,75,14
1388,9,83,14
1391,9,86,14
1426,9,121,13
1468,10,18,2
1475,10,25,4
1489,10,39,11
1537,10,87,14
1541,10,91,14
1542,10,92,14
1612,11,17,2
1620,11,25,4
1637,11,42,11
1676,11,81,14
1678,11,83,14
1770,12,30,9
1782,12,42,11
1783,12,43,11
1829,12,89,14
1860,12,120,13
1921,13,36,11
1931,13,46,15
1932,13,47,15
1933,13,48,15
1987,13,102,10
1999,13,114,10
2047,14,17,2
2053,14,23,2
2059,14,29,9
2076,14,46,15
2078,14,48,15
2079,14,49,15
2095,14,65,11
2124,14,94,14
2190,15,15,2
2220,15,45,15
2221,15,46,15
2223,15,48,15
2224,15,49,15
2226,15,51,15
2227,15,52,15
2233,15,58,11
2237,15,62,11
2359,16,39,11
2360,16,40,11
2362,16,42,11
2363,16,43,11
