pixel_index,row,col,class
42320,68,568,7
42935,69,569,7
44163,71,569,7
44775,72,567,7
49073,79,567,7
51317,83,355,11
51318,83,356,11
52545,85,355,11
53769,87,351,11
53773,87,355,11
54386,88,354,11
54999,89,353,11
66291,107,593,7
67518,109,592,7
68745,111,591,7
69361,112,593,7
71818,116,594,7
78173,127,195,12
79159,128,567,7
79772,129,566,7
79773,129,567,7
79787,129,581,7
80147,130,327,11
80385,130,565,7
80635,131,201,12
80758,131,324,11
80760,131,326,11
81607,132,559,7
81608,132,560,7
81609,132,561,7
81857,133,195,12
81865,133,203,12
81985,133,323,11
82220,133,558,7
82222,133,560,7
82245,133,583,7
83089,135,199,12
83212,135,322,11
83217,135,327,11
83289,135,399,10
83290,135,400,10
83699,136,195,12
83702,136,198,12
83825,136,321,11
83827,136,323,11
83901,136,397,10
84437,137,319,11
84938,138,206,12
85126,138,394,10
85745,139,399,10
86280,140,320,11
86353,140,393,10
86356,140,396,10
86381,140,421,11
86972,141,398,10
87584,142,396,10
88192,143,390,10
88195,143,393,10
88199,143,397,10
88201,143,399,10
88203,143,401,10
88818,144,402,10
89420,145,390,10
89431,145,401,10
89432,145,402,10
90041,146,397,10
90044,146,400,10
90047,146,403,10
90648,147,390,10
93213,151,499,4
93219,151,505,4
93221,151,507,4
93829,152,501,4
93830,152,502,4
93831,152,503,4
93832,152,504,4
93833,152,505,4
93836,152,508,4
94437,153,495,4
94440,153,498,4
94446,153,504,4
94448,153,506,4
95058,154,502,4
95061,154,505,4
95063,154,507,4
95166,154,610,7
95672,155,502,4
95673,155,503,4
95677,155,507,4
95679,155,509,4
95680,155,510,4
95778,155,608,7
95779,155,609,7
96284,156,500,4
96389,156,605,7
96901,157,503,4
96905,157,507,4
97007,157,609,7
97511,158,499,4
97515,158,503,4
97516,158,504,4
97518,158,506,4
98128,159,502,4
106657,173,435,4
106660,173,438,4
106662,173,440,4
106816,173,594,0
106820,173,598,0
107436,174,600,0
107830,175,380,11
107885,175,435,4
107888,175,438,4
107890,175,440,4
108501,176,437,4
108504,176,440,4
108511,176,447,3
108512,176,448,3
109056,177,378,11
109114,177,436,4
109115,177,437,4
109122,177,444,3
109126,177,448,3
109728,178,436,4
109745,178,453,3
109748,178,456,3
110352,179,446,3
110359,179,453,3
110360,179,454,3
112961,183,599,0
113417,184,441,3
114046,185,456,3
114660,186,456,3
115888,188,456,3
117113,190,453,3
117727,191,453,3
117728,191,454,3
118349,192,461,3
119089,193,587,0
119571,194,455,3
119577,194,461,3
119704,194,588,0
120323,195,593,0
120324,195,594,0
120933,196,589,0
121412,197,454,3
122028,198,456,3
122030,198,458,3
122645,199,459,3
123871,201,457,3
126783,206,299,11
128015,208,303,11
128626,209,300,11
129529,210,589,5
129533,210,593,5
130143,211,589,5
130485,212,317,11
130761,212,593,5
131094,213,312,11
131367,213,585,5
131980,214,584,5
131990,214,594,5
132314,215,304,11
132317,215,307,11
132320,215,310,11
132596,215,586,5
