pixel_index,row,col,class
1826,5,126,3
3224,9,164,3
7986,23,166,3
8666,25,166,3
9345,27,165,3
9627,28,107,0
12976,38,56,0
13378,39,118,0
13455,39,195,3
13992,41,52,0
14063,41,123,0
14074,41,134,3
14758,43,138,3
19829,58,109,3
19848,58,128,0
20509,60,109,3
20883,61,143,3
22476,66,36,1
26668,78,148,3
27635,81,95,1
31770,93,150,0
33388,98,68,1
37801,111,61,1
37804,111,64,1
39937,117,157,0
42202,124,42,1
46958,138,38,0
50028,147,48,7
51804,152,124,4
52484,154,124,4
54097,159,37,7
54184,159,124,4
54437,160,37,7
54754,161,14,7
55544,163,124,4
56236,165,136,4
56577,166,137,4
56819,167,39,7
56966,167,186,0
57158,168,38,7
57176,168,56,7
57246,168,126,4
57512,169,52,7
57548,169,88,1
57929,170,129,4
58266,171,126,4
58622,172,142,8
58953,173,133,4
59046,173,226,3
60294,177,114,4
60312,177,132,4
60641,178,121,4
60978,179,118,4
61082,179,222,3
63382,186,142,4
64487,189,227,3
64648,190,48,7
64751,190,151,8
66099,194,139,4
66769,196,129,4
69517,204,157,4
70193,206,153,4
70521,207,141,4
70533,207,153,4
71438,210,38,7
71839,211,99,1
72477,213,57,7
72565,213,145,4
73158,215,58,7
73570,216,130,4
73914,217,134,4
74179,218,59,7
74221,218,101,1
75001,220,201,0
75278,221,138,8
76990,226,150,4
76993,226,153,4
78585,231,45,7
78685,231,145,4
78902,232,22,3
80040,235,140,4
80720,237,140,4
81746,240,146,8
81747,240,147,8
83030,244,70,7
83459,245,159,4
83464,245,164,4
84137,247,157,4
84328,248,8,3
84814,249,154,4
84830,249,170,8
84874,249,214,0
85154,250,154,4
85165,250,165,4
85170,250,170,8
85492,251,152,4
85834,252,154,4
86143,253,123,1
86509,254,149,4
86511,254,151,4
86851,255,151,4
88553,260,153,8
90839,267,59,7
92341,271,201,5
92681,272,201,5
93266,274,106,7
93348,274,188,5
93388,274,228,0
94369,277,189,5
94594,278,74,7
94753,278,233,0
96055,282,175,5
96280,283,60,0
97411,286,171,5
97752,287,172,5
97754,287,174,5
97818,287,238,0
97983,288,63,0
98106,288,186,5
98930,290,330,3
99139,291,199,5
99298,292,18,3
99834,293,214,5
100016,294,56,3
100149,294,189,5
101177,297,197,5
102011,300,11,2
102154,300,154,6
102457,301,117,3
102893,302,213,5
102895,302,215,5
103568,304,208,5
104219,306,179,5
104565,307,185,5
105125,309,65,3
105218,309,158,6
105538,310,138,6
105556,310,156,6
105752,311,12,2
105755,311,15,2
106422,313,2,2
106449,313,29,3
106781,314,21,2
107908,317,128,6
107925,317,145,6
107987,317,207,5
108238,318,118,6
108241,318,121,6
108348,318,228,5
108416,318,296,3
108575,319,115,6
108581,319,121,6
108592,319,132,6
108607,319,147,6
108619,319,159,8
108645,319,185,5
108952,320,152,8
109167,321,27,2
109592,322,112,6
109844,323,24,2
110170,324,10,2
110180,324,20,2
110278,324,118,6
110308,324,148,8
110346,324,186,5
110353,324,193,5
110388,324,228,5
110759,325,259,0
110958,326,118,6
111292,327,112,6
111647,328,127,6
111649,328,129,6
112358,330,158,5
112914,332,34,2
113338,333,118,6
113348,333,128,6
113696,334,136,8
113986,335,86,0
114397,336,157,5
114743,337,163,5
115114,338,194,5
115494,339,234,5
116146,341,206,5
116450,342,170,5
117140,344,180,5
117431,345,131,6
117432,345,132,6
117525,345,225,5
117569,345,269,0
117671,346,31,8
118117,347,137,6
118540,348,220,5
118807,349,147,6
118845,349,185,5
119291,350,291,3
120561,354,201,5
120876,355,176,5
121529,357,149,6
121845,358,125,6
121867,358,147,6
122205,359,145,6
122252,359,192,5
122551,360,151,6
122766,361,26,2
123120,362,40,2
123231,362,151,6
123558,363,138,6
123567,363,147,6
123613,363,193,5
123700,363,280,0
123776,364,16,2
123855,364,95,3
123900,364,140,6
123918,364,158,6
123951,364,191,5
124116,365,16,2
124239,365,139,6
124477,366,37,2
125154,368,34,2
125199,368,79,3
125258,368,138,6
125259,368,139,6
125623,369,163,8
125949,370,149,6
126083,370,283,0
126175,371,35,2
126180,371,40,2
126529,372,49,8
126874,373,54,2
126978,373,158,8
127302,374,142,6
127637,375,137,6
128458,377,278,3
128565,378,45,2
129242,380,42,2
129681,381,141,8
130623,384,63,2
130626,384,66,2
130917,385,17,2
130923,385,23,2
132978,391,38,8
133266,391,326,0
133313,392,33,8
133995,394,35,8
134424,395,124,0
135285,397,305,0
135736,399,76,2
136758,402,78,2
136960,402,280,3
138101,406,61,2
139464,410,64,2
139802,411,62,2
139807,411,67,2
140033,411,293,0
140499,413,79,2
140778,414,18,2
142047,417,267,3
142387,418,267,3
142439,418,319,0
142532,419,72,2
142868,420,68,2
143778,422,298,3
144052,423,232,8
144235,424,75,2
144444,424,284,3
145068,426,228,8
145113,426,273,0
145408,427,228,8
145801,428,281,3
145888,429,28,8
146086,429,226,8
146298,430,98,8
146905,432,25,8
147318,433,98,8
147652,434,92,8
147658,434,98,8
147919,435,19,8
148254,436,14,8
148497,436,257,0
148673,437,93,8
149469,439,209,8
150186,441,246,0
150394,442,114,7
151543,445,243,0
151749,446,109,7
151978,446,338,0
152853,449,193,8
154026,453,6,2
154484,454,124,7
154884,455,184,8
154885,455,185,8
155529,457,149,7
156745,461,5,2
157976,464,216,0
158448,466,8,2
158887,467,107,7
158955,467,175,0
159815,470,15,2
160341,471,201,0
162050,476,210,3
162555,478,35,8
163231,480,31,8
164247,483,27,8
164695,484,135,7
165464,486,224,1
166434,489,174,0
169153,497,173,0
169186,497,206,1
169804,499,144,7
171536,504,176,3
173494,510,94,7
174256,512,176,3
177865,523,45,7
178034,523,214,1
179248,527,68,7
181932,535,32,7
182268,536,28,7
182468,536,228,1
182610,537,30,7
182612,537,32,7
182767,537,187,1
183986,541,46,7
184288,542,8,0
184512,542,232,1
184698,543,78,7
185338,545,38,7
185543,545,243,1
185752,546,112,7
187037,550,37,7
187063,550,63,7
188264,553,244,1
188400,554,40,7
190112,559,52,7
191933,564,173,1
192652,566,212,1
192807,567,27,0
192879,567,99,3
194547,572,67,3
196006,576,166,1
196355,577,175,1
197697,581,157,1
197771,581,231,1
198290,583,70,0
198403,583,183,1
199094,585,194,1
199287,586,47,3
199382,586,142,1
201520,592,240,1
201975,594,15,1
201986,594,26,1
202173,594,213,1
202490,595,190,1
202751,596,111,1
202762,596,122,1
203484,598,164,1
203487,598,167,1
203502,598,182,1
203724,599,64,1
205083,603,63,1
205974,605,274,1
