pixel_index,row,col,class
54999,89,353,11
78558,127,580,7
79771,129,565,7
81610,132,562,7
81867,133,205,12
82242,133,580,7
83898,136,394,10
84325,137,207,12
84512,137,394,10
86280,140,320,11
86969,141,395,10
94439,153,497,4
94443,153,501,4
94444,153,502,4
96293,156,509,4
107275,174,439,4
109895,178,603,0
110359,179,453,3
115272,187,454,3
120799,196,455,3
127398,207,300,11
129858,211,304,11
131370,213,588,5
139784,227,406,1
140885,229,279,11
142888,232,440,1
143504,233,442,1
150402,244,586,5
151016,245,586,5
152859,248,587,5
153473,249,587,5
156425,254,469,2
158264,257,466,2
164870,268,318,10
173460,282,312,10
184648,300,448,2
198779,323,457,7
201103,327,325,9
203662,331,428,2
207862,338,330,9
208473,339,327,9
211660,344,444,2
213589,347,531,6
216043,351,529,6
216074,351,560,1
216656,352,528,6
216659,352,531,6
217275,353,533,6
217916,354,560,1
219569,357,371,8
230720,375,470,8
232556,378,464,8
234402,381,468,8
243318,396,174,12
243938,397,180,12
244963,398,591,0
247428,402,600,0
250410,407,512,3
253505,412,537,3
260944,424,608,0
262004,426,440,8
262172,426,608,0
282054,459,228,12
298269,485,479,9
298878,486,474,9
