pixel_index,row,col,class
515,1,115,6
2185,5,185,6
2429,6,29,0
2775,6,375,3
3188,7,388,3
3225,8,25,0
4264,10,264,3
5443,13,243,7
5637,14,37,0
5712,14,112,8
7304,18,104,7
7557,18,357,3
7892,19,292,3
8418,21,18,0
8685,21,285,3
9817,24,217,6
11139,27,339,3
11340,28,140,6
12453,31,53,3
13180,32,380,3
13435,33,235,8
15309,38,109,7
15310,38,110,8
15339,38,139,6
15809,39,209,6
16912,42,112,8
16969,42,169,6
18141,45,141,6
19433,48,233,8
19706,49,106,7
19749,49,149,6
20908,52,108,7
22245,55,245,7
22761,56,361,3
22942,57,142,6
25304,63,104,7
25369,63,169,6
25563,63,363,3
26381,65,381,3
26637,66,237,8
29445,73,245,7
30109,75,109,8
30456,76,56,3
30634,76,234,8
31287,78,87,3
31459,78,259,0
34244,85,244,7
34525,86,125,6
34856,87,56,3
34910,87,110,8
37527,93,327,0
37932,94,332,0
38240,95,240,8
38526,96,126,6
40510,101,110,8
43999,109,399,0
44234,110,234,8
45263,113,63,3
45361,113,161,6
45568,113,368,0
47054,117,254,0
47394,118,194,6
47626,119,26,3
47995,119,395,0
48074,120,74,3
49522,123,322,0
49945,124,345,0
50652,126,252,0
51465,128,265,0
53528,133,328,0
56653,141,253,3
57037,142,237,8
58014,145,14,2
58017,145,17,2
58409,146,9,2
58813,147,13,2
58905,147,105,8
59202,148,2,2
59236,148,36,2
59251,148,51,2
59263,148,63,2
59434,148,234,8
59532,148,332,0
59567,148,367,0
59643,149,43,2
59655,149,55,2
59670,149,70,2
60061,150,61,2
60793,151,393,0
60843,152,43,2
60846,152,46,2
61619,154,19,2
62012,155,12,2
62027,155,27,2
62072,155,72,2
62422,156,22,2
62469,156,69,2
62471,156,71,2
62504,156,104,8
62801,157,1,2
62823,157,23,2
62829,157,29,2
63249,158,49,2
63258,158,58,2
63452,158,252,3
63500,158,300,3
63589,158,389,0
63650,159,50,2
63700,159,100,7
63705,159,105,8
63840,159,240,8
64071,160,71,2
64076,160,76,2
64451,161,51,2
64460,161,60,2
64503,161,103,8
64641,161,241,8
64846,162,46,2
64885,162,85,2
65276,163,76,2
65284,163,84,2
65510,163,310,3
65674,164,74,2
65706,164,106,8
66501,166,101,7
66601,166,201,6
66768,166,368,0
66869,167,69,2
66873,167,73,2
67278,168,78,2
67600,169,0,2
67622,169,22,2
67641,169,41,2
67674,169,74,2
68086,170,86,2
68411,171,11,2
68484,171,84,2
68811,172,11,2
68863,172,63,2
68885,172,85,2
69240,173,40,2
69262,173,62,2
69298,173,98,7
69617,174,17,2
69618,174,18,2
70080,175,80,2
70260,175,260,4
70277,175,277,4
70872,177,72,2
70900,177,100,7
71041,177,241,8
71264,178,64,2
71280,178,80,2
71295,178,95,7
71441,178,241,8
71477,178,277,4
72069,180,69,2
72071,180,71,2
72074,180,74,2
72095,180,95,7
72276,180,276,4
72277,180,277,4
72288,180,288,4
72357,180,357,3
72447,181,47,1
72685,181,285,4
72792,181,392,3
73045,182,245,7
73458,183,258,4
73651,184,51,1
73760,184,160,6
74276,185,276,4
74433,186,33,1
74660,186,260,4
74668,186,268,4
75053,187,253,4
75181,187,381,3
75465,188,265,4
75481,188,281,4
75489,188,289,4
75491,188,291,4
75617,189,17,1
75647,189,47,1
75683,189,83,1
76010,190,10,1
76253,190,253,4
76320,190,320,4
76686,191,286,4
76895,192,95,7
77238,193,38,1
77600,194,0,1
77664,194,64,1
77912,194,312,4
77934,194,334,4
78252,195,252,7
78708,196,308,4
79064,197,264,4
79235,198,35,1
79474,198,274,4
79538,198,338,4
79866,199,266,4
80862,202,62,1
81038,202,238,7
81074,202,274,3
81496,203,296,4
81554,203,354,4
81563,203,363,4
81575,203,375,4
81605,204,5,1
81971,204,371,4
81981,204,381,4
82731,206,331,4
82740,206,340,4
82769,206,369,4
83029,207,229,7
83128,207,328,4
83144,207,344,4
83154,207,354,4
83506,208,306,4
83508,208,308,4
83524,208,324,4
83587,208,387,4
83596,208,396,4
83677,209,77,1
83929,209,329,4
83931,209,331,4
84751,211,351,4
84821,212,21,1
85174,212,374,4
85214,213,14,1
85527,213,327,4
85533,213,333,4
85554,213,354,4
85612,214,12,1
85952,214,352,4
86363,215,363,4
86407,216,7,1
86415,216,15,1
86757,216,357,4
86901,217,101,8
87036,217,236,8
87210,218,10,1
87278,218,78,1
87293,218,93,7
87700,219,100,8
88299,220,299,3
88379,220,379,4
88470,221,70,1
88859,222,59,1
88863,222,63,1
89151,222,351,4
89232,223,32,1
89243,223,43,1
89257,223,57,1
89269,223,69,1
89624,224,24,1
90383,225,383,4
91248,228,48,1
91256,228,56,1
91597,228,397,4
91670,229,70,1
92385,230,385,4
93214,233,14,1
93583,233,383,4
93684,234,84,1
93719,234,119,6
94010,235,10,1
95206,238,6,1
95474,238,274,3
95498,238,298,3
95611,239,11,1
95686,239,86,1
95997,239,397,4
96645,241,245,7
96817,242,17,1
97271,243,71,1
98212,245,212,6
98641,246,241,8
98835,247,35,1
98933,247,133,6
99805,249,205,6
100468,251,68,1
100886,252,86,1
101037,252,237,8
101213,253,13,1
101698,254,98,7
102637,256,237,8
103246,258,46,1
103277,258,77,1
103608,259,8,1
103723,259,123,6
103864,259,264,3
104436,261,36,1
104472,261,72,1
104696,261,296,3
105240,263,40,1
105275,263,75,1
107211,268,11,1
107453,268,253,3
107751,269,151,6
108473,271,73,1
108625,271,225,6
108851,272,51,1
109484,273,284,3
110069,275,69,1
110477,276,77,1
110890,277,90,1
111010,277,210,6
111661,279,61,1
111707,279,107,7
112034,280,34,0
112082,280,82,1
