pixel_index,row,col,class
44159,71,565,7
52543,85,353,11
56225,91,351,11
58068,94,352,11
68749,111,595,7
70592,114,596,7
76944,125,194,12
76946,125,196,12
79773,129,567,7
79787,129,581,7
80638,131,204,12
80997,131,563,7
81374,132,326,11
81610,132,562,7
81861,133,199,12
81869,133,207,12
81981,133,319,11
82216,133,554,7
82245,133,583,7
83289,135,399,10
83443,135,553,7
83445,135,555,7
83905,136,401,10
84086,136,582,7
84087,136,583,7
84315,137,197,12
85055,138,323,11
85130,138,398,10
85153,138,421,11
85156,138,424,11
85551,139,205,12
85768,139,422,11
86278,140,318,11
86779,141,205,12
86969,141,395,10
87394,142,206,12
87401,142,213,12
87581,142,393,10
87583,142,395,10
88198,143,396,10
89418,145,388,10
93215,151,501,4
93826,152,498,4
94438,153,496,4
94439,153,497,4
95058,154,502,4
95060,154,504,4
95062,154,506,4
95674,155,504,4
96286,156,502,4
96288,156,504,4
96294,156,510,4
96906,157,508,4
97516,158,504,4
97521,158,509,4
97522,158,510,4
98746,160,506,4
106658,173,436,4
107271,174,435,4
107887,175,437,4
108443,176,379,11
108499,176,435,4
108511,176,447,3
109056,177,378,11
109132,177,454,3
109739,178,447,3
110352,179,446,3
112804,183,442,3
117113,190,453,3
117114,190,454,3
118349,192,461,3
118350,192,462,3
120803,196,459,3
122029,198,457,3
122031,198,459,3
129530,210,590,5
130761,212,593,5
130762,212,594,5
131371,213,589,5
131372,213,590,5
131710,214,314,11
131979,214,583,5
131984,214,588,5
131988,214,592,5
132594,215,584,5
132599,215,589,5
133540,217,302,11
135057,219,591,5
137329,223,407,1
137331,223,409,1
137334,223,412,1
137949,224,413,1
138431,225,281,11
138555,225,405,1
138564,225,414,1
139048,226,284,11
139175,226,411,1
140271,228,279,11
140884,229,278,11
141498,230,278,11
142111,231,277,11
142270,231,436,1
142890,232,442,1
143506,233,444,1
144731,235,441,1
144732,235,442,1
145914,237,396,1
148438,241,464,1
149787,243,585,5
151622,246,578,5
152250,247,592,5
152850,248,578,5
152851,248,579,5
153463,249,577,5
153469,249,583,5
153967,250,467,2
154079,250,579,5
154085,250,585,5
154569,251,455,2
155807,253,465,2
157024,255,454,2
157034,255,464,2
158867,258,455,2
163639,266,315,10
165477,269,311,10
166098,270,318,10
166710,271,316,10
167933,273,311,10
169777,276,313,10
170390,277,312,10
171616,279,310,10
171624,279,318,10
172229,280,309,10
172237,280,317,10
175303,285,313,10
183409,298,437,2
183411,298,439,2
184025,299,439,2
191408,311,454,7
192642,313,460,7
194480,316,456,7
195098,317,460,7
197550,321,456,7
197553,321,459,7
200590,326,426,2
202431,329,425,2
202433,329,427,2
202455,329,449,7
202568,329,562,1
203180,330,560,1
204172,332,324,9
209204,340,444,2
209705,341,331,9
210320,342,332,9
210434,342,446,2
211547,344,331,9
211663,344,447,2
212889,346,445,2
212974,346,530,6
213589,347,531,6
213594,347,536,6
214202,348,530,6
214203,348,531,6
214661,349,375,8
214818,349,532,6
214823,349,537,6
214824,349,538,6
215345,350,445,2
215431,350,531,6
215438,350,538,6
215455,350,555,1
215960,351,446,2
216046,351,532,6
216052,351,538,6
216666,352,538,6
217112,353,370,8
217188,353,446,2
217271,353,529,6
217278,353,536,6
217298,353,556,1
217801,354,445,2
217889,354,533,6
217892,354,536,6
217915,354,559,1
217916,354,560,1
218340,355,370,8
218501,355,531,6
218504,355,534,6
218505,355,535,6
220801,359,375,8
227648,370,468,8
228170,371,376,8
228875,372,467,8
238416,388,184,12
240872,392,184,12
241279,392,591,0
244351,397,593,0
244359,397,601,0
245167,399,181,12
246802,401,588,0
246812,401,598,0
246815,401,601,0
247424,402,596,0
248037,403,595,0
248041,403,599,0
248043,403,601,0
249270,405,600,0
251026,408,514,3
252251,410,511,3
252892,411,538,3
253502,412,534,3
254730,414,534,3
254802,414,606,0
256574,417,536,3
256578,417,540,3
256644,417,606,0
257191,418,539,3
258487,420,607,0
259535,422,427,8
260769,424,433,8
260770,424,434,8
262002,426,438,8
262170,426,606,0
263836,429,430,8
264013,429,607,0
264449,430,429,8
265070,431,436,8
265073,431,439,8
265684,432,436,8
265853,432,605,0
266208,433,346,9
266467,433,605,0
266919,434,443,8
267441,435,351,9
267527,435,437,8
267531,435,441,8
268054,436,350,9
268055,436,351,9
269984,439,438,8
271118,441,344,9
271126,441,352,9
272610,443,608,0
272966,444,350,9
277515,451,601,0
277754,452,226,12
278382,453,240,12
281440,458,228,12
282058,459,232,12
284509,463,227,12
285119,464,223,12
287586,468,234,12
295809,481,475,9
297648,484,472,9
297651,484,475,9
297653,484,477,9
298253,485,463,9
298265,485,475,9
298879,486,475,9
300098,488,466,9
300100,488,468,9
