pixel_index,row,col,class
54995,89,349,11
54999,89,353,11
56842,92,354,11
76952,125,202,12
80629,131,195,12
82217,133,555,7
82219,133,557,7
82243,133,581,7
83204,135,314,11
83288,135,398,10
83444,135,554,7
83827,136,323,11
84435,137,317,11
85126,138,394,10
85127,138,395,10
87581,142,393,10
88009,143,207,12
88631,144,215,12
88811,144,395,10
93829,152,501,4
93832,152,504,4
93834,152,506,4
94452,153,510,4
95061,154,505,4
95676,155,506,4
95679,155,509,4
96290,156,506,4
97010,157,612,7
97518,158,506,4
108445,176,381,11
109728,178,436,4
110361,179,455,3
114649,186,445,3
115273,187,455,3
115887,188,455,3
117113,190,453,3
117727,191,453,3
121415,197,457,3
121546,197,588,0
123873,201,459,3
124485,202,457,3
130142,211,588,5
130754,212,586,5
130761,212,593,5
131098,213,316,11
131980,214,584,5
132604,215,594,5
133218,216,594,5
135671,220,591,5
136716,222,408,1
138564,225,414,1
138760,225,610,0
139178,226,414,1
140278,228,286,11
141499,230,279,11
147140,239,394,1
147205,239,459,1
152858,248,586,5
153473,249,587,5
154080,250,580,5
155180,252,452,2
157637,256,453,2
158867,258,455,2
167318,272,310,10
172231,280,311,10
172233,280,313,10
173454,282,306,10
174069,283,307,10
184638,300,438,2
184642,300,442,2
185264,301,450,2
185878,302,450,2
186492,303,450,2
190185,309,459,7
192021,312,453,7
193867,315,457,7
200002,325,452,7
201227,327,449,7
202433,329,427,2
203794,331,560,1
206251,335,561,1
207244,337,326,9
211545,344,329,9
212275,345,445,2
212363,345,533,6
212977,346,533,6
212978,346,534,6
212981,346,537,6
214205,348,533,6
214210,348,538,6
214823,349,537,6
215453,350,553,1
215459,350,559,1
216659,352,531,6
216664,352,536,6
216689,352,561,1
217273,353,531,6
219569,357,371,8
220798,359,372,8
222641,362,373,8
225094,366,370,8
225715,367,377,8
229491,373,469,8
231945,377,467,8
235015,382,467,8
238409,388,177,12
239029,389,183,12
241895,393,593,0
241904,393,602,0
242518,394,602,0
243737,396,593,0
251046,408,534,3
264981,431,347,9
265242,431,608,0
265592,432,344,9
266209,433,347,9
268309,436,605,0
269285,438,353,9
269368,438,436,8
269373,438,441,8
271119,441,345,9
273836,445,606,0
274445,446,601,0
278380,453,238,12
278986,454,230,12
282675,460,235,12
283278,461,224,12
297023,483,461,9
297638,484,462,9
298879,486,475,9
