pixel_index,row,col,class
43547,70,567,7
46002,74,566,7
51931,84,355,11
69975,113,593,7
70591,114,595,7
79156,128,564,7
82479,134,203,12
83287,135,397,10
83706,136,202,12
83904,136,400,10
85053,138,321,11
85553,139,207,12
85746,139,400,10
87400,142,212,12
88196,143,394,10
89435,145,405,10
93216,151,502,4
93828,152,500,4
93834,152,506,4
95055,154,499,4
95679,155,509,4
96287,156,503,4
96896,157,498,4
96900,157,502,4
96904,157,506,4
97007,157,609,7
97512,158,500,4
107217,174,381,11
107896,175,446,3
108050,175,600,0
109122,177,444,3
111731,181,597,0
115261,187,443,3
117113,190,453,3
121413,197,455,3
129871,211,317,11
130757,212,589,5
131086,213,304,11
131987,214,591,5
132604,215,594,5
134161,218,309,11
134441,218,589,5
137328,223,406,1
137944,224,408,1
137948,224,412,1
138436,225,286,11
139663,227,285,11
139785,227,407,1
142114,231,280,11
143343,233,281,11
143505,233,443,1
144115,234,439,1
144118,234,442,1
147143,239,397,1
151625,246,581,5
152237,247,579,5
152251,247,593,5
153467,249,581,5
154567,251,453,2
155308,252,580,5
155922,253,580,5
157034,255,464,2
158265,257,467,2
164255,267,317,10
166708,271,314,10
172227,280,307,10
172846,281,312,10
175294,285,304,10
183407,298,435,2
184028,299,442,2
185248,301,434,2
185252,301,438,2
185262,301,448,2
190797,310,457,7
192634,313,452,7
195712,318,460,7
196935,320,455,7
199362,324,426,2
203663,331,429,2
208471,339,325,9
210932,343,330,9
210934,343,332,9
212979,346,535,6
213589,347,531,6
214201,348,529,6
214819,349,533,6
215429,350,529,6
215455,350,555,1
216049,351,535,6
216054,351,540,6
217275,353,533,6
217887,354,531,6
217891,354,535,6
217916,354,560,1
218342,355,372,8
218955,356,371,8
230719,375,469,8
233173,379,467,8
236561,385,171,12
242708,395,178,12
243322,396,178,12
243739,396,595,0
246200,400,600,0
246807,401,593,0
249269,405,599,0
250411,407,513,3
251021,408,509,3
252276,410,536,3
253574,412,606,0
254801,414,605,0
255344,415,534,3
256574,417,536,3
256643,417,605,0
260772,424,436,8
261995,426,431,8
262607,427,429,8
265076,431,442,8
267439,435,349,9
268048,436,344,9
268666,437,348,9
268755,437,437,8
268760,437,442,8
272965,444,349,9
274448,446,604,0
282061,459,235,12
283279,461,225,12
288198,469,232,12
295196,480,476,9
297654,484,478,9
300100,488,468,9
