pixel_index,row,col,class
856,2,176,3
1119,3,99,0
2480,7,100,0
2548,7,168,3
3225,9,165,3
4237,12,157,3
7988,23,168,3
8602,25,102,0
8606,25,106,0
9326,27,146,3
9968,29,108,0
10005,29,145,3
10009,29,149,3
11338,33,118,0
11362,33,142,3
12381,36,141,3
12694,37,114,0
15774,46,134,3
16022,47,42,0
21434,63,14,0
23270,68,150,3
26319,77,139,0
29634,87,54,3
31430,92,150,0
31692,93,72,1
32094,94,134,3
32119,94,159,3
32380,95,80,1
33684,99,24,1
33812,99,152,0
35744,105,44,1
37088,109,28,1
37111,109,51,1
39823,117,43,1
45050,132,170,0
47447,139,187,3
48110,141,170,0
48794,143,174,0
49826,146,186,3
50491,148,171,0
50496,148,176,0
50788,149,128,4
51177,150,177,0
53233,156,193,3
53755,158,35,7
53846,158,126,4
54109,159,49,7
54451,160,51,7
54523,160,123,4
54791,161,51,7
55204,162,124,4
55275,162,195,3
55424,163,4,0
55543,163,123,4
56101,165,1,0
56478,166,38,7
56582,166,142,4
56817,167,37,7
57484,169,24,7
57587,169,127,4
57945,170,145,8
58181,171,41,7
58201,171,61,7
58224,171,84,1
58274,171,134,4
58614,172,134,4
59625,175,125,4
59638,175,138,8
59897,176,57,7
59958,176,118,4
60297,177,117,4
60976,179,116,4
61261,180,61,7
61326,180,126,8
61333,180,133,4
61690,181,150,4
62029,182,149,4
62341,183,121,8
62353,183,133,4
62368,183,148,4
63324,186,84,1
63381,186,141,4
63386,186,146,4
63608,187,28,7
63721,187,141,4
64057,188,137,4
64411,189,151,8
64739,190,139,4
64957,191,17,0
65312,192,32,7
65427,192,147,8
65476,192,196,0
65816,193,196,0
67082,197,102,1
67370,198,50,7
67460,198,140,4
68138,200,138,4
68467,201,127,8
68807,202,127,8
68879,202,199,0
69180,203,160,4
70110,206,70,7
70183,206,143,4
70524,207,144,4
70534,207,154,4
70875,208,155,4
71203,209,143,4
71560,210,160,8
72226,212,146,4
72559,213,139,4
72899,214,139,4
73580,216,140,4
75306,221,166,4
75954,223,134,8
75969,223,149,4
75987,223,167,4
76311,224,151,4
76313,224,153,4
76660,225,160,4
77350,227,170,8
77673,228,153,4
77942,229,82,7
78693,231,153,4
78696,231,156,4
79441,233,221,3
79701,234,141,4
79704,234,144,4
80452,236,212,0
80665,237,85,7
81097,238,177,4
81418,239,158,4
81747,240,147,8
81757,240,157,4
81774,240,174,4
82084,241,144,8
82331,242,51,7
82400,242,120,1
82423,242,143,8
82424,242,144,8
83127,244,167,4
83461,245,161,4
83467,245,167,4
84145,247,165,4
84826,249,166,4
85153,250,153,4
85431,251,91,7
85501,251,161,4
85773,252,93,7
85830,252,150,4
86168,253,148,4
86436,254,76,7
87071,256,31,3
87200,256,160,8
87458,257,78,7
87529,257,149,4
88821,261,81,7
89998,264,238,3
90519,266,79,7
91659,269,199,5
93019,273,199,5
93403,274,243,3
94772,278,252,3
96770,284,210,5
97080,285,180,5
97336,286,96,7
97408,286,168,5
97791,287,211,5
98122,288,202,5
98459,289,199,5
98595,289,335,3
99273,291,333,3
99470,292,190,5
99523,292,243,0
99812,293,192,5
100157,294,197,5
100479,295,179,5
100800,296,160,6
100991,297,11,2
101480,298,160,6
101820,299,160,6
101835,299,175,5
102160,300,160,6
102161,300,161,6
102207,300,207,5
102429,301,89,7
102599,301,259,3
102836,302,156,6
102887,302,207,5
102896,302,216,5
103477,304,117,3
103514,304,154,6
104543,307,163,6
104915,308,195,5
105244,309,184,5
105307,309,247,0
105409,310,9,2
105540,310,140,6
105542,310,142,6
105805,311,65,3
106081,312,1,2
106083,312,3,2
106098,312,18,2
106236,312,156,6
106246,312,166,8
106268,312,188,5
106279,312,199,5
106280,312,200,5
106377,312,297,3
106560,313,140,6
106585,313,165,8
106886,314,126,6
106979,314,219,5
107242,315,142,6
107265,315,165,8
107601,316,161,8
107928,317,148,6
107930,317,150,6
108140,318,20,2
108145,318,25,2
108234,318,114,6
108239,318,119,6
108319,318,199,5
108527,319,67,3
108591,319,131,6
108605,319,145,6
108925,320,125,6
108945,320,145,6
108955,320,155,8
109337,321,197,5
109486,322,6,2
109592,322,112,6
109691,322,211,5
109839,323,19,2
109935,323,115,6
109949,323,129,6
110048,323,228,5
110225,324,65,8
110238,324,78,0
110283,324,123,6
110377,324,217,5
110435,324,275,3
110521,325,21,2
110522,325,22,2
110581,325,81,0
110614,325,114,6
110622,325,122,6
110680,325,180,5
110864,326,24,2
110866,326,26,2
111101,326,261,0
111369,327,189,5
111531,328,11,2
111634,328,114,6
111638,328,118,6
111713,328,193,5
111887,329,27,2
112210,330,10,2
112677,331,137,8
112707,331,167,5
112909,332,29,2
112996,332,116,6
112997,332,117,6
113086,332,206,5
113094,332,214,5
113141,332,261,0
113336,333,116,6
113349,333,129,6
113726,334,166,5
113951,335,51,8
114037,335,137,8
114164,335,264,0
114255,336,15,2
114397,336,157,5
114398,336,158,5
114424,336,184,5
114598,337,18,2
114627,337,47,8
114660,337,80,3
114738,337,158,5
114758,337,178,5
114965,338,45,8
115124,338,204,5
115454,339,194,5
115805,340,205,5
116109,341,169,5
116120,341,180,5
116165,341,225,5
116227,341,287,3
116569,342,289,3
116911,343,291,3
117129,344,169,5
117189,344,229,5
117431,345,131,6
117441,345,141,6
117670,346,30,8
117864,346,224,5
118115,347,135,6
118121,347,141,6
118532,348,212,5
118685,349,25,8
118807,349,147,6
118829,349,169,5
118855,349,195,5
119191,350,191,5
119202,350,202,5
119482,351,142,6
119516,351,176,5
119819,352,139,6
119820,352,140,6
120215,353,195,5
120489,354,129,6
120824,355,124,6
120825,355,125,6
120889,355,189,5
121505,357,125,6
121751,358,31,2
121864,358,144,6
122262,359,202,5
122428,360,28,2
122883,361,143,6
122925,361,185,5
122927,361,187,5
123118,362,38,2
123229,362,149,6
123437,363,17,2
123443,363,23,2
123575,363,155,6
123701,363,281,0
123904,364,144,6
123945,364,185,5
124117,365,17,2
124477,366,37,2
124574,366,134,6
124587,366,147,6
125266,368,146,6
125271,368,151,6
125504,369,44,2
125610,369,150,6
126177,371,37,2
126529,372,49,8
126874,373,54,2
126963,373,143,6
126965,373,145,6
127296,374,136,6
127318,374,158,8
127639,375,139,6
127950,376,110,0
128211,377,31,2
128666,378,146,8
129221,380,21,2
129245,380,45,2
129345,380,145,8
129583,381,43,2
129944,382,64,2
130918,385,18,2
131332,386,92,3
131649,387,69,2
131912,387,332,0
131939,388,19,2
132251,388,331,0
132297,389,37,8
132579,389,319,0
132637,390,37,8
132707,390,107,3
132720,390,120,0
132978,391,38,8
133011,391,71,2
133326,392,46,2
133688,393,68,2
133930,393,310,0
134349,395,49,2
134369,395,69,2
135351,398,31,8
135690,399,30,8
135732,399,72,2
137095,403,75,2
138678,407,298,0
138998,408,278,3
139126,409,66,2
139414,410,14,2
140141,412,61,2
140159,412,79,2
141530,416,90,2
141794,417,14,2
141846,417,66,2
142527,419,67,2
142532,419,72,2
143210,421,70,2
143375,421,235,8
143460,421,320,0
143606,422,126,3
143713,422,233,8
143714,422,234,8
144080,423,260,3
144110,423,290,3
144129,423,309,3
144307,424,147,0
144916,426,76,2
144958,426,118,3
145164,426,324,0
145617,428,97,8
145745,428,225,8
146565,431,25,8
146636,431,96,8
146639,431,99,8
146689,431,149,0
147102,432,222,8
147239,433,19,8
147294,433,74,2
147315,433,95,8
147438,433,218,8
147576,434,16,8
147581,434,21,8
147921,435,21,8
147949,435,49,8
147974,435,74,2
148837,437,257,0
150187,441,247,0
150270,441,330,0
150438,442,158,0
151973,446,333,0
152998,449,338,0
153468,451,128,7
153533,451,193,8
153828,452,148,7
153908,452,228,0
154101,453,81,3
154929,455,229,0
154940,455,240,3
156887,461,147,7
157231,462,151,7
157563,463,143,7
158183,465,83,7
158241,465,141,7
158549,466,109,7
159130,468,10,2
159135,468,15,2
159227,468,107,7
159475,469,15,2
161342,474,182,0
161877,476,37,8
162218,477,38,8
162613,478,93,7
162675,478,155,7
163229,480,29,8
163233,480,33,8
163574,481,34,8
165712,487,132,7
167783,493,163,3
167841,493,221,1
168188,494,228,1
169804,499,144,7
171239,503,219,1
171735,505,35,1
171910,505,210,1
173619,510,219,1
173803,511,63,7
174581,513,161,3
175307,515,207,1
176558,519,98,7
176693,519,233,1
176878,520,78,7
176915,520,115,7
177031,520,231,1
177220,521,80,7
177525,522,45,7
177556,522,76,7
177645,522,165,0
177676,522,196,1
177716,522,236,1
178251,524,91,7
178264,524,104,7
178941,526,101,7
178976,526,136,1
179009,526,169,3
179282,527,102,7
179322,527,142,1
181366,533,146,3
181435,533,215,1
181900,535,0,0
183653,540,53,7
184138,541,198,1
184442,542,162,3
184783,543,163,3
185029,544,69,7
185368,545,68,7
185737,546,97,7
185738,546,98,7
185855,546,215,1
186016,547,36,7
186356,548,36,7
186481,548,161,3
186674,549,14,0
187232,550,232,1
188059,553,39,7
188444,554,84,7
189138,556,98,3
189591,557,211,1
189752,558,32,3
189772,558,52,7
189919,558,199,1
189942,558,222,1
190574,560,174,1
193154,568,34,0
193211,568,91,3
193231,568,111,3
193251,568,131,0
193993,570,193,1
194162,571,22,3
194373,571,233,1
194550,572,70,3
195364,574,204,1
195377,574,217,1
