pixel_index,row,col,class
1177,2,377,3
7284,18,84,0
10243,25,243,7
11666,29,66,3
18638,46,238,8
21438,53,238,8
22243,55,243,7
30464,76,64,3
30550,76,150,6
40186,100,186,6
41920,104,320,0
50070,125,70,3
57211,143,11,2
60421,151,21,2
61631,154,31,2
62053,155,53,2
62560,156,160,6
62857,157,57,2
63671,159,71,2
64054,160,54,2
64415,161,15,2
66400,166,0,2
67681,169,81,2
69474,173,274,4
72657,181,257,4
73260,183,60,1
73476,183,276,4
74643,186,243,7
75235,188,35,1
75845,189,245,7
76029,190,29,1
77133,192,333,4
79698,199,98,8
80071,200,71,1
80293,200,293,4
80491,201,91,7
81576,203,376,4
82778,206,378,4
83156,207,356,4
83975,209,375,4
84373,210,373,4
86828,217,28,1
86858,217,58,1
87235,218,35,1
90312,225,312,3
91248,228,48,1
91436,228,236,8
93736,234,136,6
103690,259,90,1
109245,273,45,1
110960,277,160,6
117625,294,25,0
118258,295,258,3
120508,301,108,8
125922,314,322,3
128274,320,274,5
129442,323,242,8
134862,337,62,0
135516,338,316,5
136109,340,109,8
137218,343,18,0
139897,349,297,5
145302,363,102,7
148296,370,296,5
149074,372,274,5
150039,375,39,0
150503,376,103,7
154547,386,147,6
154948,387,148,6
159223,398,23,0
159563,398,363,3
161043,402,243,7
162804,407,4,0
165490,413,290,5
166050,415,50,0
171075,427,275,5
172503,431,103,8
179858,449,258,5
185044,462,244,7
192265,480,265,5
192303,480,303,3
195293,488,93,7
202901,507,101,6
204593,511,193,6
207946,519,346,3
208879,522,79,0
209406,523,206,6
212635,531,235,8
216230,540,230,8
216675,541,275,5
