pixel_index,row,col,class
7572,22,92,0
7911,23,91,0
24174,71,34,1
38904,114,144,3
51808,152,128,4
55132,162,52,7
57249,168,129,4
61422,180,222,3
63985,188,65,7
67701,199,41,7
73124,215,24,0
74950,220,150,4
76318,224,158,4
79707,234,147,4
81747,240,147,8
84832,249,172,8
93697,275,197,5
96430,283,210,5
100158,294,198,5
100739,296,99,7
104732,308,12,2
105273,309,213,5
106441,313,21,2
109848,323,28,2
109935,323,115,6
111633,328,113,6
113933,335,33,2
117586,345,286,3
118144,347,164,5
119825,352,145,6
123904,364,144,6
125284,368,164,8
125593,369,133,6
129536,380,336,0
133993,394,33,8
152176,447,196,8
153761,452,81,3
154025,453,5,2
158914,467,134,7
164404,483,184,0
186219,547,239,1
193476,569,16,3
194140,571,0,1
197203,580,3,1
201844,593,224,1
