pixel_index,row,col,class
13,0,13,2
14,0,14,2
19,0,19,2
71,0,71,14
78,0,78,14
84,0,84,14
90,0,90,14
161,1,16,2
222,1,77,14
237,1,92,14
238,1,93,14
291,2,1,2
305,2,15,2
362,2,72,14
365,2,75,14
380,2,90,14
436,3,1,2
447,3,12,2
455,3,20,2
458,3,23,2
464,3,29,11
465,3,30,11
521,3,86,14
522,3,87,14
543,3,108,10
588,4,8,2
611,4,31,11
654,4,74,14
667,4,87,14
669,4,89,14
673,4,93,14
726,5,1,2
747,5,22,2
798,5,73,14
801,5,76,14
802,5,77,14
806,5,81,14
807,5,82,14
808,5,83,14
809,5,84,14
813,5,88,14
834,5,109,10
876,6,6,2
888,6,18,2
899,6,29,9
903,6,33,9
909,6,39,11
942,6,72,14
951,6,81,14
953,6,83,14
955,6,85,14
959,6,89,14
986,6,116,10
1021,7,6,2
1024,7,9,2
1038,7,23,2
1041,7,26,4
1055,7,40,11
1056,7,41,11
1101,7,86,14
1104,7,89,14
1107,7,92,14
1202,8,42,11
1204,8,44,11
1206,8,46,11
1230,8,70,14
1234,8,74,14
1244,8,84,14
1248,8,88,14
1250,8,90,14
1264,8,104,10
1310,9,5,2
1312,9,7,2
1328,9,23,2
1336,9,31,9
1353,9,48,11
1392,9,87,14
1398,9,93,14
1399,9,94,14
1466,10,16,2
1489,10,39,11
1491,10,41,11
1528,10,78,14
1530,10,80,14
1535,10,85,14
1614,11,19,2
1616,11,21,2
1651,11,56,11
1685,11,90,14
1687,11,92,14
1697,11,102,10
1719,11,124,13
1781,12,41,11
1784,12,44,11
1797,12,57,11
1824,12,84,14
1846,12,106,10
1907,13,22,2
1931,13,46,15
1932,13,47,15
1933,13,48,15
1973,13,88,14
1978,13,93,14
1988,13,103,10
2011,13,126,13
2076,14,46,15
2077,14,47,15
2078,14,48,15
2152,14,122,13
2193,15,18,2
2198,15,23,2
2222,15,47,15
2223,15,48,15
2224,15,49,15
2225,15,50,15
2226,15,51,15
2233,15,58,11
2241,15,66,11
2362,16,42,11
2365,16,45,15
2366,16,46,15
2368,16,48,15
2370,16,50,15
2371,16,51,15
2372,16,52,15
2373,16,53,11
2374,16,54,11
2441,16,121,13
2491,17,26,14
2495,17,30,14
2498,17,33,14
2505,17,40,11
2510,17,45,15
2514,17,49,15
2516,17,51,15
2518,17,53,11
2522,17,57,11
2527,17,62,11
2532,17,67,11
2534,17,69,11
2580,17,115,10
2654,18,44,15
2656,18,46,15
2657,18,47,15
2658,18,48,15
2659,18,49,15
2661,18,51,15
2667,18,57,11
2670,18,60,11
2673,18,63,11
2768,19,13,1
2771,19,16,1
2788,19,33,14
2800,19,45,15
2801,19,46,15
2802,19,47,15
2804,19,49,15
2805,19,50,15
2814,19,59,11
2816,19,61,11
2818,19,63,11
2820,19,65,11
2945,20,45,15
2947,20,47,15
2949,20,49,15
2963,20,63,11
3057,21,12,1
3067,21,22,1
3089,21,44,15
3091,21,46,15
3093,21,48,15
3094,21,49,15
3205,22,15,1
3228,22,38,11
3231,22,41,11
3234,22,44,15
3235,22,45,15
3236,22,46,15
3239,22,49,15
3240,22,50,15
3250,22,60,11
3251,22,61,11
3254,22,64,11
3357,23,22,1
3377,23,42,15
3378,23,43,15
3379,23,44,15
3380,23,45,15
3383,23,48,15
3384,23,49,15
3508,24,28,14
3526,24,46,15
3527,24,47,15
3529,24,49,15
3530,24,50,15
3652,25,27,14
3654,25,29,14
3655,25,30,14
3672,25,47,15
3673,25,48,15
3675,25,50,15
3799,26,29,14
3800,26,30,14
3818,26,48,15
3819,26,49,15
3943,27,28,14
3948,27,33,14
3963,27,48,15
3964,27,49,15
4303,29,98,13
4319,29,114,13
4423,30,73,9
4424,30,74,9
4432,30,82,9
4469,30,119,13
4506,31,11,2
4614,31,119,13
4646,32,6,3
4689,32,49,1
4740,32,100,13
4798,33,13,2
4807,33,22,2
4817,33,32,1
4878,33,93,9
4900,33,115,13
4911,33,126,7
4939,34,9,3
4941,34,11,3
4964,34,34,1
4965,34,35,1
5036,34,106,13
5087,35,12,3
5101,35,26,1
5113,35,38,1
5128,35,53,1
5157,35,82,9
5159,35,84,9
5161,35,86,9
5165,35,90,9
5182,35,107,13
5191,35,116,13
5199,35,124,7
5229,36,9,3
5230,36,10,3
5239,36,19,2
5294,36,74,9
5296,36,76,9
5328,36,108,13
5370,37,5,3
5372,37,7,3
5457,37,92,9
5499,37,134,7
5513,38,3,3
5515,38,5,3
5519,38,9,3
5520,38,10,3
5536,38,26,1
5627,38,117,13
5633,38,123,7
5634,38,124,7
5643,38,133,7
5648,38,138,7
5660,39,5,3
5661,39,6,3
5667,39,12,3
5682,39,27,1
5689,39,34,1
5711,39,56,1
5745,39,90,9
5778,39,123,7
5787,39,132,7
5790,39,135,7
5813,40,13,3
5816,40,16,3
5836,40,36,1
5842,40,42,1
5844,40,44,1
5887,40,87,9
5923,40,123,7
5925,40,125,7
5928,40,128,7
5931,40,131,7
5937,40,137,7
5938,40,138,7
5957,41,12,3
5958,41,13,3
5982,41,37,1
5986,41,41,1
5995,41,50,1
6002,41,57,1
6022,41,77,9
6027,41,82,9
6032,41,87,9
6033,41,88,9
