pixel_index,row,col,class
13233,6,1803,1
16586,8,1346,8
17056,8,1816,1
17912,9,767,0
17915,9,770,0
18412,9,1267,9
20866,10,1816,1
20867,10,1817,1
24839,13,74,3
26518,13,1753,8
27459,14,789,0
30359,15,1784,3
32234,16,1754,8
34078,17,1693,10
34174,17,1789,3
36973,19,778,0
37983,19,1788,3
37996,19,1801,3
39366,20,1266,9
39882,20,1782,3
39897,20,1797,3
41297,21,1292,10
41298,21,1293,10
41386,21,1381,8
43201,22,1291,10
45880,24,160,8
49156,25,1531,6
49853,26,323,6
50050,26,520,11
51765,27,330,6
53672,28,332,6
54971,28,1631,6
55401,29,156,8
56106,29,861,7
57305,30,155,8
60627,31,1572,6
61878,32,918,8
66790,35,115,3
71816,37,1331,7
74617,39,322,6
74823,39,528,11
75398,39,1103,7
78431,41,326,6
80552,42,542,1
83188,43,1273,9
84744,44,924,3
84746,44,926,3
85117,44,1297,10
86657,45,932,3
87025,45,1300,10
90468,47,933,3
90470,47,935,3
91130,47,1595,6
91132,47,1597,6
95673,50,423,3
96552,50,1302,10
98270,51,1115,5
98429,51,1274,9
99749,52,689,8
100173,52,1113,5
101783,53,818,3
102715,53,1750,7
102828,53,1863,8
103688,54,818,3
103984,54,1114,5
103985,54,1115,5
103986,54,1116,5
104174,54,1304,10
106868,56,188,4
107770,56,1090,3
112238,58,1748,7
112584,59,189,4
113492,59,1097,3
114493,60,193,4
116400,61,195,4
116406,61,201,4
116451,61,246,7
117327,61,1122,5
117328,61,1123,5
117716,61,1511,9
120207,63,192,4
121138,63,1123,5
121326,63,1311,10
122106,64,186,4
122112,64,192,4
127823,67,188,4
127831,67,196,4
127839,67,204,4
128083,67,448,3
130296,68,756,11
130854,68,1314,10
132759,69,1314,10
133292,69,1847,6
134409,70,1059,3
137357,72,197,4
137395,72,235,7
141168,74,198,4
141707,74,737,11
153116,80,716,8
157527,82,1317,10
159026,83,911,7
161341,84,1321,10
161413,84,1393,7
162081,85,156,7
163236,85,1311,10
163317,85,1392,7
164787,86,957,3
166449,87,714,8
173879,91,524,11
173889,91,534,11
175788,92,528,11
178182,93,1017,3
180513,94,1443,7
181406,95,431,8
182187,95,1212,12
183313,96,433,8
184426,96,1546,9
185335,97,550,3
187895,98,1205,12
187902,98,1212,12
188003,98,1313,10
191704,100,1204,12
193006,101,601,13
193010,101,605,13
193015,101,610,13
193609,101,1204,12
194918,102,608,13
196818,103,603,13
200673,105,648,1
202537,106,607,13
202544,106,614,13
202546,106,616,13
202547,106,617,13
204014,107,179,0
204450,107,615,13
204451,107,616,13
206346,108,606,13
206347,108,607,13
206359,108,619,13
208242,109,597,13
208251,109,606,13
208262,109,617,13
208265,109,620,13
208268,109,623,13
210151,110,601,13
210199,110,649,1
210837,110,1287,9
212068,111,613,13
212740,111,1285,9
212741,111,1286,9
213958,112,598,13
213963,112,603,13
213977,112,617,13
214649,112,1289,9
214685,112,1325,10
215436,113,171,0
217783,114,613,13
219671,115,596,13
219684,115,609,13
219689,115,614,13
219721,115,646,1
221579,116,599,13
223065,117,180,0
223495,117,610,13
223497,117,612,13
223503,117,618,13
224967,118,177,0
225401,118,611,13
225408,118,618,13
225409,118,619,13
225434,118,644,1
227313,119,618,13
228230,119,1535,12
228862,120,262,3
229214,120,614,13
229216,120,616,13
230023,120,1423,7
231118,121,613,13
231119,121,614,13
231158,121,653,0
232041,121,1536,12
232043,121,1538,12
233699,122,1289,9
235893,123,1578,9
236337,124,117,11
236340,124,120,11
236868,124,648,0
238681,125,556,8
243949,128,109,11
244488,128,648,0
245855,129,110,11
247763,130,113,11
250204,131,649,0
260695,136,1615,9
260696,136,1616,9
262602,137,1617,9
266092,139,1297,9
267149,140,449,3
267997,140,1297,9
272127,142,1617,9
272224,142,1714,7
274033,143,1618,9
274128,143,1713,7
276035,144,1715,7
278405,146,275,14
280829,147,794,0
281521,147,1486,7
281750,147,1715,7
282719,148,779,0
283239,148,1299,9
283426,148,1486,7
285332,149,1487,7
286017,150,267,14
287598,150,1848,7
288445,151,790,0
288564,151,909,7
288788,151,1133,7
289140,151,1485,7
289826,152,266,14
290596,152,1036,3
291531,153,66,8
291533,153,68,8
291720,153,255,14
291721,153,256,14
291738,153,273,2
292501,153,1036,3
293629,154,259,14
293650,154,280,14
296120,155,845,11
297434,156,254,14
299359,157,274,2
301245,158,255,14
301255,158,265,2
301257,158,267,2
303157,159,262,2
303159,159,264,2
303827,159,932,7
305054,160,254,14
305067,160,267,2
308873,162,263,2
308881,162,271,2
310769,163,254,14
310775,163,260,2
311518,163,1003,7
312682,164,262,2
314579,165,254,14
314591,165,266,2
314725,165,400,0
318396,167,261,2
318408,167,273,2
318533,167,398,0
318842,167,707,11
318844,167,709,11
320306,168,266,2
322221,169,276,2
324107,170,257,14
324113,170,263,2
324556,170,706,11
326013,171,258,14
326021,171,266,2
326034,171,279,2
326902,171,1147,4
327941,172,281,2
328681,172,1021,0
328732,172,1072,7
329834,173,269,2
329846,173,281,2
329857,173,292,14
330276,173,711,11
330601,173,1036,0
330724,173,1159,4
331741,174,271,2
332500,174,1030,5
333117,174,1647,9
333636,175,261,14
335498,176,218,0
335543,176,263,14
335547,176,267,2
336932,176,1652,9
337447,177,262,14
337480,177,295,14
338726,177,1541,10
339307,178,217,0
339359,178,269,2
339378,178,288,2
339383,178,293,14
341275,179,280,2
341729,179,734,11
