pixel_index,row,col,class
1730,4,130,6
2240,5,240,8
3532,8,332,3
6181,15,181,6
6512,16,112,8
7419,18,219,6
7839,19,239,8
8511,21,111,8
8634,21,234,8
10699,26,299,3
14138,35,138,6
15351,38,151,6
16235,40,235,8
17238,43,38,3
17260,43,60,3
17321,43,121,6
17472,43,272,3
21006,52,206,6
23100,57,300,3
24241,60,241,8
25475,63,275,3
26137,65,137,6
27312,68,112,8
28781,71,381,3
30309,75,309,3
31390,78,190,6
32557,81,157,6
33226,83,26,3
34107,85,107,7
34507,86,107,7
34548,86,148,6
34620,86,220,6
34975,87,175,6
35478,88,278,0
37766,94,166,6
38110,95,110,8
38307,95,307,0
39110,97,310,0
39311,98,111,8
40239,100,239,8
40316,100,316,0
40472,101,72,3
40962,102,162,6
42342,105,342,0
42678,106,278,0
44947,112,147,6
46391,115,391,0
47137,117,337,0
47898,119,298,0
48377,120,377,0
53346,133,146,6
55531,138,331,0
55840,139,240,8
57130,142,330,0
57558,143,358,0
57786,144,186,6
57835,144,235,8
58009,145,9,2
58043,145,43,2
58405,146,5,2
58456,146,56,2
58852,147,52,2
59620,149,20,2
59629,149,29,2
59686,149,86,2
59963,149,363,0
60032,150,32,2
60800,152,0,2
61038,152,238,8
61204,153,4,2
61211,153,11,2
61276,153,76,2
61307,153,107,8
61574,153,374,0
61600,154,0,2
61667,154,67,2
62042,155,42,2
63231,158,31,2
63600,159,0,2
63658,159,58,2
63673,159,73,2
64036,160,36,2
64636,161,236,8
64851,162,51,2
64888,162,88,2
65260,163,60,2
65266,163,66,2
66008,165,8,2
66040,165,40,2
66081,165,81,2
66401,166,1,2
66427,166,27,2
66454,166,54,2
66827,167,27,2
66855,167,55,2
67041,167,241,8
67249,168,49,2
67519,168,319,3
67624,169,24,2
68006,170,6,2
68016,170,16,2
68065,170,65,2
68259,170,259,4
69207,173,7,2
69463,173,263,4
69673,174,73,2
69864,174,264,4
70672,176,272,4
72046,180,46,1
72423,181,23,1
72824,182,24,1
73057,182,257,4
73466,183,266,4
73496,183,296,4
73499,183,299,4
73518,183,318,3
73684,184,84,1
74299,185,299,4
74437,186,37,1
74874,187,74,1
75062,187,262,4
75096,187,296,4
75219,188,19,1
75513,188,313,4
75622,189,22,1
76286,190,286,4
76435,191,35,1
76594,191,194,6
76858,192,58,1
77080,192,280,4
77259,193,59,1
77505,193,305,4
77853,194,253,4
78287,195,287,4
78459,196,59,1
78722,196,322,4
78804,197,4,1
79506,198,306,4
79510,198,310,4
80079,200,79,1
80278,200,278,4
80289,200,289,4
80297,200,297,4
80315,200,315,4
80346,200,346,4
81044,202,244,7
81111,202,311,4
81222,203,22,1
81237,203,37,1
81532,203,332,4
81650,204,50,1
82040,205,40,1
82736,206,336,4
83029,207,229,7
83156,207,356,4
83205,208,5,1
83345,208,145,6
83553,208,353,4
83623,209,23,1
83913,209,313,4
84314,210,314,4
84355,210,355,4
84382,210,382,4
84435,211,35,1
84653,211,253,3
