pixel_index,row,col,class
18493,9,1348,8
31075,16,595,8
31260,16,780,0
32992,17,607,8
33173,17,788,0
35073,18,783,0
36977,19,782,0
43176,22,1266,9
49157,25,1532,6
51991,27,556,1
52694,27,1259,9
65327,34,557,1
83246,43,1331,7
84572,44,752,11
89709,47,174,4
93006,48,1566,6
100172,52,1112,5
111583,58,1093,3
112638,59,243,7
116449,61,244,7
117326,61,1121,5
118315,62,205,4
119232,62,1122,5
120206,63,191,4
128948,67,1313,10
130599,68,1059,3
131386,68,1846,6
185966,97,1181,3
188701,99,106,8
191814,100,1314,10
197231,103,1016,3
200632,105,607,13
204453,107,618,13
210149,110,599,13
210836,110,1286,9
212066,111,611,13
212074,111,619,13
217772,114,602,13
221587,116,607,13
223496,117,611,13
225389,118,599,13
225391,118,601,13
226082,118,1292,9
267150,140,450,3
267993,140,1293,9
269052,141,447,3
276490,145,265,14
277936,145,1711,7
286534,150,784,0
287049,150,1299,9
288785,151,1130,7
290349,152,789,0
293639,154,269,2
295527,155,252,14
296298,155,1023,3
301257,158,267,2
305070,160,270,2
308874,162,264,2
310784,163,269,2
318981,167,846,11
320050,168,10,6
326024,171,269,2
326776,171,1021,0
326826,171,1071,7
329857,173,292,14
330721,173,1156,4
332625,174,1155,4
337453,177,268,2
337457,177,272,2
337920,177,735,11
341267,179,272,2
348704,183,89,6
349076,183,461,1
355676,186,1346,10
356526,187,291,2
360346,189,301,14
366030,192,270,14
366060,192,300,14
366785,192,1025,3
371766,195,291,14
372446,195,971,5
373026,195,1551,0
373586,196,206,0
373678,196,298,14
378145,198,955,5
380050,199,955,5
383857,201,952,5
383871,201,966,5
387003,203,288,14
388907,204,287,14
390958,205,433,3
391491,205,966,5
395557,207,1222,12
396674,208,434,3
402923,211,968,5
407531,213,1766,6
415575,218,285,1
415703,218,413,12
417256,219,61,6
424083,222,1173,12
425370,223,555,4
433608,227,1173,12
434840,228,500,8
437601,229,1356,10
438654,230,504,8
438858,230,708,7
444574,233,709,7
455142,238,1752,9
458359,240,1159,12
460869,241,1764,9
469796,246,1166,12
477408,250,1158,12
477413,250,1163,12
483130,253,1165,12
485847,255,72,0
493281,258,1791,9
494758,259,1363,10
495620,260,320,8
499515,262,405,11
513813,269,1368,10
517620,271,1365,10
523426,274,1456,10
539669,283,554,6
542758,284,1738,6
544201,285,1276,11
544368,285,1443,10
546099,286,1269,11
549642,288,1002,11
549917,288,1277,11
551825,289,1280,11
551870,289,1325,1
559537,293,1372,10
563295,295,1320,1
567889,298,199,1
569014,298,1324,1
569545,298,1855,9
570922,299,1327,1
572632,300,1132,11
574577,301,1172,8
574578,301,1173,8
579591,304,471,6
589863,309,1218,1
593458,311,1003,4
597434,313,1169,8
607393,318,1603,7
620759,325,1634,7
629663,330,1013,4
645000,338,1110,12
646785,339,990,4
650589,341,984,4
