pixel_index,row,col,class
19041,47,241,8
22862,57,62,3
24907,62,107,7
36147,90,147,6
41921,104,321,0
50067,125,67,3
58185,145,185,6
58845,147,45,2
59071,147,271,3
60414,151,14,2
62443,156,43,2
68438,171,38,2
68449,171,49,2
68640,171,240,8
75882,189,282,4
77857,194,257,4
78319,195,319,4
82891,207,91,7
84770,211,370,4
85586,213,386,4
94145,235,145,6
95659,239,59,1
96413,241,13,1
96638,241,238,8
98049,245,49,1
105650,264,50,1
105689,264,89,1
117627,294,27,0
119047,297,247,7
129710,324,110,8
134864,337,64,0
142707,356,307,5
147394,368,194,6
149057,372,257,5
149716,374,116,6
150042,375,42,0
150282,375,282,5
154677,386,277,5
162807,407,7,0
169468,423,268,5
171131,427,331,3
176893,442,93,7
187034,467,234,8
202641,506,241,7
207963,519,363,3
