pixel_index,row,col,class
15036,7,1701,10
17043,8,1803,1
17052,8,1812,1
17167,9,22,6
17912,9,767,0
17915,9,770,0
20852,10,1802,1
22219,11,1264,9
22244,11,1289,10
22768,11,1813,1
22769,11,1814,1
22883,12,23,6
22934,12,74,3
22937,12,77,3
26029,13,1264,9
27456,14,786,0
27458,14,788,0
28366,14,1696,10
30360,15,1785,3
31076,16,596,8
32093,16,1613,6
34079,17,1694,10
34895,18,605,8
35054,18,764,1
35080,18,790,0
36360,19,165,8
36743,19,548,1
36746,19,551,1
36958,19,763,1
36981,19,786,0
37950,19,1755,8
37976,19,1781,3
37983,19,1788,3
38157,20,57,3
38869,20,769,1
39475,20,1375,8
41760,21,1755,8
45107,23,1292,10
46987,24,1267,9
48093,25,468,3
48180,25,555,1
48246,25,621,8
48247,25,622,8
50156,26,626,8
50822,26,1292,10
53307,27,1872,8
54971,28,1631,6
56108,29,863,7
59211,31,156,8
60628,31,1573,6
61115,32,155,8
61116,32,156,8
63725,33,860,7
63728,33,863,7
73492,38,1102,7
76319,40,119,6
76522,40,322,6
76725,40,525,11
77300,40,1100,7
78646,41,541,1
80540,42,530,11
81309,42,1299,10
82456,43,541,1
83186,43,1271,9
85446,44,1626,3
86997,45,1272,9
87023,45,1298,10
90289,47,754,11
94939,49,1594,6
96549,50,1299,10
97126,50,1876,6
98270,51,1115,5
99001,51,1846,3
99750,52,690,8
99879,52,819,3
100175,52,1115,5
102079,53,1114,5
102080,53,1115,5
102266,53,1301,10
103046,54,176,4
103050,54,180,4
103982,54,1112,5
103986,54,1116,5
104618,54,1748,7
104952,55,177,4
104957,55,182,4
106853,56,173,4
106856,56,176,4
106859,56,179,4
106864,56,184,4
107981,56,1301,10
108431,56,1751,7
108782,57,197,4
110616,58,126,6
110672,58,182,4
110682,58,192,4
111588,58,1098,3
112588,59,193,4
112608,59,213,4
113492,59,1097,3
113894,59,1499,9
114478,60,178,4
114487,60,187,4
114494,60,194,4
115798,60,1498,9
116399,61,194,4
117702,61,1497,9
118311,62,201,4
119230,62,1120,5
122013,64,93,6
123042,64,1122,5
124026,65,201,4
125139,65,1314,10
126487,66,757,11
127831,67,196,4
127846,67,211,4
129742,68,202,4
129749,68,209,4
130077,68,537,11
130284,68,744,11
131645,69,200,4
132185,69,740,11
132375,69,930,7
134089,70,739,11
135197,70,1847,6
135451,71,196,4
135458,71,203,4
135990,71,735,11
136310,71,1055,3
136532,71,1277,9
136568,71,1313,10
137357,72,197,4
139801,73,736,11
143882,75,1007,3
153717,80,1317,10
155005,81,700,1
155006,81,701,1
160176,84,156,7
163313,85,1388,7
165111,86,1281,9
166703,87,968,3
168607,88,967,3
172418,90,968,3
174371,91,1016,3
174563,91,1208,12
175788,92,528,11
176572,92,1312,10
177693,93,528,11
177696,93,531,11
178611,93,1446,7
179505,94,435,8
180277,94,1207,12
180282,94,1212,12
180517,94,1447,7
181507,95,532,11
182188,95,1213,12
182822,95,1847,8
183139,96,259,7
184325,96,1445,7
184355,96,1475,7
184422,96,1542,9
186328,97,1543,9
187893,98,1203,12
187894,98,1204,12
187896,98,1206,12
187901,98,1211,12
187902,98,1212,12
188700,99,105,8
189198,99,603,13
189200,99,605,13
191049,100,549,3
191103,100,603,13
191108,100,608,13
191109,100,609,13
193608,101,1203,12
193952,101,1547,9
196815,103,600,13
196820,103,605,13
197232,103,1017,3
198719,104,599,13
198726,104,606,13
200629,105,604,13
200640,105,615,13
200645,105,620,13
201720,105,1695,7
202546,106,616,13
204011,107,176,0
204434,107,599,13
204438,107,603,13
204446,107,611,13
204456,107,621,13
206338,108,598,13
206343,108,603,13
206355,108,615,13
206361,108,621,13
208254,109,609,13
208268,109,623,13
210152,110,602,13
210156,110,606,13
210170,110,620,13
211631,111,176,0
212067,111,612,13
213544,112,184,0
213971,112,611,13
213972,112,612,13
213973,112,613,13
215865,113,600,13
215866,113,601,13
215868,113,603,13
215879,113,614,13
216556,113,1291,9
216591,113,1326,10
217773,114,603,13
217776,114,606,13
217784,114,614,13
217788,114,618,13
217816,114,646,1
218457,114,1287,9
219679,115,604,13
219695,115,620,13
220401,115,1326,10
221158,116,178,0
221585,116,605,13
221594,116,614,13
221600,116,620,13
222267,116,1287,9
223060,117,175,0
223066,117,181,0
223135,117,250,3
223483,117,598,13
223484,117,599,13
223495,117,610,13
223498,117,613,13
223500,117,615,13
223973,117,1088,7
224964,118,174,0
225390,118,600,13
225395,118,605,13
225400,118,610,13
225408,118,618,13
226079,118,1289,9
226874,119,179,0
227298,119,603,13
227301,119,606,13
227309,119,614,13
227312,119,617,13
227986,119,1291,9
228115,119,1420,7
228233,119,1538,12
228271,119,1576,9
229213,120,613,13
229217,120,617,13
230021,120,1421,7
230685,121,180,0
231117,121,612,13
231120,121,615,13
232040,121,1535,12
232043,121,1538,12
232079,121,1574,9
232083,121,1578,9
234963,123,648,0
236335,124,115,11
237511,124,1291,9
238238,125,113,11
239704,125,1579,9
240145,126,115,11
241609,126,1579,9
241611,126,1581,9
242715,127,780,0
245852,129,107,11
245857,129,112,11
