pixel_index,row,col,class
7433,18,233,8
9911,24,311,3
13348,33,148,6
21155,52,355,3
26632,66,232,8
35102,87,302,0
41035,102,235,8
44546,111,146,6
50300,125,300,0
63654,159,54,2
65243,163,43,2
67261,168,61,2
67641,169,41,2
69287,173,87,2
75231,188,31,1
75312,188,112,6
76668,191,268,4
77073,192,273,4
78255,195,255,4
79134,197,334,4
89148,222,348,4
97235,243,35,1
102407,256,7,1
103634,259,34,1
108443,271,43,1
118691,296,291,3
121873,304,273,5
124640,311,240,8
135273,338,73,0
135471,338,271,5
138641,346,241,8
139106,347,306,5
142812,357,12,0
146302,365,302,5
152326,380,326,3
152897,382,97,7
152963,382,163,6
165978,414,378,3
168678,421,278,5
189441,473,241,7
201665,504,65,0
205854,514,254,7
210976,527,176,6
215037,537,237,7
218490,546,90,7
