pixel_index,row,col,class
510,3,75,14
901,6,31,9
1058,7,43,11
1233,8,73,14
1247,8,87,14
1331,9,26,4
1538,10,88,14
1755,12,15,2
1924,13,39,11
2208,15,33,9
2660,18,50,15
2795,19,40,11
2804,19,49,15
2805,19,50,15
2947,20,47,15
3086,21,41,11
3090,21,45,15
3204,22,14,1
3942,27,27,14
4985,34,55,1
5083,35,8,3
5086,35,11,3
5192,35,117,13
5267,36,47,1
5504,37,139,7
5524,38,14,3
6067,41,122,7
6798,46,128,7
7125,49,20,3
7128,49,23,3
7135,49,30,5
7232,49,127,7
7610,52,70,1
7672,52,132,7
7768,53,83,9
7982,55,7,11
8071,55,96,1
9013,62,23,8
9018,62,28,5
9312,64,32,5
9592,66,22,8
9593,66,23,8
9637,66,67,10
9663,66,93,9
9876,68,16,2
10024,69,19,2
10027,69,22,8
10028,69,23,8
10387,71,92,9
10395,71,100,0
10396,71,101,0
10535,72,95,0
10539,72,99,0
10601,73,16,4
10693,73,108,6
10694,73,109,6
10831,74,101,0
10838,74,108,6
10983,75,108,6
11228,77,63,10
11273,77,108,6
11752,81,7,4
11905,82,15,4
12617,87,2,4
13082,90,32,10
14705,101,60,5
15169,104,89,5
15278,105,53,10
15853,109,48,10
17282,119,27,12
17445,120,45,12
17572,121,27,12
17589,121,44,12
17716,122,26,12
18070,124,90,13
18296,126,26,2
18804,129,99,13
18807,129,102,13
19464,134,34,2
19537,134,107,13
