pixel_index,row,col,class
75,0,75,14
83,0,83,14
90,0,90,14
93,0,93,14
162,1,17,2
218,1,73,14
235,1,90,14
239,1,94,14
293,2,3,2
300,2,10,2
318,2,28,11
361,2,71,14
379,2,89,14
382,2,92,14
436,3,1,2
458,3,23,2
511,3,76,14
516,3,81,14
522,3,87,14
526,3,91,14
651,4,71,14
655,4,75,14
656,4,76,14
678,4,98,10
739,5,14,2
746,5,21,2
798,5,73,14
803,5,78,14
804,5,79,14
808,5,83,14
888,6,18,2
911,6,41,11
970,6,100,10
1021,7,6,2
1041,7,26,4
1052,7,37,11
1089,7,74,14
1098,7,83,14
1099,7,84,14
1102,7,87,14
1189,8,29,9
1246,8,86,14
1248,8,88,14
1272,8,112,10
1324,9,19,2
1403,9,98,10
1496,10,46,11
1544,10,94,14
1617,11,22,2
1620,11,25,4
1637,11,42,11
1638,11,43,11
1644,11,49,11
1653,11,58,11
1718,11,123,13
1757,12,17,2
1766,12,26,4
1795,12,55,11
1905,13,20,2
1918,13,33,9
1926,13,41,11
1927,13,42,11
1928,13,43,11
1931,13,46,15
1978,13,93,14
2006,13,121,13
2047,14,17,2
2058,14,28,9
2068,14,38,11
2070,14,40,11
2073,14,43,11
2076,14,46,15
2077,14,47,15
2090,14,60,11
2091,14,61,11
2097,14,67,11
2133,14,103,10
2140,14,110,10
2218,15,43,11
2225,15,50,15
2289,15,114,10
2339,16,19,2
2365,16,45,15
2368,16,48,15
2371,16,51,15
2374,16,54,11
2390,16,70,11
2440,16,120,13
2495,17,30,14
2512,17,47,15
2513,17,48,15
2516,17,51,15
2623,18,13,1
2628,18,18,1
2660,18,50,15
2719,18,109,10
2768,19,13,1
2787,19,32,14
2799,19,44,15
2800,19,45,15
2802,19,47,15
2803,19,48,15
2807,19,52,11
2814,19,59,11
2823,19,68,11
2825,19,70,11
2927,20,27,14
2929,20,29,14
2944,20,44,15
2945,20,45,15
2947,20,47,15
2961,20,61,11
3057,21,12,1
3082,21,37,11
3088,21,43,15
3089,21,44,15
3090,21,45,15
3091,21,46,15
3094,21,49,15
3095,21,50,15
3106,21,61,11
3113,21,68,11
3160,21,115,10
3172,21,127,13
3205,22,15,1
3223,22,33,14
3233,22,43,15
3234,22,44,15
3235,22,45,15
3236,22,46,15
3238,22,48,15
3246,22,56,11
3350,23,15,1
3355,23,20,1
3365,23,30,14
3379,23,44,15
3380,23,45,15
3396,23,61,11
3496,24,16,1
3509,24,29,14
3511,24,31,14
3519,24,39,11
3526,24,46,15
3527,24,47,15
3528,24,48,15
3530,24,50,15
3652,25,27,14
3654,25,29,14
3672,25,47,15
3684,25,59,11
3690,25,65,11
3781,26,11,1
3796,26,26,14
3820,26,50,15
3827,26,57,11
3963,27,48,15
3964,27,49,15
3965,27,50,15
4301,29,96,13
4372,30,22,2
4387,30,37,1
4401,30,51,1
4458,30,108,13
4462,30,112,13
4553,31,58,1
4647,32,7,3
4672,32,32,1
4716,32,76,9
4837,33,52,1
4933,34,3,3
4974,34,44,1
4978,34,48,1
5035,34,105,13
5085,35,10,3
5087,35,12,3
5103,35,28,1
5121,35,46,1
5200,35,125,7
5226,36,6,3
5233,36,13,3
5267,36,47,1
5279,36,59,1
5301,36,81,9
5345,36,125,7
5373,37,8,3
5377,37,12,3
5386,37,21,2
5424,37,59,1
5492,37,127,7
5503,37,138,7
5514,38,4,3
5520,38,10,3
5637,38,127,7
5667,39,12,3
5705,39,50,1
5743,39,88,9
5777,39,122,7
5812,40,12,3
5814,40,14,3
5878,40,78,9
5883,40,83,9
5935,40,135,7
6031,41,86,9
6075,41,130,7
6082,41,137,7
6099,42,9,3
6100,42,10,3
6105,42,15,3
6122,42,32,1
6256,43,21,3
6262,43,27,5
6299,43,64,1
6303,43,68,1
6328,43,93,9
6358,43,123,7
6368,43,133,7
6388,44,8,3
6391,44,11,3
6393,44,13,3
6394,44,14,3
6396,44,16,3
6398,44,18,3
6402,44,22,3
6462,44,82,9
6469,44,89,9
6486,44,106,1
6511,44,131,7
6519,44,139,7
6536,45,11,3
6544,45,19,3
6547,45,22,3
6605,45,80,9
6626,45,101,1
6646,45,121,7
6655,45,130,7
6657,45,132,7
6659,45,134,7
6660,45,135,7
6686,46,16,3
6687,46,17,3
6690,46,20,3
6691,46,21,3
6740,46,70,1
6763,46,93,9
6771,46,101,1
6794,46,124,7
6796,46,126,7
6805,46,135,7
6809,46,139,7
6823,47,8,3
6831,47,16,3
6832,47,17,3
6836,47,21,3
6937,47,122,7
6940,47,125,7
6943,47,128,7
6974,48,14,3
6975,48,15,3
6981,48,21,3
7016,48,56,1
7098,48,138,7
7117,49,12,3
7123,49,18,3
7181,49,76,9
7189,49,84,9
7206,49,101,1
7228,49,123,7
7241,49,136,7
7284,50,34,5
7358,50,108,9
7372,50,122,7
7381,50,131,7
7417,51,22,11
7427,51,32,5
7430,51,35,5
7478,51,83,9
7485,51,90,9
7522,51,127,7
7524,51,129,7
7532,51,137,7
7633,52,93,9
7704,53,19,11
7708,53,23,11
7809,53,124,7
8059,55,84,9
8159,56,39,10
8241,56,121,7
8280,57,15,11
8282,57,17,11
8291,57,26,5
8302,57,37,10
8343,57,78,9
8445,58,35,5
8493,58,83,9
8545,58,135,7
8546,58,136,7
8571,59,16,2
8611,59,56,10
8640,59,85,9
8663,59,108,9
8682,59,127,7
8687,59,132,7
8694,59,139,7
8719,60,19,2
8729,60,29,5
8774,60,74,9
8792,60,92,9
8803,60,103,1
8848,61,3,2
8859,61,14,2
8867,61,22,8
8868,61,23,8
8877,61,32,5
8918,61,73,9
9012,62,22,8
9013,62,23,8
9025,62,35,5
9043,62,53,10
9067,62,77,9
9070,62,80,9
9157,63,22,8
9158,63,23,8
9161,63,26,5
9170,63,35,5
9196,63,61,10
9200,63,65,10
9227,63,92,9
9289,64,9,2
9296,64,16,2
9302,64,22,8
9303,64,23,8
9373,64,93,9
9376,64,96,0
9440,65,15,2
9447,65,22,8
9448,65,23,8
9457,65,32,5
9474,65,49,10
9477,65,52,10
9489,65,64,10
9521,65,96,0
9583,66,13,2
9592,66,22,8
9593,66,23,8
9663,66,93,9
9666,66,96,0
9667,66,97,0
9668,66,98,0
9735,67,20,2
9737,67,22,8
9738,67,23,8
9807,67,92,9
9811,67,96,0
9812,67,97,0
9813,67,98,0
9830,67,115,4
9864,68,4,2
9875,68,15,2
9882,68,22,8
9883,68,23,8
9886,68,26,5
9894,68,34,5
9906,68,46,1
9937,68,77,10
9946,68,86,9
9956,68,96,0
9957,68,97,0
9958,68,98,0
9959,68,99,0
9960,68,100,0
10017,69,12,2
10024,69,19,2
10027,69,22,8
10028,69,23,8
10054,69,49,10
10101,69,96,0
10102,69,97,0
10103,69,98,0
10104,69,99,0
10105,69,100,0
10169,70,19,2
10172,70,22,8
10173,70,23,8
10181,70,31,5
10241,70,91,9
10246,70,96,0
10248,70,98,0
10249,70,99,0
10250,70,100,0
10251,70,101,0
10330,71,35,5
10391,71,96,0
10392,71,97,0
10393,71,98,0
10394,71,99,0
10395,71,100,0
10396,71,101,0
10507,72,67,10
10535,72,95,0
10536,72,96,0
10537,72,97,0
10538,72,98,0
10540,72,100,0
10541,72,101,0
10548,72,108,6
10549,72,109,6
10550,72,110,6
10551,72,111,6
10593,73,8,4
10598,73,13,4
10602,73,17,4
10654,73,69,10
10683,73,98,0
10685,73,100,0
10686,73,101,0
10693,73,108,6
10694,73,109,6
10695,73,110,6
10696,73,111,6
10736,74,6,4
10741,74,11,4
10748,74,18,4
10793,74,63,10
10816,74,86,1
10820,74,90,1
10830,74,100,0
10831,74,101,0
10838,74,108,6
10839,74,109,6
10840,74,110,6
10841,74,111,6
10845,74,115,4
10886,75,11,4
10983,75,108,6
10984,75,109,6
10985,75,110,6
10986,75,111,6
11022,76,2,4
11036,76,16,4
11040,76,20,4
11102,76,82,1
11128,76,108,6
11129,76,109,6
11130,76,110,6
11131,76,111,6
11180,77,15,4
11211,77,46,10
11273,77,108,6
11274,77,109,6
11275,77,110,6
11276,77,111,6
11313,78,3,4
11326,78,16,4
11369,78,59,10
11418,78,108,6
11419,78,109,6
11420,78,110,6
11421,78,111,6
11423,78,113,4
11464,79,9,4
11466,79,11,4
11468,79,13,4
11469,79,14,4
11509,79,54,10
11612,80,12,4
11613,80,13,4
11638,80,38,10
11764,81,19,4
11813,81,68,10
11831,81,86,1
11905,82,15,4
11906,82,16,4
12037,83,2,4
12038,83,3,4
12056,83,21,4
12057,83,22,4
12114,83,79,1
12183,84,3,4
12197,84,17,4
12225,84,45,10
12261,84,81,1
12331,85,6,4
12335,85,10,4
12474,86,4,4
13269,91,74,1
13401,92,61,10
13409,92,69,10
13547,93,62,10
13666,94,36,10
13998,96,78,5
14000,96,80,5
14002,96,82,5
14268,98,58,5
14413,99,58,5
14437,99,82,5
14532,100,32,10
14564,100,64,5
14567,100,67,5
14729,101,84,5
14997,103,62,5
15016,103,81,5
15026,103,91,5
15028,103,93,5
15147,104,67,5
15262,105,37,10
15295,105,70,5
15302,105,77,5
15438,106,68,5
15697,108,37,10
15706,108,46,10
15721,108,61,5
15868,109,63,5
16002,110,52,10
16145,111,50,10
16188,111,93,5
16410,113,25,10
16443,113,58,5
16448,113,63,5
16598,114,68,5
16600,114,70,5
16992,117,27,12
16999,117,34,12
17002,117,37,12
17003,117,38,12
17005,117,40,12
17007,117,42,12
17008,117,43,12
17016,117,51,4
17134,118,24,12
17135,118,25,12
17136,118,26,12
17143,118,33,12
17153,118,43,12
17205,118,95,13
17216,118,106,13
17217,118,107,13
17220,118,110,13
17280,119,25,12
17282,119,27,12
17288,119,33,12
17292,119,37,12
17298,119,43,12
17300,119,45,12
17354,119,99,13
17431,120,31,12
17437,120,37,12
17439,120,39,12
17443,120,43,12
17517,120,117,13
17577,121,32,12
17580,121,35,12
17591,121,46,12
17637,121,92,13
17714,122,24,12
17718,122,28,12
17719,122,29,12
17721,122,31,12
17728,122,38,12
17858,123,23,12
17873,123,38,12
17879,123,44,12
17880,123,45,12
17928,123,93,13
17931,123,96,13
17933,123,98,13
17938,123,103,13
17947,123,112,13
17954,123,119,13
18004,124,24,12
18007,124,27,12
18009,124,29,12
18018,124,38,12
18019,124,39,12
18020,124,40,12
18035,124,55,4
18072,124,92,13
18092,124,112,13
18178,125,53,4
18295,126,25,2
18434,127,19,2
18454,127,39,2
18582,128,22,2
18586,128,26,2
18592,128,32,2
18649,128,89,13
18683,128,123,13
18793,129,88,13
18815,129,110,13
18877,130,27,2
18944,130,94,13
18965,130,115,13
18966,130,116,13
19035,131,40,2
19223,132,83,13
19246,132,106,13
19368,133,83,13
19470,134,40,2
19532,134,102,13
19541,134,111,13
19661,135,86,13
19688,135,113,13
19808,136,88,13
19897,137,32,9
20098,138,88,13
20131,138,121,13
20200,139,45,9
20345,140,45,9
20479,141,34,9
