pixel_index,row,col,class
30276,118,68,13
30533,119,69,13
30535,119,71,13
30537,119,73,13
30790,120,70,13
30791,120,71,13
30792,120,72,13
30795,120,75,13
35858,140,18,13
35859,140,19,13
43585,170,65,13
43586,170,66,13
43841,171,65,13
43842,171,66,13
44097,172,65,13
44118,172,86,13
44373,173,85,13
44375,173,87,13
44629,174,85,13
44630,174,86,13
44631,174,87,13
44632,174,88,13
44885,175,85,13
44886,175,86,13
45166,176,110,13
45421,177,109,13
45422,177,110,13
45679,178,111,13
45935,179,111,13
46170,180,90,13
46191,180,111,13
46192,180,112,13
46193,180,113,13
46426,181,90,13
46427,181,91,13
46438,181,102,13
46450,181,114,13
46451,181,115,13
46706,182,114,13
46707,182,115,13
46963,183,115,13
46968,183,120,13
47224,184,120,13
47478,185,118,13
47479,185,119,13
47480,185,120,13
47738,186,122,13
49782,194,118,13
50037,195,117,13
73691,287,219,11
73692,287,220,11
73693,287,221,11
73950,288,222,11
74206,289,222,11
74462,290,222,11
74700,291,204,11
74955,292,203,11
74956,292,204,11
74957,292,205,11
74958,292,206,11
74974,292,222,11
74976,292,224,11
75469,294,205,11
75487,294,223,11
75489,294,225,11
75727,295,207,11
75729,295,209,11
75730,295,210,11
75985,296,209,11
75986,296,210,11
75999,296,223,11
76001,296,225,11
76241,297,209,11
76255,297,223,11
76500,298,212,11
76755,299,211,11
76756,299,212,11
76769,299,225,11
77024,300,224,11
77266,301,210,11
77267,301,211,11
77268,301,212,11
77279,301,223,11
77280,301,224,11
79607,310,247,11
79610,310,250,11
79864,311,248,11
79865,311,249,11
79867,311,251,11
80124,312,252,11
80377,313,249,11
81900,319,236,11
81901,319,237,11
82155,320,235,11
82157,320,237,11
82158,320,238,11
82411,321,235,11
82412,321,236,11
82668,322,236,11
82669,322,237,11
82670,322,238,11
86007,335,247,11
86009,335,249,11
86265,336,249,11
86267,336,251,11
86522,337,250,11
86776,338,248,11
86777,338,249,11
87033,339,249,11
95204,371,228,12
95206,371,230,12
95461,372,229,12
95464,372,232,12
95479,372,247,12
95712,373,224,12
95721,373,233,12
95734,373,246,12
95736,373,248,12
95969,374,225,12
95975,374,231,12
95977,374,233,12
95988,374,244,12
95989,374,245,12
96223,375,223,12
96231,375,231,12
96480,376,224,12
96483,376,227,12
