pixel_index,row,col,class
42320,68,568,7
44160,71,566,7
44775,72,567,7
44777,72,569,7
50702,82,354,11
51317,83,355,11
51318,83,356,11
53156,86,352,11
53158,86,354,11
55001,89,355,11
56223,91,349,11
56224,91,350,11
56225,91,351,11
58066,94,350,11
63836,103,594,7
64450,104,594,7
65677,106,593,7
66903,108,591,7
68746,111,592,7
68750,111,596,7
69362,112,594,7
71819,116,595,7
76333,124,197,12
76951,125,201,12
77566,126,202,12
77944,126,580,7
78174,127,196,12
78177,127,199,12
78179,127,201,12
78556,127,578,7
78559,127,581,7
78796,128,204,12
79158,128,566,7
79169,128,577,7
79400,129,194,12
79411,129,205,12
79787,129,581,7
80383,130,563,7
80401,130,581,7
80758,131,324,11
80992,131,558,7
81628,132,580,7
81862,133,200,12
81976,133,314,11
81982,133,320,11
81984,133,322,11
82219,133,557,7
82221,133,559,7
82592,134,316,11
82597,134,321,11
82605,134,329,11
82830,134,554,7
82831,134,555,7
82832,134,556,7
82858,134,582,7
83211,135,321,11
83212,135,322,11
83442,135,552,7
83444,135,554,7
83715,136,211,12
83819,136,315,11
83827,136,323,11
83904,136,400,10
84087,136,583,7
84330,137,212,12
84432,137,314,11
84439,137,321,11
84513,137,395,10
85052,138,320,11
85053,138,321,11
85054,138,322,11
85130,138,398,10
85747,139,401,10
85765,139,419,11
86161,140,201,12
86175,140,215,12
86275,140,315,11
86279,140,319,11
86361,140,401,10
86380,140,420,11
86785,141,211,12
86975,141,401,10
87390,142,202,12
87397,142,209,12
87398,142,210,12
87400,142,212,12
87581,142,393,10
87583,142,395,10
88010,143,208,12
88195,143,393,10
88204,143,402,10
88619,144,203,12
88807,144,391,10
88812,144,396,10
89420,145,390,10
89421,145,391,10
89422,145,392,10
89428,145,398,10
89434,145,404,10
90032,146,388,10
90035,146,391,10
90036,146,392,10
90037,146,393,10
90653,147,395,10
90662,147,404,10
91270,148,398,10
91876,149,390,10
93214,151,500,4
93215,151,501,4
93216,151,502,4
93217,151,503,4
93219,151,505,4
93221,151,507,4
93824,152,496,4
93835,152,507,4
94439,153,497,4
94441,153,499,4
94442,153,500,4
94446,153,504,4
94449,153,507,4
94545,153,603,7
95051,154,495,4
95054,154,498,4
95055,154,499,4
95061,154,505,4
95063,154,507,4
95065,154,509,4
95161,154,605,7
95163,154,607,7
95664,155,494,4
95665,155,495,4
95666,155,496,4
95669,155,499,4
95671,155,501,4
95675,155,505,4
95677,155,507,4
95780,155,610,7
96284,156,500,4
96285,156,501,4
96288,156,504,4
96291,156,507,4
96293,156,509,4
96294,156,510,4
96897,157,499,4
96898,157,500,4
96899,157,501,4
96905,157,507,4
96906,157,508,4
96907,157,509,4
96908,157,510,4
97007,157,609,7
97510,158,498,4
97512,158,500,4
97513,158,501,4
97519,158,507,4
97522,158,510,4
98127,159,501,4
98134,159,508,4
98744,160,504,4
98748,160,508,4
98749,160,509,4
106200,172,592,0
106657,173,435,4
106658,173,436,4
106659,173,437,4
106816,173,594,0
106820,173,598,0
107214,174,378,11
107274,174,438,4
107276,174,440,4
107435,174,599,0
107831,175,381,11
107885,175,435,4
107886,175,436,4
107895,175,445,3
107896,175,446,3
107898,175,448,3
108044,175,594,0
108049,175,599,0
108445,176,381,11
108500,176,436,4
108501,176,437,4
108502,176,438,4
108511,176,447,3
109055,177,377,11
109132,177,454,3
109133,177,455,3
109134,177,456,3
109728,178,436,4
109746,178,454,3
109747,178,455,3
110352,179,446,3
110505,179,599,0
111118,180,598,0
111729,181,595,0
112346,182,598,0
114036,185,446,3
115265,187,447,3
115273,187,455,3
115275,187,457,3
115886,188,454,3
115888,188,456,3
116499,189,453,3
116501,189,455,3
117113,190,453,3
117728,191,454,3
119090,193,588,0
119575,194,459,3
120798,196,454,3
120801,196,457,3
120931,196,587,0
121412,197,454,3
121415,197,457,3
121417,197,459,3
122029,198,457,3
122642,199,456,3
123256,200,456,3
123257,200,457,3
123259,200,459,3
129245,210,305,11
129530,210,590,5
130147,211,593,5
130471,212,303,11
130756,212,588,5
130762,212,594,5
130763,212,595,5
