pixel_index,row,col,class
1487,4,127,3
5261,15,161,3
11675,34,115,0
11708,34,148,3
12036,35,136,3
12040,35,140,3
14671,43,51,0
15758,46,118,0
17466,51,126,0
21094,62,14,0
21437,63,17,0
21906,64,146,3
24587,72,107,1
25260,74,100,1
26290,77,110,1
28920,85,20,1
29632,87,52,3
30261,89,1,1
31084,91,144,0
31683,93,63,1
32031,94,71,1
32791,96,151,0
33061,97,81,1
35095,103,75,1
35517,104,157,0
36439,107,59,1
37794,111,54,1
38929,114,169,3
39257,115,157,0
43672,128,152,3
46932,138,12,1
48014,141,74,1
48809,143,189,3
50112,147,132,4
50794,149,134,4
51131,150,131,4
52483,154,123,4
54181,159,121,4
54523,160,123,4
54861,161,121,4
54862,161,122,4
55535,163,115,8
55899,164,139,4
56563,166,123,4
56580,166,140,4
56624,166,184,0
57174,168,54,7
57176,168,56,7
57246,168,126,4
57933,170,133,4
58960,173,140,8
59002,173,182,0
59510,175,10,0
59620,175,120,4
60298,177,118,4
60635,178,115,4
61326,180,126,8
61665,181,125,8
61968,182,88,1
62002,182,122,8
62015,182,135,4
62750,184,190,0
63382,186,142,4
64452,189,192,0
65075,191,135,4
65409,192,129,4
66426,195,126,4
66429,195,129,4
66430,195,130,4
66440,195,140,4
66767,196,127,4
68483,201,143,4
68805,202,125,8
69501,204,141,4
69802,205,102,1
70479,207,99,1
70588,207,208,3
71547,210,147,4
71761,211,21,0
72899,214,139,4
73910,217,130,4
73915,217,135,4
74896,220,96,1
74951,220,151,4
75644,222,164,4
75648,222,168,4
75955,223,135,8
75987,223,167,4
76562,225,62,7
77339,227,159,4
77631,228,111,1
78367,230,167,8
78685,231,145,4
78943,232,63,7
79030,232,150,4
79706,234,146,4
82115,241,175,4
83371,245,71,7
85431,251,91,7
87160,256,120,1
90981,267,201,5
92031,270,231,0
92209,271,69,7
92712,272,232,0
93896,276,56,0
95248,280,48,3
95650,281,110,7
95743,281,203,5
96313,283,93,7
96330,283,110,7
96394,283,174,5
96406,283,186,5
96636,284,76,7
97983,288,63,0
98837,290,237,0
99116,291,176,5
99611,292,331,3
100062,294,102,7
100143,294,183,5
100399,295,99,7
100813,296,173,5
101226,297,246,0
101477,298,157,6
101496,298,176,5
101862,299,202,5
102193,300,193,5
102258,300,258,3
102491,301,151,6
102498,301,158,6
102860,302,180,5
103218,303,198,5
103514,304,154,6
103523,304,163,6
103538,304,178,5
103866,305,166,6
104059,306,19,2
104544,307,164,6
104735,308,15,2
104898,308,178,5
104910,308,190,5
104917,308,197,5
105075,309,15,2
105220,309,160,6
105746,311,6,2
105937,311,197,5
106220,312,140,6
106224,312,144,6
106432,313,12,2
106562,313,142,6
106575,313,155,6
106586,313,166,8
106617,313,197,5
106886,314,126,6
106929,314,169,8
107216,315,116,6
107251,315,151,6
107265,315,165,8
107649,316,209,5
107660,316,220,5
107909,317,129,6
107967,317,187,5
108235,318,115,6
108297,318,177,5
109331,321,191,5
109501,322,21,2
109508,322,28,2
109591,322,111,6
109950,323,130,6
110000,323,180,5
110231,324,71,3
110277,324,117,6
110378,324,218,5
110522,325,22,2
110620,325,120,6
110676,325,176,5
110867,326,27,2
110965,326,125,6
111300,327,120,6
111575,328,55,3
112067,329,207,5
112338,330,138,8
112662,331,122,6
112895,332,15,2
113017,332,137,8
113788,334,228,5
113845,334,285,3
113986,335,86,0
114034,335,134,8
114096,335,196,5
114461,336,221,5
114742,337,162,5
114935,338,15,2
114955,338,35,2
115090,338,170,5
115304,339,44,8
115466,339,206,5
115785,340,185,5
116072,341,132,6
116113,341,173,5
116141,341,201,5
117329,345,29,8
117441,345,141,6
117830,346,190,5
118952,349,292,3
119144,350,144,6
119549,351,209,5
120507,354,147,6
121184,356,144,6
121527,357,147,6
121757,358,37,2
121864,358,144,6
122098,359,38,2
122579,360,179,5
122841,361,101,0
122898,361,158,6
123116,362,36,2
123560,363,140,6
123596,363,176,5
123793,364,33,2
123917,364,157,6
124573,366,133,6
124580,366,140,6
124594,366,154,6
125226,368,106,0
125254,368,134,6
125270,368,150,6
125743,369,283,0
126962,373,142,6
127219,374,59,2
128238,377,58,2
129259,380,59,2
129563,381,23,2
130025,382,145,8
130242,383,22,2
131232,385,332,0
132543,389,283,3
133011,391,71,2
133313,392,33,8
133652,393,32,8
133674,393,54,2
134332,395,32,8
134671,396,31,8
134689,396,49,2
134710,396,70,2
136399,401,59,2
136754,402,74,2
137440,404,80,2
137756,405,56,2
138115,406,75,2
138455,407,75,2
139337,409,277,3
139479,410,79,2
139804,411,64,2
141113,415,13,2
141802,417,22,2
142434,418,314,0
142550,419,90,2
142823,420,23,2
143213,421,73,2
143789,422,309,3
144120,423,300,3
144129,423,309,3
144957,426,117,3
144958,426,118,3
145790,428,270,0
146565,431,25,8
147205,432,325,0
147269,433,49,8
147318,433,98,8
147372,433,152,0
147918,435,18,8
147950,435,50,8
148255,436,15,8
148257,436,17,8
148260,436,20,8
148288,436,48,8
148622,437,42,8
148706,437,126,7
149130,438,210,8
150023,441,83,2
150147,441,207,8
150148,441,208,8
151891,446,251,3
152125,447,145,7
152177,447,197,8
152514,448,194,8
153161,450,161,0
153487,451,147,7
154100,453,80,3
154701,455,1,2
157167,462,87,7
157970,464,210,0
158240,465,140,7
158650,466,210,0
159592,469,132,7
160319,471,179,0
160989,473,169,0
162218,477,38,8
162332,477,152,7
162613,478,93,7
163291,480,91,7
163347,480,147,7
163571,481,31,8
163912,482,32,8
164587,484,27,8
165975,488,55,1
166774,490,174,0
167122,491,182,3
167740,493,120,7
168868,496,228,1
174285,512,205,1
175892,517,112,7
176958,520,158,3
177251,521,111,7
177557,522,77,7
179219,527,39,7
181783,534,223,1
181935,535,35,7
182272,536,32,7
182607,537,27,7
182663,537,83,7
186139,547,159,3
186725,549,65,7
186840,549,180,1
186841,549,181,1
187770,552,90,7
188033,553,13,0
188366,554,6,3
188478,554,118,7
189137,556,97,3
189166,556,126,3
190113,559,53,7
190138,559,78,7
190550,560,150,3
190570,560,170,1
191203,562,123,7
191246,562,166,1
191835,564,75,7
191845,564,85,3
192170,565,70,7
192209,565,109,3
192275,565,175,1
192336,565,236,1
192861,567,81,3
193876,570,76,3
193995,570,195,1
194209,571,69,3
194210,571,70,3
195538,575,38,0
195709,575,209,1
196013,576,173,1
197643,581,103,0
199835,587,255,1
202118,594,158,1
203370,598,50,1
203517,598,197,1
204272,600,272,1
206063,606,23,1
206149,606,109,1
206575,607,195,1
