pixel_index,row,col,class
254,1,109,10
809,5,84,14
1092,7,77,14
1543,10,93,14
1933,13,48,15
2225,15,50,15
2377,16,57,11
2642,18,32,14
2660,18,50,15
2795,19,40,11
2804,19,49,15
2963,20,63,11
3093,21,48,15
3946,27,31,14
4600,31,105,13
5005,34,75,9
5779,39,124,7
5789,39,134,7
6074,41,129,7
6100,42,10,3
6104,42,14,3
6124,42,34,1
6247,43,12,3
6257,43,22,3
6323,43,88,9
6443,44,63,1
6598,45,73,9
6870,47,55,1
6988,48,28,5
7118,49,13,3
7558,52,18,11
7670,52,130,7
7672,52,132,7
8143,56,23,11
8867,61,22,8
9013,62,23,8
9146,63,11,2
9292,64,12,2
9302,64,22,8
9593,66,23,8
9877,68,17,2
9906,68,46,1
9973,68,113,4
10039,69,34,5
10166,70,16,2
10173,70,23,8
10220,70,70,10
10248,70,98,0
10249,70,99,0
10396,71,101,0
10540,72,100,0
10549,72,109,6
10550,72,110,6
10551,72,111,6
10662,73,77,1
10694,73,109,6
10831,74,101,0
10985,75,110,6
11312,78,2,4
11464,79,9,4
12041,83,6,4
14147,97,82,5
14245,98,35,10
15160,104,80,5
15168,104,88,5
16123,111,28,10
16293,112,53,10
17016,117,51,4
17286,119,31,12
17295,119,40,12
17301,119,46,12
17364,119,109,13
17494,120,94,13
17570,121,25,12
17714,122,24,12
18093,124,113,13
18868,130,18,2
19231,132,91,13
20049,138,39,9
20618,142,28,9
