pixel_index,row,col,class
42319,68,567,7
43546,70,566,7
44161,71,567,7
46003,74,567,7
47845,77,567,7
50700,82,352,11
51928,84,352,11
54386,88,354,11
56836,92,348,11
58680,95,350,11
64449,104,593,7
66289,107,591,7
67519,109,593,7
68748,111,594,7
68749,111,595,7
71203,115,593,7
78787,128,195,12
79409,129,203,12
80019,130,199,12
80399,130,579,7
80631,131,197,12
80638,131,204,12
80756,131,322,11
80757,131,323,11
81015,131,581,7
81254,132,206,12
81604,132,556,7
81606,132,558,7
81628,132,580,7
81631,132,583,7
82215,133,553,7
82473,134,197,12
82487,134,211,12
82592,134,316,11
82595,134,319,11
82830,134,554,7
82832,134,556,7
82834,134,558,7
82857,134,581,7
83088,135,198,12
83212,135,322,11
83214,135,324,11
83218,135,328,11
83473,135,583,7
83704,136,200,12
83712,136,208,12
84332,137,214,12
84437,137,319,11
84510,137,392,10
84515,137,397,10
84516,137,398,10
85048,138,316,11
85054,138,322,11
85664,139,318,11
85740,139,394,10
85743,139,397,10
85747,139,401,10
85770,139,424,11
86168,140,208,12
86356,140,396,10
86361,140,401,10
86784,141,210,12
86969,141,395,10
86971,141,397,10
87397,142,209,12
87585,142,397,10
87587,142,399,10
87610,142,422,11
88192,143,390,10
88630,144,214,12
88805,144,389,10
88810,144,394,10
88819,144,403,10
90654,147,396,10
90659,147,401,10
91261,148,389,10
91262,148,390,10
93830,152,502,4
94437,153,495,4
94438,153,496,4
94440,153,498,4
94444,153,502,4
94448,153,506,4
94450,153,508,4
94451,153,509,4
95054,154,498,4
95058,154,502,4
95062,154,506,4
95065,154,509,4
95164,154,608,7
95671,155,501,4
95680,155,510,4
95775,155,605,7
95782,155,612,7
96279,156,495,4
96282,156,498,4
96293,156,509,4
96388,156,604,7
96895,157,497,4
96902,157,504,4
96907,157,509,4
97510,158,498,4
97512,158,500,4
97513,158,501,4
97518,158,506,4
97520,158,508,4
97521,158,509,4
98127,159,501,4
98129,159,503,4
98130,159,504,4
98131,159,505,4
98134,159,508,4
106661,173,439,4
106662,173,440,4
106815,173,593,0
106817,173,595,0
107275,174,439,4
107276,174,440,4
107888,175,438,4
107890,175,440,4
107898,175,448,3
107904,175,454,3
108503,176,439,4
108511,176,447,3
108664,176,600,0
109058,177,380,11
109114,177,436,4
109117,177,439,4
109124,177,446,3
109126,177,448,3
109131,177,453,3
109747,178,455,3
110360,179,454,3
110508,179,602,0
111122,180,602,0
113418,184,442,3
114033,185,443,3
114035,185,445,3
114037,185,447,3
114648,186,444,3
114652,186,448,3
114653,186,449,3
115261,187,443,3
115273,187,455,3
115876,188,444,3
115887,188,455,3
117727,191,453,3
118961,193,459,3
119089,193,587,0
121413,197,455,3
121551,197,593,0
122030,198,458,3
122031,198,459,3
122161,198,589,0
124486,202,458,3
129531,210,591,5
129533,210,593,5
129860,211,306,11
130471,212,303,11
130756,212,588,5
130757,212,589,5
130760,212,592,5
130761,212,593,5
131084,213,302,11
131087,213,305,11
131095,213,313,11
131369,213,587,5
131699,214,303,11
131705,214,309,11
131711,214,315,11
131988,214,592,5
132317,215,307,11
132598,215,588,5
132603,215,593,5
132930,216,306,11
132934,216,310,11
133215,216,591,5
133217,216,593,5
133546,217,308,11
133826,217,588,5
134441,218,589,5
134443,218,591,5
134444,218,592,5
134772,219,306,11
135671,220,591,5
136103,221,409,1
136718,222,410,1
137209,223,287,11
137331,223,409,1
137332,223,410,1
137821,224,285,11
138432,225,282,11
138434,225,284,11
138438,225,288,11
139047,226,283,11
139049,226,285,11
139175,226,411,1
139178,226,414,1
139375,226,611,0
139661,227,283,11
139791,227,413,1
140403,228,411,1
140405,228,413,1
140602,228,610,0
142275,231,441,1
142886,232,438,1
143500,233,438,1
144119,234,443,1
144731,235,441,1
144733,235,443,1
144734,235,444,1
146526,238,394,1
146590,238,458,1
146591,238,459,1
147206,239,460,1
147207,239,461,1
147751,240,391,1
147752,240,392,1
147821,240,461,1
148368,241,394,1
148980,242,392,1
149788,243,586,5
150207,244,391,1
150208,244,392,1
150399,244,583,5
150400,244,584,5
150401,244,585,5
150402,244,586,5
150407,244,591,5
151013,245,583,5
151014,245,584,5
151627,246,583,5
151630,246,586,5
151634,246,590,5
151636,246,592,5
152048,247,390,1
152249,247,591,5
152850,248,578,5
152855,248,583,5
152858,248,586,5
152860,248,588,5
152862,248,590,5
153953,250,453,2
154080,250,580,5
154085,250,585,5
154705,251,591,5
155180,252,452,2
155181,252,453,2
155192,252,464,2
155193,252,465,2
155322,252,594,5
155797,253,455,2
155923,253,581,5
156412,254,456,2
156422,254,466,2
157027,255,457,2
157640,256,456,2
158254,257,456,2
158264,257,466,2
158265,257,467,2
163638,266,314,10
164869,268,317,10
165477,269,311,10
166092,270,312,10
166093,270,313,10
166712,271,318,10
167932,273,310,10
167938,273,316,10
169164,275,314,10
169773,276,309,10
171008,278,316,10
171010,278,318,10
171624,279,318,10
172841,281,307,10
172846,281,312,10
174070,283,308,10
174079,283,317,10
175306,285,316,10
175914,286,310,10
176531,287,313,10
183406,298,434,2
183412,298,440,2
184022,299,436,2
184023,299,437,2
184637,300,437,2
184639,300,439,2
184648,300,448,2
185861,302,433,2
185869,302,441,2
186477,303,435,2
186479,303,437,2
186480,303,438,2
186491,303,449,2
190183,309,457,7
190795,310,455,7
192028,312,460,7
194484,316,460,7
196933,320,453,7
196935,320,455,7
198773,323,451,7
198774,323,452,7
199362,324,426,2
199386,324,450,7
199389,324,453,7
199390,324,454,7
200007,325,457,7
200487,326,323,9
201233,327,455,7
202331,329,325,9
202433,329,427,2
202434,329,428,2
203049,330,429,2
203794,331,560,1
204170,332,322,9
204788,333,326,9
205023,333,561,1
205404,334,328,9
205637,334,561,1
205638,334,562,1
206866,336,562,1
207862,338,330,9
209085,340,325,9
209086,340,326,9
209087,340,327,9
209204,340,444,2
209820,341,446,2
211544,344,328,9
211660,344,444,2
212364,345,534,6
212366,345,536,6
212773,346,329,9
212974,346,530,6
212975,346,531,6
212976,346,532,6
212978,346,534,6
212980,346,536,6
212981,346,537,6
213502,347,444,2
213505,347,447,2
213589,347,531,6
213596,347,538,6
214202,348,530,6
214203,348,531,6
214206,348,534,6
214657,349,371,8
214662,349,376,8
214820,349,534,6
214821,349,535,6
215346,350,446,2
215347,350,447,2
215429,350,529,6
215432,350,532,6
215433,350,533,6
215434,350,534,6
215439,350,539,6
215459,350,559,1
215883,351,369,8
216044,351,530,6
216045,351,531,6
216046,351,532,6
216048,351,534,6
216049,351,535,6
216050,351,536,6
216052,351,538,6
216069,351,555,1
216074,351,560,1
216075,351,561,1
216076,351,562,1
216574,352,446,2
216656,352,528,6
216662,352,534,6
216663,352,535,6
216665,352,537,6
216681,352,553,1
217271,353,529,6
217272,353,530,6
217276,353,534,6
217279,353,537,6
217733,354,377,8
217801,354,445,2
217887,354,531,6
217889,354,533,6
217891,354,535,6
217892,354,536,6
218346,355,376,8
218414,355,444,2
218502,355,532,6
219575,357,377,8
220185,358,373,8
220797,359,371,8
221415,360,375,8
221417,360,377,8
222644,362,376,8
223258,363,376,8
223868,364,372,8
224484,365,374,8
226327,368,375,8
226329,368,377,8
227648,370,468,8
230719,375,469,8
231334,376,470,8
231946,377,468,8
233784,380,464,8
235626,383,464,8
237188,386,184,12
241289,392,601,0
242097,394,181,12
242504,394,588,0
242713,395,183,12
243744,396,600,0
243745,396,601,0
244976,398,604,0
245163,399,177,12
246817,401,603,0
247422,402,594,0
247425,402,597,0
248035,403,593,0
248571,404,515,3
248653,404,597,0
249185,405,515,3
249186,405,516,3
249280,405,610,0
250412,407,514,3
250413,407,515,3
250505,407,607,0
251122,408,610,0
251660,409,534,3
252251,410,511,3
252278,410,538,3
252348,410,608,0
252963,411,609,0
252964,411,610,0
253506,412,538,3
254119,413,537,3
254731,414,535,3
254802,414,606,0
255349,415,539,3
255417,415,607,0
255963,416,539,3
256573,417,535,3
257805,419,539,3
260152,423,430,8
261379,425,429,8
261555,425,605,0
262006,426,442,8
262169,426,605,0
262609,427,431,8
262613,427,435,8
262622,427,444,8
264461,430,441,8
264463,430,443,8
265069,431,435,8
265242,431,608,0
265597,432,349,9
265689,432,441,8
265856,432,608,0
265857,432,609,0
266205,433,343,9
266822,434,346,9
266908,434,432,8
266911,434,435,8
266917,434,441,8
267437,435,347,9
267441,435,351,9
267531,435,441,8
268048,436,344,9
268054,436,350,9
268055,436,351,9
268143,436,439,8
268663,437,345,9
268751,437,433,8
268752,437,434,8
269277,438,345,9
269278,438,346,9
269368,438,436,8
269893,439,347,9
269897,439,351,9
270504,440,344,9
270511,440,351,9
271737,442,349,9
271995,442,607,0
272348,443,346,9
272353,443,351,9
272964,444,348,9
273838,445,608,0
274445,446,601,0
275677,448,605,0
276289,449,603,0
276529,450,229,12
276531,450,231,12
276902,450,602,0
277145,451,231,12
277519,451,605,0
277755,452,227,12
277759,452,231,12
278993,454,237,12
279593,455,223,12
280835,457,237,12
281440,458,228,12
281447,458,235,12
282052,459,226,12
282067,459,241,12
282665,460,225,12
282670,460,230,12
283909,462,241,12
286353,466,229,12
286977,467,239,12
287584,468,232,12
288195,469,229,12
288202,469,236,12
294584,479,478,9
296423,482,475,9
296424,482,476,9
297034,483,472,9
298266,485,476,9
298868,486,464,9
298872,486,468,9
298874,486,470,9
299489,487,471,9
300099,488,467,9
