pixel_index,row,col,class
30278,118,70,13
30534,119,70,13
30536,119,72,13
30791,120,71,13
30794,120,74,13
35859,140,19,13
43329,169,65,13
43842,171,66,13
44097,172,65,13
44375,173,87,13
44376,173,88,13
44632,174,88,13
45422,177,110,13
45677,178,109,13
45678,178,110,13
45679,178,111,13
45934,179,110,13
45936,179,112,13
46191,180,111,13
46193,180,113,13
46194,180,114,13
46426,181,90,13
46440,181,104,13
46449,181,113,13
46450,181,114,13
46451,181,115,13
46452,181,116,13
46968,183,120,13
47479,185,119,13
47481,185,121,13
47737,186,121,13
49781,194,117,13
73434,286,218,11
73436,286,220,11
73691,287,219,11
73951,288,223,11
74461,290,221,11
74956,292,204,11
74974,292,222,11
75232,293,224,11
75472,294,208,11
75488,294,224,11
75729,295,209,11
75745,295,225,11
75984,296,208,11
75999,296,223,11
76000,296,224,11
76498,298,210,11
76513,298,225,11
76754,299,210,11
76757,299,213,11
77012,300,212,11
77023,300,223,11
77025,300,225,11
77280,301,224,11
79610,310,250,11
79863,311,247,11
80123,312,251,11
80375,313,247,11
80376,313,248,11
80377,313,249,11
81388,317,236,11
81901,319,237,11
82155,320,235,11
82156,320,236,11
82413,321,237,11
86009,335,249,11
86263,336,247,11
86264,336,248,11
86519,337,247,11
86523,337,251,11
86777,338,249,11
95715,373,227,12
95718,373,230,12
95722,373,234,12
95968,374,224,12
95971,374,227,12
95976,374,232,12
95980,374,236,12
95989,374,245,12
96226,375,226,12
96227,375,227,12
96229,375,229,12
96244,375,244,12
96486,376,230,12
96735,377,223,12
96736,377,224,12
96737,377,225,12
96738,377,226,12
96739,377,227,12
96760,377,248,12
97014,378,246,12
97252,379,228,12
97254,379,230,12
97269,379,245,12
97510,380,230,12
97516,380,236,12
97761,381,225,12
97763,381,227,12
98024,382,232,12
98026,382,234,12
98278,383,230,12
98279,383,231,12
99571,388,243,12
100081,390,241,12
100591,392,239,12
101096,394,232,12
101099,394,235,12
101101,394,237,12
101103,394,239,12
101354,395,234,12
101611,396,235,12
114672,447,240,10
115186,449,242,10
115249,450,49,10
115443,450,243,10
115699,451,243,10
115760,452,48,10
116211,453,243,10
116213,453,245,10
116466,454,242,10
116721,455,241,10
116725,455,245,10
117492,458,244,10
117494,458,246,10
117750,459,246,10
118003,460,243,10
118072,461,56,10
118516,462,244,10
118518,462,246,10
119031,464,247,10
119032,464,248,10
119097,465,57,10
119169,465,129,9
119287,465,247,10
119352,466,56,10
119425,466,129,9
119536,466,240,10
119543,466,247,10
119608,467,56,10
119609,467,57,10
119675,467,123,9
119681,467,129,9
119682,467,130,9
119791,467,239,10
119932,468,124,9
119933,468,125,9
119938,468,130,9
120195,469,131,9
120196,469,132,9
120306,469,242,10
120309,469,245,10
120446,470,126,9
120448,470,128,9
