pixel_index,row,col,class
13233,6,1803,1
13234,6,1804,1
13424,7,89,8
14102,7,767,0
17914,9,769,0
18411,9,1266,9
19075,10,25,6
19821,10,771,0
20981,11,26,6
21030,11,75,3
22244,11,1289,10
24471,12,1611,6
25542,13,777,0
27958,14,1288,10
27959,14,1289,10
32278,16,1798,3
32281,16,1801,3
33148,17,763,1
36076,18,1786,3
36358,19,163,8
36746,19,551,1
36958,19,763,1
37815,19,1620,6
37993,19,1798,3
38159,20,59,3
38651,20,551,1
39365,20,1265,9
39854,20,1754,8
39855,20,1755,8
39887,20,1787,3
43975,23,160,8
45346,23,1531,6
46342,24,622,8
48249,25,624,8
49855,26,325,6
50313,26,783,1
50796,26,1266,9
51761,27,326,6
53308,27,1873,8
53499,28,159,8
53861,28,521,11
53898,28,558,1
54262,28,922,8
61516,32,556,1
69388,36,808,3
73720,38,1330,7
75397,39,1102,7
77301,40,1101,7
81111,42,1101,7
83185,43,1270,9
86659,45,934,3
87802,46,172,4
89681,47,146,8
90460,47,925,3
92196,48,756,11
94620,49,1275,9
96553,50,1303,10
97127,50,1877,6
98267,51,1112,5
98269,51,1114,5
102079,53,1114,5
103985,54,1115,5
104947,55,172,4
104957,55,182,4
106855,56,175,4
108673,57,88,6
108782,57,197,4
110333,57,1748,7
110336,57,1751,7
112609,59,214,4
114478,60,178,4
114488,60,188,4
114495,60,195,4
115398,60,1098,3
116040,60,1740,7
116395,61,190,4
116418,61,213,4
117325,61,1120,5
118291,62,181,4
118294,62,184,4
118322,62,212,4
118351,62,241,7
118424,62,314,3
119231,62,1121,5
119233,62,1123,5
120206,63,191,4
122127,64,207,4
124544,65,719,8
125931,66,201,4
126451,66,721,8
127823,67,188,4
127826,67,191,4
127841,67,206,4
128356,67,721,8
130298,68,758,11
131981,69,536,11
132181,69,736,11
133545,70,195,4
133550,70,200,4
134627,70,1277,9
135465,71,210,4
135995,71,740,11
136264,71,1009,3
138475,72,1315,10
139264,73,199,4
142238,74,1268,9
142285,74,1315,10
149290,78,700,1
155693,81,1388,7
156925,82,715,8
160931,84,911,7
163206,85,1281,9
166260,87,525,11
173884,91,529,11
174563,91,1208,12
178181,93,1016,3
178372,93,1207,12
178374,93,1209,12
180283,94,1213,12
180342,94,1272,9
180343,94,1273,9
180383,94,1313,10
181231,95,256,7
187893,98,1203,12
188537,98,1847,8
189800,99,1205,12
191048,100,548,3
191100,100,600,13
193006,101,601,13
193421,101,1016,3
193610,101,1205,12
194670,102,360,7
196824,103,609,13
197230,103,1015,3
198736,104,616,13
198737,104,617,13
200631,105,606,13
202530,106,600,13
202546,106,616,13
202548,106,618,13
203623,106,1693,7
204434,107,599,13
204438,107,603,13
204446,107,611,13
204459,107,624,13
205526,107,1691,7
206338,108,598,13
206359,108,619,13
208248,109,603,13
208251,109,606,13
208259,109,614,13
208293,109,648,1
209726,110,176,0
210154,110,604,13
212053,111,598,13
213956,112,596,13
213966,112,606,13
215444,113,179,0
215861,113,596,13
215879,113,614,13
215882,113,617,13
216556,113,1291,9
219327,115,252,3
219671,115,596,13
219672,115,597,13
219675,115,600,13
219685,115,610,13
219687,115,612,13
219693,115,618,13
219694,115,619,13
220645,115,1570,9
220646,115,1571,9
221156,116,176,0
221598,116,618,13
221600,116,620,13
223500,117,615,13
223503,117,618,13
225434,118,644,1
226214,118,1424,7
227300,119,605,13
227306,119,611,13
227314,119,619,13
228117,119,1422,7
228230,119,1535,12
229215,120,615,13
229890,120,1290,9
231154,121,649,0
232527,122,117,11
233990,122,1580,9
234423,123,108,11
234425,123,110,11
234431,123,116,11
234965,123,650,0
235604,123,1289,9
236872,124,652,0
238242,125,117,11
238772,125,647,0
239706,125,1581,9
241962,127,27,3
241964,127,29,3
246523,129,778,0
247674,130,24,3
247678,130,28,3
247765,130,115,11
255383,134,113,11
257203,135,28,3
262654,137,1669,7
262825,137,1840,7
267014,140,314,3
270222,141,1617,9
272225,142,1715,7
274592,144,272,14
278918,146,788,0
280302,147,267,14
280819,147,784,0
280826,147,791,0
281521,147,1486,7
282724,148,784,0
284627,149,782,0
284634,149,789,0
284636,149,791,0
285696,149,1851,7
286012,150,262,14
286787,150,1037,3
287918,151,263,14
287919,151,264,14
288438,151,783,0
288449,151,794,0
288450,151,795,0
289816,152,256,14
289818,152,258,14
289825,152,265,14
290597,152,1037,3
293438,154,68,8
294153,154,783,0
295531,155,256,14
295537,155,262,14
298202,156,1022,3
299339,157,254,14
299368,157,283,14
299589,157,504,7
299928,157,843,11
301274,158,284,14
301494,158,504,7
302928,159,33,6
308548,161,1843,7
308874,162,264,2
308896,162,286,14
312687,164,267,2
312693,164,273,2
312695,164,275,2
314581,165,256,14
316497,166,267,2
316505,166,275,2
316508,166,278,2
316509,166,279,2
316630,166,400,0
318071,166,1841,7
318981,167,846,11
322212,169,267,2
322218,169,273,2
323206,169,1261,11
324119,170,269,2
324878,170,1028,5
325802,171,47,1
326785,171,1030,5
326828,171,1073,7
328682,172,1022,0
328688,172,1028,5
329848,173,283,2
331738,174,268,2
331755,174,285,2
332507,174,1037,0
333643,175,268,2
334108,175,733,11
334921,175,1546,10
335492,176,212,0
335550,176,270,2
335554,176,274,2
336012,176,732,11
336535,176,1255,11
336538,176,1258,11
336823,176,1543,10
337460,177,275,2
340347,178,1257,11
341258,179,263,14
341273,179,278,2
341285,179,290,2
343170,180,270,2
343182,180,282,2
343794,180,894,7
343931,180,1031,0
345022,181,217,0
345069,181,264,14
345090,181,285,2
345091,181,286,2
346988,182,278,2
346996,182,286,2
348897,183,282,2
348913,183,298,14
350786,184,266,14
350788,184,268,14
350813,184,293,2
352692,185,267,14
352716,185,291,2
354622,186,292,2
356466,187,231,1
356468,187,233,1
356469,187,234,1
356519,187,284,2
356520,187,285,2
359311,188,1171,7
360329,189,284,2
361991,190,41,8
362181,190,231,1
362234,190,284,2
362237,190,287,2
362252,190,302,14
363518,190,1568,1
365832,192,72,6
366031,192,271,14
366048,192,288,2
366049,192,289,2
366929,192,1169,7
367330,192,1570,1
367377,192,1617,3
367949,193,284,2
367963,193,298,14
368620,193,955,5
369232,193,1567,1
369862,194,292,14
369867,194,297,14
369868,194,298,14
369872,194,302,14
370525,194,955,5
370821,194,1251,11
371188,194,1618,3
371190,194,1620,3
371681,195,206,0
371760,195,285,2
373664,196,284,2
373670,196,290,14
