pixel_index,row,col,class
510,1,170,3
6617,19,157,3
7924,23,104,0
20189,59,129,0
27654,81,114,1
32320,95,20,1
34076,100,76,1
44355,130,155,3
51126,150,126,4
52752,155,52,7
53843,158,123,4
54849,161,109,4
55137,162,57,7
59966,176,126,4
61627,181,87,1
66436,195,136,4
68748,202,68,7
69856,205,156,4
70757,208,37,7
71223,209,163,8
72218,212,138,4
72899,214,139,4
74942,220,142,8
74968,220,168,4
75880,223,60,7
75969,223,149,4
80109,235,209,0
85031,250,31,3
95403,280,203,5
99490,292,210,5
101672,299,12,2
101867,299,207,5
104747,308,27,3
105897,311,157,6
106601,313,181,5
106943,314,183,5
107217,315,117,6
108576,319,116,6
110761,325,261,0
110960,326,120,6
111876,329,16,2
112329,330,129,6
112727,331,187,5
114069,335,169,5
114504,336,264,0
115439,339,179,5
117486,345,186,5
120148,353,128,6
120163,353,143,6
121907,358,187,5
122773,361,33,2
123801,364,41,2
125257,368,137,6
125262,368,142,6
125941,370,141,6
125961,370,161,8
126176,371,36,2
129348,380,148,8
129564,381,24,2
129843,381,303,0
130578,384,18,2
131259,386,19,2
135446,398,126,0
137761,405,61,2
137997,405,297,0
140049,411,309,0
142048,417,268,3
142528,419,68,2
144285,424,125,3
145067,426,227,8
146226,430,26,8
146760,431,220,8
148628,437,48,8
160268,471,128,7
162332,477,152,7
163701,481,161,3
163908,482,28,8
164250,483,30,8
168049,494,89,7
175977,517,197,1
176327,518,207,1
177016,520,216,1
178573,525,73,7
182606,537,26,7
185882,546,242,1
189784,558,64,3
194211,571,71,3
194604,572,124,0
202856,596,216,1
206285,606,245,1
