pixel_index,row,col,class
6463,16,63,0
7212,18,12,0
21708,54,108,7
28687,71,287,3
29310,73,110,8
32910,82,110,8
37678,94,78,3
58039,145,39,2
58865,147,65,2
59645,149,45,2
60855,152,55,2
65844,164,244,7
69642,174,42,2
70282,175,282,4
72028,180,28,1
72895,182,95,7
75508,188,308,4
75703,189,103,8
80208,200,208,6
83958,209,358,4
84744,211,344,4
86769,216,369,4
91281,228,81,1
96013,240,13,1
98077,245,77,1
100241,250,241,8
100555,251,155,6
102801,257,1,1
109170,272,370,3
113655,284,55,0
117700,294,100,7
125453,313,253,5
130255,325,255,5
136697,341,297,5
142247,355,247,7
146285,365,285,5
148341,370,341,3
149640,374,40,0
152926,382,126,6
187789,469,189,6
187838,469,238,8
192441,481,41,0
195459,488,259,5
203959,509,359,3
205743,514,143,6
