pixel_index,row,col,class
6237,15,237,8
10126,25,126,6
12419,31,19,3
13609,34,9,3
16064,40,64,3
17436,43,236,8
18760,46,360,3
19432,48,232,8
20131,50,131,6
22506,56,106,7
22528,56,128,6
23433,58,233,8
28106,70,106,7
29935,74,335,3
32989,82,189,6
36695,91,295,0
37039,92,239,8
37121,92,321,0
37902,94,302,0
38108,95,108,8
38456,96,56,3
39032,97,232,8
41856,104,256,0
42153,105,153,6
44151,110,151,6
44236,110,236,8
48671,121,271,0
50241,125,241,8
58820,147,20,2
59639,149,39,2
59708,149,108,8
60244,150,244,7
60813,152,13,2
61272,153,72,2
61653,154,53,2
62815,157,15,2
63270,158,70,2
63272,158,72,2
65209,163,9,2
66031,165,31,2
66460,166,60,2
66821,167,21,2
66867,167,67,2
68006,170,6,2
68431,171,31,2
68820,172,20,2
68823,172,23,2
68854,172,54,2
69465,173,265,4
69657,174,57,2
70442,176,42,2
70964,177,164,6
72654,181,254,4
73071,182,271,4
73499,183,299,4
73626,184,26,1
74457,186,57,1
74692,186,292,4
76111,190,111,6
77922,194,322,4
78016,195,16,1
78287,195,287,4
78421,196,21,1
79507,198,307,4
79518,198,318,4
79620,199,20,1
79866,199,266,4
80683,201,283,4
81047,202,247,7
81061,202,261,3
81491,203,291,4
82090,205,90,7
82330,205,330,4
84317,210,317,4
84773,211,373,4
85195,212,395,4
86364,215,364,4
86402,216,2,1
86734,216,334,4
86805,217,5,1
87195,217,395,4
90045,225,45,1
90858,227,58,1
91943,229,343,3
92066,230,66,1
94045,235,45,1
94936,237,136,6
95192,237,392,4
97243,243,43,1
98528,246,128,6
98878,247,78,1
99682,249,82,1
101289,253,89,1
101441,253,241,8
102017,255,17,1
102039,255,39,1
102811,257,11,1
103439,258,239,8
106728,266,328,3
106859,267,59,1
107586,268,386,3
108716,271,316,3
108727,271,327,3
109703,274,103,7
110062,275,62,1
110314,275,314,3
111799,279,199,6
112168,280,168,6
114645,286,245,7
115115,287,315,3
119440,298,240,8
119699,299,99,7
120727,301,327,3
120905,302,105,7
122506,306,106,7
123701,309,101,7
124465,311,65,0
124505,311,105,7
125516,313,316,3
125600,314,0,0
127248,318,48,0
129116,322,316,5
130237,325,237,8
130356,325,356,3
131112,327,312,5
131803,329,203,6
136102,340,102,7
136887,342,87,0
139213,348,13,0
140698,351,298,5
141056,352,256,5
141083,352,283,5
141325,353,125,6
141424,353,224,6
142648,356,248,7
144240,360,240,8
145038,362,238,8
145909,364,309,5
146159,365,159,6
146282,365,282,5
147888,369,288,5
148995,372,195,6
153508,383,308,5
153706,384,106,8
154261,385,261,5
156698,391,298,5
159283,398,83,0
161356,403,156,6
161446,403,246,7
163546,408,346,3
166459,416,59,0
169409,423,209,6
170011,425,11,0
172724,431,324,3
172859,432,59,0
175761,439,161,6
175874,439,274,5
177223,443,23,0
178266,445,266,5
179241,448,41,0
181056,452,256,5
181255,453,55,0
182493,456,93,7
184662,461,262,5
186665,466,265,5
187101,467,301,3
187444,468,244,7
188253,470,253,5
190433,476,33,0
193627,484,27,0
197432,493,232,8
203432,508,232,8
207473,518,273,5
209869,524,269,7
212493,531,93,7
212891,532,91,7
213036,532,236,8
215630,539,30,0
217064,542,264,5
217847,544,247,5
