pixel_index,row,col,class
30276,118,68,13
30533,119,69,13
30535,119,71,13
30790,120,70,13
30791,120,71,13
30792,120,72,13
30794,120,74,13
35603,139,19,13
35859,140,19,13
43585,170,65,13
44373,173,85,13
44374,173,86,13
44375,173,87,13
44376,173,88,13
44631,174,87,13
45165,176,109,13
45421,177,109,13
45677,178,109,13
45935,179,111,13
45936,179,112,13
46170,180,90,13
46190,180,110,13
46193,180,113,13
46438,181,102,13
46440,181,104,13
46449,181,113,13
46451,181,115,13
46706,182,114,13
46963,183,115,13
47224,184,120,13
47479,185,119,13
49781,194,117,13
50037,195,117,13
72919,284,215,11
73178,285,218,11
73436,286,220,11
73692,287,220,11
73693,287,221,11
73948,288,220,11
73951,288,223,11
74205,289,221,11
74208,289,224,11
74462,290,222,11
74719,291,223,11
74958,292,206,11
74959,292,207,11
74974,292,222,11
75214,293,206,11
75231,293,223,11
75986,296,210,11
75988,296,212,11
76000,296,224,11
76243,297,211,11
76244,297,212,11
76499,298,211,11
76500,298,212,11
76501,298,213,11
76753,299,209,11
77011,300,211,11
77267,301,211,11
77281,301,225,11
79608,310,248,11
79862,311,246,11
80120,312,248,11
80121,312,249,11
80122,312,250,11
80376,313,248,11
82925,323,237,11
86009,335,249,11
86010,335,250,11
86263,336,247,11
86265,336,249,11
86266,336,250,11
95459,372,227,12
95711,373,223,12
95714,373,226,12
95733,373,245,12
95734,373,246,12
95980,374,236,12
95990,374,246,12
96226,375,226,12
96233,375,233,12
96243,375,243,12
96247,375,247,12
96483,376,227,12
96489,376,233,12
96499,376,243,12
96503,376,247,12
96505,376,249,12
96739,377,227,12
96760,377,248,12
97248,379,224,12
97249,379,225,12
97252,379,228,12
97253,379,229,12
97256,379,232,12
97258,379,234,12
97260,379,236,12
97507,380,227,12
97514,380,234,12
97516,380,236,12
97769,381,233,12
97770,381,234,12
98281,383,233,12
99823,389,239,12
100084,390,244,12
100335,391,239,12
100591,392,239,12
100845,393,237,12
100846,393,238,12
101101,394,237,12
101353,395,233,12
101356,395,236,12
114416,446,240,10
114673,447,241,10
114925,448,237,10
114929,448,241,10
115438,450,238,10
115440,450,240,10
115500,451,44,10
115695,451,239,10
116269,454,45,10
116463,454,239,10
116464,454,240,10
116467,454,243,10
117235,457,243,10
117488,458,240,10
