pixel_index,row,col,class
13381,39,121,0
33060,97,80,1
36524,107,144,3
56238,165,138,4
59958,176,118,4
74249,218,129,4
74941,220,141,8
81062,238,142,4
82113,241,173,4
84717,249,57,7
90527,266,87,7
93895,276,55,0
94252,277,72,7
95432,280,232,0
102306,300,306,3
102794,302,114,3
102843,302,163,6
106882,314,122,6
108986,320,186,5
110649,325,149,8
110859,326,19,2
112662,331,122,6
114022,335,122,6
114410,336,170,5
115543,339,283,3
116481,342,201,5
119536,351,196,5
121531,357,151,6
122577,360,177,5
124815,367,35,2
126301,371,161,8
126975,373,155,8
128890,379,30,2
130963,385,63,2
135629,398,309,0
146764,431,224,8
149340,439,80,2
150615,442,335,0
181704,534,144,3
186023,547,43,7
189491,557,111,7
189918,558,198,1
200478,589,218,1
201418,592,138,1
206834,608,114,1
