pixel_index,row,col,class
7291,21,151,3
7914,23,94,0
10006,29,146,3
14073,41,133,3
18484,54,124,0
24173,71,33,1
27212,80,12,1
29407,86,167,3
31779,93,159,3
33457,98,137,3
35863,105,163,3
36068,106,28,1
49345,145,45,7
49487,145,187,3
51129,150,129,4
51384,151,44,7
54075,159,15,7
54511,160,111,4
55474,163,54,7
55548,163,128,4
55873,164,113,8
55904,164,144,4
56226,165,126,4
56907,167,127,4
57258,168,138,4
57516,169,56,7
57585,169,125,4
57606,169,146,8
57644,169,184,0
57819,170,19,7
58563,172,83,1
59285,174,125,4
59298,174,138,8
59969,176,129,4
60060,176,220,3
60577,178,57,7
60651,178,131,4
61619,181,79,1
62002,182,122,8
62283,183,63,7
64063,188,143,4
65078,191,138,4
65090,191,150,8
65418,192,138,4
65428,192,148,8
65750,193,130,4
66100,194,140,4
69163,203,143,4
70416,207,36,7
71203,209,143,4
71897,211,157,8
72897,214,137,4
72959,214,199,0
72974,214,214,3
73236,215,136,4
74254,218,134,4
74949,220,149,4
75281,221,141,8
75289,221,149,4
75617,222,137,8
75956,223,136,8
76635,225,135,8
77334,227,154,4
77672,228,152,4
78015,229,155,4
78027,229,167,8
79034,232,154,4
79036,232,156,4
79699,234,139,4
79702,234,142,4
80378,236,138,4
80384,236,144,4
81096,238,176,4
81772,240,172,4
81774,240,174,4
83459,245,159,4
83758,246,118,1
84481,248,161,4
85163,250,163,4
86510,254,150,4
86524,254,164,8
86527,254,167,8
86745,255,45,0
86854,255,154,4
87537,257,157,8
89144,262,64,7
89304,262,224,0
90862,267,82,7
91008,267,228,0
93008,273,188,5
93930,276,90,7
94034,276,194,5
94271,277,91,7
94358,277,178,5
94707,278,187,5
96745,284,185,5
97424,286,184,5
98609,290,9,2
99125,291,185,5
99360,292,80,7
99935,293,315,3
99936,293,316,3
100064,294,104,7
100139,294,179,5
100144,294,184,5
100278,294,318,3
100500,295,200,5
100653,296,13,2
101480,298,160,6
101512,298,192,5
101816,299,156,6
102155,300,155,6
102157,300,157,6
102400,301,60,3
102588,301,248,0
102741,302,61,3
102832,302,152,6
103226,303,206,5
103546,304,186,5
103557,304,197,5
103852,305,152,6
104541,307,161,6
104863,308,143,6
105415,310,15,2
105752,311,12,2
105897,311,157,6
106096,312,16,2
106218,312,138,6
106439,313,19,2
106624,313,204,5
106923,314,163,8
107247,315,147,6
107264,315,164,8
107562,316,122,6
107860,317,80,0
107902,317,122,6
107943,317,163,8
108076,317,296,3
108243,318,123,6
108492,319,32,3
108755,319,295,3
108912,320,112,6
108922,320,122,6
108990,320,190,5
109252,321,112,6
109342,321,202,5
109672,322,192,5
109757,322,277,3
109827,323,7,2
109951,323,131,6
110004,323,184,5
110048,323,228,5
110169,324,9,2
110190,324,30,2
110281,324,121,6
110312,324,152,8
110343,324,183,5
110507,325,7,2
110649,325,149,8
111067,326,227,5
111068,326,228,5
111547,328,27,2
111649,328,129,6
111689,328,169,5
112325,330,125,6
112399,330,199,5
112573,331,33,2
112913,332,33,2
113074,332,194,5
113140,332,260,0
113338,333,118,6
113388,333,168,5
113575,334,15,2
113724,334,164,5
113988,335,88,0
114111,335,211,5
114440,336,200,5
114771,337,191,5
115447,339,187,5
115776,340,176,5
115828,340,228,5
116410,342,130,6
116460,342,180,5
116834,343,214,5
117433,345,133,6
117784,346,144,6
118008,347,28,8
118072,347,92,0
118175,347,195,5
118753,349,93,0
118805,349,145,6
118933,349,273,0
119177,350,177,5
119469,351,129,6
119523,351,183,5
121165,356,125,6
121314,356,274,0
121846,358,126,6
122097,359,37,2
122548,360,148,6
122776,361,36,2
122779,361,39,2
123219,362,139,6
123238,362,158,6
123273,362,193,5
123904,364,144,6
124234,365,134,6
124574,366,134,6
124591,366,151,6
124593,366,153,6
124822,367,42,2
125202,368,82,3
125601,369,141,6
125838,370,38,2
126288,371,148,6
126301,371,161,8
126527,372,47,8
126959,373,139,6
127106,373,286,0
127493,374,333,0
128126,376,286,0
128136,376,296,0
128564,378,44,2
128565,378,45,2
129532,380,332,0
129555,381,15,2
130285,383,65,2
131308,386,68,2
131599,387,19,2
132897,390,297,0
133239,391,299,0
133656,393,36,8
134244,394,284,3
134332,395,32,8
135013,397,33,8
135717,399,57,2
137076,403,56,2
137492,404,132,0
138784,408,64,2
139464,410,64,2
139481,410,81,2
140097,412,17,2
140740,413,320,0
142528,419,68,2
142868,420,68,2
142925,420,125,3
142927,420,127,3
143486,422,6,2
143757,422,277,0
143768,422,288,3
144417,424,257,3
144435,424,275,0
144787,425,287,3
145254,427,74,2
145746,428,226,8
146423,430,223,8
146764,431,224,8
146903,432,23,8
147351,433,131,7
147583,434,23,8
147657,434,97,8
147776,434,216,8
147993,435,93,8
148027,435,127,7
148705,437,125,7
148733,437,153,0
149380,439,120,7
149758,440,158,0
150420,442,140,7
150614,442,334,0
150620,443,0,2
150879,443,259,3
150957,443,337,0
151750,446,110,7
151836,446,196,8
153337,450,337,0
153688,452,8,2
153762,452,82,3
154708,455,8,2
155386,457,6,2
155939,458,219,0
156073,459,13,2
156281,459,221,0
157637,463,217,0
158574,466,134,7
160660,472,180,0
161651,475,151,7
162030,476,190,0
162556,478,36,8
163231,480,31,8
163993,482,113,7
164246,483,26,8
164588,484,28,8
165375,486,135,7
167363,492,83,8
168078,494,118,7
169709,499,49,1
170202,500,202,1
170420,501,80,7
170857,502,177,3
170859,502,179,3
170892,502,212,1
172597,507,217,1
174588,513,168,0
174961,514,201,1
175558,516,118,7
176539,519,79,7
176696,519,236,1
178942,526,102,7
178979,526,139,1
180632,531,92,7
180709,531,169,3
181049,532,169,3
181325,533,105,7
181701,534,141,3
182706,537,126,1
183652,540,52,7
184692,543,72,7
185399,545,99,7
185462,545,162,3
185744,546,104,7
186417,548,97,7
186897,549,237,1
187159,550,159,3
188105,553,85,7
188563,554,203,1
189046,556,6,3
189127,556,87,7
190240,559,180,1
190512,560,112,7
