pixel_index,row,col,class
3035,7,235,8
5839,14,239,8
14993,37,193,6
25022,62,222,6
28640,71,240,8
36190,90,190,6
42176,105,176,6
60108,150,108,8
64441,161,41,2
64823,162,23,2
65298,163,98,7
66032,165,32,2
66474,166,74,2
68484,171,84,2
70680,176,280,4
71445,178,245,7
78709,196,309,4
79909,199,309,4
80646,201,246,7
83562,208,362,4
88343,220,343,4
89230,223,30,1
91511,228,311,3
92485,231,85,1
94838,237,38,1
95471,238,271,3
102666,256,266,3
102824,257,24,1
103275,258,75,1
109923,274,323,3
125363,313,163,6
126278,315,278,5
139287,348,87,0
140026,350,26,0
146264,365,264,5
146442,366,42,0
147439,368,239,8
151077,377,277,5
167297,418,97,7
168501,421,101,7
172403,431,3,0
176252,440,252,5
176274,440,274,5
206847,517,47,0
210693,526,293,3
