pixel_index,row,col,class
587,1,187,6
1257,3,57,0
2163,5,163,6
2184,5,184,6
2457,6,57,0
2655,6,255,3
3755,9,155,6
5034,12,234,8
5756,14,156,6
5761,14,161,6
6678,16,278,3
7832,19,232,8
7835,19,235,8
7857,19,257,3
8439,21,39,0
8453,21,53,0
9124,22,324,3
9313,23,113,8
9732,24,132,6
11034,27,234,8
13041,32,241,8
13099,32,299,3
13445,33,245,7
14170,35,170,6
14794,36,394,3
15445,38,245,7
15494,38,294,3
15567,38,367,3
15837,39,237,8
16732,41,332,3
17033,42,233,8
17844,44,244,7
17914,44,314,3
19844,49,244,7
20111,50,111,8
20532,51,132,6
20821,52,21,3
21141,52,341,3
23210,58,10,3
23836,59,236,8
25473,63,273,3
26639,66,239,8
26858,67,58,3
27216,68,16,3
27420,68,220,6
28555,71,155,6
29305,73,105,7
29839,74,239,8
30240,75,240,8
30509,76,109,8
30639,76,239,8
31306,78,106,7
32304,80,304,3
32653,81,253,0
32993,82,193,6
33767,84,167,6
34065,85,65,3
35097,87,297,0
35443,88,243,7
35538,88,338,3
35980,89,380,3
36658,91,258,0
37039,92,239,8
37041,92,241,8
37378,93,178,6
37434,93,234,8
39157,97,357,0
40104,100,104,7
40910,102,110,8
41435,103,235,8
41438,103,238,8
41703,104,103,7
42688,106,288,0
42933,107,133,6
45061,112,261,0
46029,115,29,3
46235,115,235,8
46708,116,308,0
47518,118,318,0
50244,125,244,7
50287,125,287,0
51573,128,373,0
51946,129,346,0
52239,130,239,8
52759,131,359,0
53072,132,272,0
53174,132,374,0
54006,135,6,3
54757,136,357,0
55182,137,382,0
56157,140,157,6
56826,142,26,2
56943,142,143,6
57315,143,115,6
57409,143,209,6
58100,145,100,7
58428,146,28,2
58634,146,234,8
58639,146,239,8
58810,147,10,2
58814,147,14,2
58835,147,35,2
59257,148,57,2
59263,148,63,2
59619,149,19,2
59633,149,33,2
59686,149,86,2
59688,149,88,2
60030,150,30,2
60074,150,74,2
60237,150,237,8
60432,151,32,2
60446,151,46,2
60638,151,238,8
60652,151,252,3
60802,152,2,2
60863,152,63,2
60884,152,84,2
61265,153,65,2
61605,154,5,2
61670,154,70,2
61677,154,77,2
61680,154,80,2
61835,154,235,8
61973,154,373,0
62067,155,67,2
62428,156,28,2
62736,156,336,0
62766,156,366,0
62834,157,34,2
62862,157,62,2
63206,158,6,2
63278,158,78,2
63437,158,237,8
63656,159,56,2
63667,159,67,2
63673,159,73,2
63912,159,312,3
64030,160,30,2
64244,160,244,7
64401,161,1,2
64463,161,63,2
64466,161,66,2
64846,162,46,2
64859,162,59,2
65211,163,11,2
65234,163,34,2
65255,163,55,2
65659,164,59,2
66061,165,61,2
66488,166,88,2
66623,166,223,6
66682,166,282,3
66822,167,22,2
66886,167,86,2
67170,167,370,0
67202,168,2,2
67430,168,230,6
67612,169,12,2
67630,169,30,2
67631,169,31,2
68000,170,0,2
68007,170,7,2
68063,170,63,2
68476,171,76,2
68647,171,247,7
68820,172,20,2
68828,172,28,2
68904,172,104,8
69066,172,266,4
70106,175,106,8
70952,177,152,6
71268,178,68,2
71282,178,82,2
71285,178,85,2
71425,178,225,6
71926,179,326,3
72475,181,75,2
72645,181,245,7
72675,181,275,4
73474,183,274,4
73872,184,272,4
73896,184,296,4
73951,184,351,3
74877,187,77,1
75113,187,313,4
75250,188,50,1
75664,189,64,1
75694,189,94,7
75907,189,307,4
76326,190,326,4
76481,191,81,1
76689,191,289,4
77081,192,281,4
77127,192,327,4
