pixel_index,row,col,class
18,0,18,2
75,0,75,14
219,1,74,14
234,1,89,14
366,2,76,14
367,2,77,14
375,2,85,14
376,2,86,14
440,3,5,2
455,3,20,2
468,3,33,11
513,3,78,14
518,3,83,14
588,4,8,2
612,4,32,11
615,4,35,11
667,4,87,14
738,5,13,2
748,5,23,2
799,5,74,14
804,5,79,14
818,5,93,14
874,6,4,2
877,6,7,2
908,6,38,11
948,6,78,14
954,6,84,14
957,6,87,14
1091,7,76,14
1094,7,79,14
1095,7,80,14
1232,8,72,14
1245,8,85,14
1328,9,23,2
1344,9,39,11
1352,9,47,11
1353,9,48,11
1393,9,88,14
1395,9,90,14
1528,10,78,14
1531,10,81,14
1536,10,86,14
1537,10,87,14
1544,10,94,14
1547,10,97,10
1549,10,99,10
1626,11,31,9
1632,11,37,11
1637,11,42,11
1686,11,91,14
1827,12,87,14
1829,12,89,14
1830,12,90,14
1834,12,94,14
1927,13,42,11
1931,13,46,15
1992,13,107,10
2009,13,124,13
2056,14,26,4
2077,14,47,15
2086,14,56,11
2088,14,58,11
2146,14,116,10
2190,15,15,2
2222,15,47,15
2226,15,51,15
2227,15,52,15
2229,15,54,11
2239,15,64,11
2338,16,18,2
2480,17,15,1
2492,17,27,14
2511,17,46,15
2512,17,47,15
2513,17,48,15
2526,17,61,11
2570,17,105,10
2654,18,44,15
2658,18,48,15
2660,18,50,15
2661,18,51,15
2724,18,114,10
2799,19,44,15
2801,19,46,15
2802,19,47,15
2803,19,48,15
2804,19,49,15
2810,19,55,11
2913,20,13,1
2927,20,27,14
2947,20,47,15
2948,20,48,15
2949,20,49,15
2967,20,67,11
3088,21,43,15
3089,21,44,15
3090,21,45,15
3093,21,48,15
3236,22,46,15
3237,22,47,15
3238,22,48,15
3239,22,49,15
3318,22,128,13
3361,23,26,14
3372,23,37,11
3378,23,43,15
3379,23,44,15
3380,23,45,15
3382,23,47,15
3385,23,50,15
3397,23,62,11
3402,23,67,11
3404,23,69,11
3499,24,19,1
3510,24,30,14
3513,24,33,14
3519,24,39,11
3526,24,46,15
3528,24,48,15
3533,24,53,11
3537,24,57,11
3672,25,47,15
3674,25,49,15
3679,25,54,11
3798,26,28,14
3799,26,29,14
3820,26,50,15
3833,26,63,11
3964,27,49,15
3965,27,50,15
3976,27,61,11
4292,29,87,9
4361,30,11,2
4400,30,50,1
4403,30,53,1
4508,31,13,2
4538,31,43,1
4569,31,74,9
4605,31,110,13
4654,32,14,2
4713,32,73,9
4788,33,3,3
4791,33,6,3
4802,33,17,2
4819,33,34,1
4938,34,8,3
4940,34,10,3
4949,34,19,2
4951,34,21,2
4984,34,54,1
5015,34,85,9
5022,34,92,9
5032,34,102,13
5060,34,130,7
5079,35,4,3
5085,35,10,3
5088,35,13,3
5097,35,22,2
5109,35,34,1
5173,35,98,13
5185,35,110,13
5207,35,132,7
5211,35,136,7
5226,36,6,3
5228,36,8,3
5229,36,9,3
5231,36,11,3
5263,36,43,1
5275,36,55,1
5309,36,89,9
5312,36,92,9
5335,36,115,13
5343,36,123,7
5417,37,52,1
5496,37,131,7
5515,38,5,3
5520,38,10,3
5522,38,12,3
5524,38,14,3
5587,38,77,9
5589,38,79,9
5639,38,129,7
5640,38,130,7
5644,38,134,7
