pixel_index,row,col,class
1873,5,173,3
2203,6,163,3
2546,7,166,3
3221,9,161,3
3222,9,162,3
3502,10,102,0
4582,13,162,3
5596,16,156,3
6613,19,153,3
6909,20,109,0
7922,23,102,0
7965,23,145,3
8646,25,146,3
9004,26,164,3
11363,33,143,3
11366,33,146,3
12036,35,136,3
12698,37,118,0
13040,38,120,0
14417,42,137,3
14419,42,139,3
16020,47,40,0
19153,56,113,3
20082,59,22,0
20784,61,44,1
21210,62,130,0
24272,71,132,0
24519,72,39,3
25183,74,23,1
26546,78,26,1
26960,79,100,1
27891,82,11,1
28955,85,55,3
29997,88,77,1
30077,88,157,3
30344,89,84,1
31085,91,145,0
33011,97,31,1
33481,98,161,3
35070,103,50,1
36757,108,37,1
38120,112,40,1
38844,114,84,3
43001,126,161,0
44022,129,162,0
47273,139,13,1
48984,144,24,0
49771,146,131,4
51176,150,176,0
51726,152,46,7
52484,154,124,4
52493,154,133,8
53155,156,115,4
53159,156,119,4
53501,157,121,4
54508,160,108,4
54525,160,125,4
54527,160,127,4
55208,162,128,4
55536,163,116,8
55542,163,122,4
55543,163,123,4
55561,163,141,4
55796,164,36,7
55885,164,125,4
55887,164,127,4
56243,165,143,4
56477,166,37,7
56584,166,144,4
56818,167,38,7
56923,167,143,4
57244,168,124,4
57589,169,129,4
57607,169,147,8
57926,170,126,4
58195,171,55,7
58269,171,129,4
58536,172,56,7
58622,172,142,8
58623,172,143,8
59251,174,91,1
59284,174,124,4
59287,174,127,4
59348,174,188,0
59958,176,118,4
59967,176,127,4
60312,177,132,4
60650,178,130,4
60940,179,80,1
60992,179,132,4
61225,180,25,7
61257,180,57,7
61728,181,188,0
62003,182,123,8
62341,183,121,8
62370,183,150,4
62643,184,83,1
63050,185,150,4
63385,186,145,4
63983,188,63,7
64664,190,64,7
65379,192,99,1
65669,193,49,7
66766,196,126,4
67118,197,138,4
68142,200,142,4
68471,201,131,8
68534,201,194,0
68838,202,158,4
69053,203,33,7
69146,203,126,8
69178,203,158,4
69485,204,125,8
69717,205,17,0
69901,205,201,0
70092,206,52,7
70197,206,157,4
70415,207,35,7
70537,207,157,4
70538,207,158,4
70865,208,145,4
71471,210,71,7
71551,210,151,4
71951,211,211,3
71954,211,214,3
72153,212,73,7
72218,212,138,4
72565,213,145,4
72899,214,139,4
72915,214,155,8
73579,216,139,4
73638,216,198,0
73854,217,74,7
73877,217,97,1
74250,218,130,4
74323,218,203,0
74611,219,151,4
75279,221,139,8
75281,221,141,8
75864,223,44,7
75970,223,150,4
76660,225,160,4
77045,226,205,0
78010,229,150,4
78408,230,208,0
79427,233,207,0
80007,235,107,1
80355,236,115,1
81070,238,150,8
81419,239,159,4
81758,240,158,4
82113,241,173,4
82331,242,51,7
82449,242,169,4
82706,243,86,7
83047,244,87,7
83125,244,165,4
83463,245,163,4
84137,247,157,4
84199,247,219,0
84821,249,161,4
85157,250,157,4
85506,251,166,4
86861,255,161,8
87199,256,159,8
88214,259,154,8
88446,260,46,0
91313,268,193,5
91324,268,204,5
91867,270,67,7
92334,271,194,5
92549,272,69,7
94371,277,191,5
95051,279,191,5
96059,282,179,5
96088,282,208,5
96330,283,110,7
96752,284,192,5
96977,285,77,7
97292,286,52,3
97334,286,94,7
97751,287,171,5
98609,290,9,2
98610,290,10,2
98934,290,334,3
98948,291,8,2
99019,291,79,7
99458,292,178,5
99480,292,200,5
99797,293,177,5
99798,293,178,5
99811,293,191,5
100146,294,186,5
100311,295,11,2
100800,296,160,6
100835,296,195,5
101197,297,217,5
101562,298,242,0
102207,300,207,5
102356,301,16,2
102496,301,156,6
102797,302,117,3
103202,303,182,5
103209,303,189,5
103574,304,214,5
103580,304,220,5
103864,305,164,6
103909,305,209,5
103945,305,245,0
104185,306,145,6
104398,307,18,2
104521,307,141,6
104524,307,144,6
104731,308,11,2
104886,308,166,6
104915,308,195,5
105223,309,163,6
105360,309,300,3
105401,310,1,2
105878,311,138,6
106102,312,22,2
106147,312,67,3
106379,312,299,3
106588,313,168,8
106766,314,6,2
106880,314,120,6
106906,314,146,6
107459,316,19,2
107923,317,143,6
107938,317,158,8
107970,317,190,5
107978,317,198,5
108037,317,257,0
108238,318,118,6
108241,318,121,6
108277,318,157,8
108279,318,159,8
108614,319,154,8
108827,320,27,2
108915,320,115,6
108958,320,158,8
109205,321,65,3
109253,321,113,6
109339,321,199,5
109612,322,132,6
109675,322,195,5
109698,322,218,5
109901,323,81,0
110179,324,19,2
110180,324,20,2
110188,324,28,2
