pixel_index,row,col,class
222,1,77,14
464,3,29,11
1019,7,4,2
1251,8,91,14
1253,8,93,14
1527,10,77,14
1636,11,41,11
1929,13,44,11
1933,13,48,15
1978,13,93,14
2513,17,48,15
2654,18,44,15
2800,19,45,15
3090,21,45,15
3498,24,18,1
4324,29,119,13
4598,31,103,13
4663,32,23,2
5296,36,76,9
5336,36,116,13
5376,37,11,3
5958,41,13,3
5960,41,15,3
6251,43,16,3
6356,43,121,7
6504,44,124,7
6580,45,55,1
6648,45,123,7
6827,47,12,3
7036,48,76,9
7552,52,12,11
7691,53,6,11
8085,55,110,9
8396,57,131,7
8503,58,93,9
8549,58,139,7
8713,60,13,2
9009,62,19,2
9012,62,22,8
9177,63,42,1
9302,64,22,8
9303,64,23,8
9370,64,90,9
9448,65,23,8
9611,66,41,1
9666,66,96,0
9737,67,22,8
10083,69,78,10
10105,69,100,0
10392,71,97,0
10535,72,95,0
10549,72,109,6
10693,73,108,6
10742,74,12,4
10794,74,64,10
10831,74,101,0
10841,74,111,6
10985,75,110,6
11034,76,14,4
11273,77,108,6
12043,83,8,4
12981,89,76,1
14264,98,54,10
14412,99,57,5
14700,101,55,10
15143,104,63,5
15414,106,44,10
15460,106,90,5
16017,110,67,5
16444,113,59,5
16870,116,50,4
17158,118,48,4
17288,119,33,12
17446,120,46,12
17584,121,39,12
17670,121,125,13
17731,122,41,12
17865,123,30,12
18678,128,118,13
18880,130,30,2
